日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2017-03-31,776.0,833.5,767.0,815.0,4788500.0,815.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1963190184049079,-0.2024539877300613,,,,,-0.1380368098159509,-0.249079754601227,,,,,1.0,,,
2017-04-03,775.0,797.0,760.0,765.0,743800.0,765.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2124183006535947,-0.0777777777777777,,,,,-0.1241830065359477,-0.218954248366013,,,,,0.1553304792732588,,,
2017-04-04,752.5,755.0,660.5,685.0,488500.0,685.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0948905109489051,0.0,,,,,-0.0153284671532846,-0.118978102189781,,,,,0.6567625705834902,,,
2017-04-05,675.0,698.0,590.0,645.5,1498300.0,645.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1363284275755228,0.0666150271107668,,,,,0.0604182804027885,-0.0596436870642912,,,,,3.067144319344933,,,
2017-04-06,665.0,770.0,664.0,723.0,3360600.0,723.0,726.7,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2233748271092669,-0.0041493775933609,,,,,-0.0435684647302904,-0.1473029045643153,,,,,2.2429420009343923,,,
2017-04-07,735.0,773.0,651.0,655.0,1171800.0,655.0,694.7,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0076335877862595,0.0267175572519083,,,,,0.0358778625954198,-0.03206106870229,,,,,0.3486877343331548,,,
2017-04-10,657.5,671.5,601.0,602.5,463200.0,602.5,662.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.170954356846473,0.0829875518672199,,,,,0.0995850622406639,0.0215767634854771,,,,,0.3952892985151049,,,
2017-04-11,610.0,634.5,597.0,620.0,238400.0,620.0,649.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1048387096774193,0.057258064516129,,,,,0.0629032258064516,0.0016129032258064,,,,,0.5146804835924007,,,
2017-04-12,610.0,612.5,552.0,557.5,294200.0,557.5,631.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2349775784753363,0.2197309417040358,,,,,0.2269058295964125,0.0869955156950672,,,,,1.234060402684564,,,
2017-04-13,558.5,571.5,531.0,561.5,217100.0,561.5,599.3,663.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.2822796081923419,0.1834372217275156,,,,,0.2804986642920748,0.095280498664292,,-0.0757164404223228,,,0.7379333786539769,,,
2017-04-14,562.5,704.5,554.0,650.0,1433400.0,650.0,598.3,646.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.0346153846153846,-0.0046153846153846,,,,,0.1038461538461538,-0.0446153846153846,,-0.0507347254447021,,,6.602487333026256,,,
2017-04-17,725.0,779.5,690.5,705.5,2411900.0,705.5,618.9,640.55,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0751240255138199,-0.0531537916371367,,,,,-0.0077958894401133,-0.1041814316087881,,-0.0365311060807118,,,1.6826426677828938,,,
2017-04-18,695.5,709.5,666.5,685.0,497700.0,685.0,631.9,640.55,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0430656934306569,0.0167883211678832,,,,,-0.0204379562043795,-0.072992700729927,,-0.0316134571852314,,,0.2063518387992868,,,
2017-04-19,679.0,699.0,663.5,688.5,241500.0,688.5,658.1,644.85,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0123456790123456,0.0668119099491648,,,,,-0.0297748729121278,-0.0769789397240377,,-0.0336512367217183,,,0.4852320675105485,,,
2017-04-20,697.0,742.0,692.5,720.0,531800.0,720.0,689.8,644.55,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0770833333333333,0.0208333333333333,,,,,-0.0756944444444444,-0.13125,,-0.031805135365759,,,2.202070393374741,,,
2017-04-21,708.0,735.5,670.0,672.5,256700.0,672.5,694.3,646.3,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0379182156133829,0.0446096654275092,,,,,0.0007434944237918,-0.0557620817843866,,-0.034272009902522,,,0.4827002632568635,,,
2017-04-24,670.5,670.5,645.0,652.5,83500.0,652.5,683.7,651.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.0237547892720306,0.0268199233716475,,,,,0.0291187739463601,0.0352490421455938,,-0.0324735145094426,,,0.3252824308531359,,,
2017-04-25,637.5,677.5,631.0,655.5,109600.0,655.5,677.8,654.85,,,,False,False,False,False,False,False,False,False,False,False,False,0.0625476735316552,0.0289855072463768,,,,,0.01906941266209,0.0327993897787948,,-0.0291669848056807,,,1.3125748502994012,,,
