日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2017-03-17,222.5,260.0,217.5,260.0,8834600.0,260.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0473076923076923,0.0376923076923077,,,,,0.0192307692307692,0.6807692307692308,True,,,,1.0
2017-03-21,305.05355575065846,323.80684811237927,263.04618086040387,284.8,9464800.0,284.8,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0870786516853932,-0.0870786516853932,,,,,-0.0379213483146067,0.4933286516853932,True,,,,1.071333167319403
2017-03-22,287.75,300.0,270.0,275.0,2831800.0,275.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06,-0.0407272727272726,,,,,0.0501818181818182,0.5865454545454548,True,,,,0.2991927985800017
2017-03-23,282.5,327.5,278.0,314.5,4163900.0,314.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1103338632750397,-0.1176470588235294,,,,,-0.0658187599364069,0.3259141494435612,True,,,,1.4704075146549898
2017-03-24,315.0,315.0,286.0,287.5,1061600.0,287.5,284.36,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0156521739130434,-0.0226086956521739,,,,,0.0862608695652176,0.4139130434782608,True,,,,0.2549532889838853
2017-03-27,281.301652892562,283.051974288338,267.2990817263545,272.3,252300.0,272.3,286.82,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0091810503121557,0.1101726037458683,,,,,0.1413881748071979,0.492104296731546,True,,,,0.2376601356443105
2017-03-28,257.25,272.0,245.0,260.0,515400.0,260.0,281.86,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0692307692307692,,,,,0.1538461538461538,0.5665384615384615,True,,,,2.042806183115339
2017-03-29,256.75,267.5,253.0,258.5,120500.0,258.5,278.56,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0205029013539652,0.0224371373307543,,,,,0.1114119922630561,0.586073500967118,True,,,,0.2337989910748933
2017-03-30,262.7969615728329,302.55406613047364,261.7967828418231,279.8,1262700.0,279.8,271.62,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0082201572551823,-0.0528949249463903,,,,,0.027519656897784,0.4581844174410292,True,,,,10.47883817427386
2017-03-31,287.25,298.75,277.5,283.0,504200.0,283.0,270.72,277.54,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0070671378091872,-0.0978798586572437,,,,,0.0141342756183745,0.4275618374558304,True,0.4980543345103411,,,0.3993030807000871
