日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
1990-01-04,2434.8,2434.8,2434.8,2434.8,5011.0,2434.8,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0023821258419583,-0.0083785115820601,,,,,0.0513799901429275,-0.3309512074913751,,,,,1.0,,,
1990-01-05,2417.284096385542,2420.2,2417.284096385542,2420.2,10022.0,2420.2,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0036360631352781,-0.0023964961573422,,,,,0.0661102388232377,-0.3148913312949343,,,,,2.0,,,
1990-01-08,2414.227972027972,2501.7,2414.227972027972,2501.7,7016.0,2501.7,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0348962705360353,-0.051165207658792,,,,,0.0290602390374546,-0.3267378182835671,,,,,0.7000598682897625,,,
1990-01-09,2556.984396355353,2559.9,2556.984396355353,2559.9,3007.0,2559.9,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0557053009883198,-0.068205789288644,,,,,-0.0057033477870228,-0.3409117543654049,,,,,0.4285917901938426,,,
1990-01-10,2501.7,2501.7,2501.7,2501.7,1002.0,2501.7,2483.66,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0476875724507333,-0.0523244193948113,,,,,-0.0057960586800975,-0.3139465163688691,,,,,0.3332224808779514,,,
1990-01-11,2472.7394957983192,2472.7394957983192,2429.0,2429.0,3007.0,2429.0,2482.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0060107039934128,-0.0239604775627829,,,,,0.0059695347879785,-0.2215726636475916,,,,,3.000998003992016,,,
1990-01-12,2472.7394957983192,2472.7394957983192,2429.0,2429.0,5011.0,2429.0,2484.26,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0060107039934128,-0.0239604775627829,,,,,-0.0060107039934128,-0.161671469740634,,,,,1.666444961755903,,,
1990-01-16,2434.8115942028985,2434.8115942028985,2414.4,2414.4,14031.0,2414.4,2466.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0168571901921803,-0.0144549370444003,,,,,-0.0108515573227303,-0.1686547382372432,,,,,2.800039912193175,,,
1990-01-17,2417.3,2417.3,2417.3,2417.3,2004.0,2417.3,2438.28,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0132379100649484,0.0373143589955735,,,,,-0.0192363380631282,-0.1877301121085509,,,,,0.1428265982467393,,,
1990-01-18,2396.9801713586294,2396.9801713586294,2379.4839657282746,2382.4,8018.0,2382.4,2414.42,2449.04,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0048690396239086,0.0745047011417058,,,,,-0.0048690396239086,-0.1697028206850235,,-0.2547773821579068,,,4.000998003992016,,,
1990-01-19,2379.4086956521737,2414.4,2379.4086956521737,2414.4,7016.0,2414.4,2411.5,2447.0000000000005,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0180583167660702,0.0361580516898607,,,,,-0.0722746852220013,-0.1867544731610338,,-0.2404863097670618,,,0.875031179845348,,,
1990-01-22,2414.4,2414.4,2370.660869565217,2414.4,8018.0,2414.4,2408.58,2446.4200000000005,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0180583167660702,0.0361580516898607,,,,,-0.0361166335321406,-0.1747017892644136,,-0.2266332028024625,,,1.1428164196123147,,,
