日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）
2021-04-02,2152.0,2156.0,2054.0,2093.0,1063900.0,2093.0,2084.0,2188.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.11896798853320592,0.05924510272336359,-0.082178690874343,-0.1825131390348781,,,-0.1433349259436216,,,
2021-04-05,2115.0,2125.0,2065.0,2084.0,587800.0,2084.0,2084.0,2136.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.08061420345489444,0.0710172744721689,-0.1026871401151631,-0.1976967370441458,,,-0.1689059500959693,,,
2021-04-06,2103.0,2115.0,2033.0,2055.0,587200.0,2055.0,2083.8,2089.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.10316301703163017,0.043795620437956206,-0.0418491484184914,-0.170316301703163,,,-0.20924574209245742,,,
2021-04-07,2061.0,2155.0,2040.0,2114.0,863000.0,2114.0,2094.0,2086.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.10122989593188268,-0.03453169347209082,-0.0936613055818353,-0.1887417218543046,,,-0.22327341532639547,,,
2021-04-08,2115.0,2323.0,2110.0,2323.0,2130000.0,2323.0,2133.8,2113.8,,,,False,False,False,False,False,False,False,False,False,False,True,-0.021093413689195005,-0.057684029272492464,-0.2096427034007748,-0.2513990529487731,,,-0.2931554024967714,,,
2021-04-09,2341.0,2365.0,2251.0,2342.0,1216000.0,2342.0,2183.6,2133.8,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0533731853116994,-0.09436379163108455,-0.2344150298889837,-0.224594363791631,,,-0.2741246797608881,,,
2021-04-12,2332.0,2449.0,2231.0,2252.0,1817600.0,2252.0,2217.2,2150.6,,,,False,False,False,False,False,False,False,False,False,False,False,-0.008880994671403197,-0.07015985790408526,-0.2309058614564831,-0.1407637655417406,,,-0.20470692717584368,,,
2021-04-13,2235.0,2299.0,2232.0,2267.0,471100.0,2267.0,2259.6,2171.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.05381561535068372,-0.05249228054697839,-0.2831936479929422,-0.1093956771063078,,,-0.24481693868548743,,,
2021-04-14,2265.0,2348.0,2245.0,2328.0,656100.0,2328.0,2302.4,2198.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.12328178694158076,-0.11812714776632302,-0.2946735395189003,-0.1550687285223367,,,-0.24398625429553264,,,
2021-04-15,2298.0,2317.0,2202.0,2274.0,821600.0,2274.0,2292.6,2213.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.03737906772207564,-0.10422163588390501,-0.27792436235708,-0.1266490765171504,,,-0.18557607739665788,,,
2021-04-16,2283.0,2286.0,2188.0,2217.0,475900.0,2217.0,2267.6,2225.6,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04330175913396482,-0.13351375732972484,-0.2331980153360397,-0.1186287776274244,,,-0.17591339648173207,,,
2021-04-19,2208.0,2247.0,2185.0,2232.0,254600.0,2232.0,2263.6,2240.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06182795698924731,-0.16218637992831542,-0.1975806451612903,-0.1258960573476702,,,-0.1922043010752688,,,
2021-04-20,2190.0,2219.0,2140.0,2145.0,280400.0,2145.0,2239.2,2249.4,,,,False,False,False,False,False,False,False,False,False,False,False,0.0013986013986013986,-0.08205128205128205,-0.2018648018648018,-0.1207459207459207,,,-0.17296037296037295,,,
2021-04-21,2100.0,2105.0,2035.0,2041.0,358800.0,2041.0,2181.8,2242.1,,,,False,False,False,False,False,False,False,False,False,False,False,0.005879470847623714,-0.06124448799608035,-0.1376776090151886,-0.0323370896619304,,,-0.11807937285644292,,,
2021-04-22,2064.0,2190.0,2051.0,2189.0,435300.0,2189.0,2164.8,2228.7,2213.88,,,False,False,False,False,False,False,False,False,False,False,False,-0.06943809958885336,-0.16126084970306076,-0.1539515760621288,-0.0822293284604842,-0.011365920511649205,,-0.1936957514846962,,,
2021-04-23,2189.0,2244.0,2112.0,2121.0,394600.0,2121.0,2145.6,2206.6,2194.76,,,False,False,False,False,False,False,False,False,False,False,False,-0.0942951438000943,-0.15464403583215464,-0.1386138613861386,-0.0198019801980198,-0.03477604903347488,,-0.1933050447901933,,,
2021-04-26,2149.0,2160.0,2086.0,2094.0,272700.0,2094.0,2118.0,2190.8,2174.28,,,False,False,False,False,False,False,False,False,False,True,False,-0.1069723018147087,-0.1728748806112703,-0.1389684813753581,0.0296084049665711,-0.038338108882521586,,-0.20152817574021012,,,
2021-04-27,2100.0,2183.0,2062.0,2148.0,366200.0,2148.0,2118.6,2178.9,2159.2,,,False,False,False,False,False,False,False,False,False,False,False,-0.08333333333333333,-0.24348230912476723,-0.1741154562383612,0.0307262569832402,-0.005214152700186135,,-0.20623836126629422,,,
2021-04-28,2120.0,2151.0,2053.0,2053.0,382900.0,2053.0,2121.0,2151.4,2155.52,,,False,False,False,False,False,False,False,False,False,False,False,-0.06673161227471992,-0.20019483682415976,-0.1232342912810521,0.0677057963955187,-0.04993667803214807,,-0.16463711641500245,,,
2021-04-30,2070.0,2094.0,1981.0,2037.0,804000.0,2037.0,2090.6,2127.7,2155.12,,,False,False,False,False,False,False,False,False,False,False,False,-0.09867452135493372,-0.19391261659302897,-0.1335297005400098,0.0864015709376534,-0.05798723613156598,,-0.14629356897398135,,,
2021-05-06,2040.0,2050.0,1900.0,1921.0,468700.0,1921.0,2050.6,2098.1,2146.28,,,False,False,False,False,False,False,False,False,False,True,False,-0.06663196251952108,-0.11504424778761062,-0.1093180635085892,0.1369078604893285,-0.1172722540343572,,-0.05465903175429464,,,
2021-05-07,1900.0,1916.0,1854.0,1870.0,408100.0,1870.0,2005.8,2061.9,2137.72,,,False,False,False,False,False,False,False,False,False,False,False,-0.07379679144385026,-0.04224598930481283,-0.1058823529411764,0.1513368983957219,-0.14316577540106942,,0.034759358288770054,,,
2021-05-10,1892.0,1982.0,1886.0,1969.0,243700.0,1969.0,1970.0,2044.3,2134.24,,,False,False,False,False,False,False,False,False,False,False,False,-0.17470797359065515,-0.13052310817673946,-0.1340782122905028,0.1036058913153885,-0.08392077196546459,,0.025393600812595226,,,
2021-05-11,1939.0,1969.0,1906.0,1916.0,177600.0,1916.0,1942.6,2031.8,2128.36,,,False,False,False,False,False,False,False,False,False,True,False,-0.1430062630480167,-0.081419624217119,-0.1049060542797494,0.1336116910229645,-0.11083507306889359,,0.02661795407098121,,,
2021-05-12,1916.0,1935.0,1820.0,1836.0,253400.0,1836.0,1902.4,1996.5,2116.84,,,False,False,False,False,False,False,False,False,False,True,False,-0.1056644880174292,0.008714596949891068,-0.0528322440087146,0.193355119825708,-0.15296296296296305,,0.08169934640522876,,,
2021-05-13,1756.0,1817.0,1700.0,1793.0,352400.0,1793.0,1876.8,1963.7,2104.84,,,False,False,False,False,False,False,False,False,False,True,False,-0.051868377021751254,0.018962632459564976,0.0128276631344116,0.1561628555493586,-0.1739208031232572,,0.0897936419408812,,,
2021-05-14,1808.0,1829.0,1702.0,1732.0,275900.0,1732.0,1849.2,1927.5,2090.76,,,False,False,False,False,False,False,False,False,False,True,False,0.034064665127020784,0.040993071593533485,0.1172055427251732,0.2494226327944572,-0.20713625866050822,,0.1264434180138568,,,
2021-05-17,1701.0,1737.0,1600.0,1625.0,416100.0,1625.0,1780.4,1875.2,2073.56,,,False,False,False,False,False,False,False,False,False,True,False,0.05353846153846154,0.0916923076923077,0.2424615384615384,0.3452307692307692,-0.27603692307692307,,0.1606153846153846,,,
2021-05-18,1641.0,1661.0,1584.0,1642.0,338100.0,1642.0,1725.6,1834.1,2054.68,,,False,False,False,False,False,False,False,False,False,True,False,0.07186358099878197,0.09622411693057248,0.1979293544457978,0.3684531059683313,-0.2513276492082825,,0.2028014616321559,,,
2021-05-19,1602.0,1685.0,1602.0,1642.0,287300.0,1642.0,1686.8,1794.6,2027.44,,,False,False,False,False,False,False,False,False,False,True,False,0.1278928136419001,0.07490864799025579,0.2095006090133983,,-0.23473812423873328,,0.22350791717417784,,,
2021-05-20,1626.0,1713.0,1620.0,1700.0,204200.0,1700.0,1668.2,1772.5,2001.76,,,False,False,False,False,False,False,False,False,False,False,False,0.07470588235294118,0.006470588235294118,0.1494117647058823,,-0.17750588235294118,,0.22294117647058823,,,
2021-05-21,1740.0,1800.0,1730.0,1791.0,287300.0,1791.0,1680.0,1764.6,1983.32,,,False,False,False,False,False,False,False,False,False,False,False,0.006700167504187605,-0.0664433277498604,0.0893355667225014,,-0.10738135120044665,,0.2037967615857063,,,
2021-05-24,1775.0,1775.0,1702.0,1712.0,202000.0,1712.0,1697.4,1738.9,1961.12,,,False,False,False,False,False,False,False,False,False,True,False,0.036214953271028034,-0.0040887850467289715,0.1016355140186915,,-0.14551401869158873,,0.2932242990654206,,,
2021-05-25,1722.0,1808.0,1722.0,1760.0,151100.0,1760.0,1721.0,1723.3,1938.4,,,False,False,False,False,False,False,False,False,False,True,False,0.022727272727272728,-0.02556818181818182,0.1221590909090909,,-0.10136363636363642,,0.24545454545454545,,,
2021-05-26,1755.0,1859.0,1731.0,1852.0,218200.0,1852.0,1763.0,1724.9,1921.52,,,False,False,False,False,False,False,False,False,False,False,False,-0.04697624190064795,-0.06101511879049676,0.0847732181425486,,-0.03753779697624189,,0.1949244060475162,,,
2021-05-27,1848.0,1870.0,1813.0,1827.0,127000.0,1827.0,1788.4,1728.3,1905.92,,,False,False,False,False,False,False,False,False,False,False,False,-0.06349206349206349,-0.0060207991242474,0.1379310344827586,,-0.04319649698960048,,0.19540229885057472,,,
2021-05-28,1844.0,1848.0,1776.0,1803.0,139800.0,1803.0,1790.8,1735.4,1888.76,,,False,False,False,False,False,False,False,False,False,True,False,-0.07265668330560178,0.07321131447587355,0.1957848031059345,,-0.04756516916250693,,0.19412090959511924,,,
2021-05-31,1770.0,1801.0,1742.0,1774.0,112200.0,1774.0,1803.2,1750.3,1873.92,,,False,False,False,False,False,False,False,False,False,False,False,-0.03889515219842165,0.13810597519729426,0.2480270574971815,,-0.05632468996617817,,0.22491544532130778,,,
2021-06-01,1753.0,1800.0,1722.0,1800.0,96200.0,1800.0,1811.2,1766.1,1864.28,,,False,False,False,False,False,False,False,False,False,False,False,-0.04722222222222222,0.09277777777777778,0.2177777777777777,,-0.035711111111111096,,0.20666666666666667,,,
2021-06-02,1800.0,1820.0,1742.0,1765.0,111100.0,1765.0,1793.8,1778.4,1847.32,,,False,False,False,False,False,False,False,False,False,True,False,-0.014730878186968839,0.12521246458923513,0.2538243626062323,,-0.04664022662889515,,0.2413597733711048,,,
2021-06-03,1769.0,1769.0,1705.0,1711.0,96800.0,1711.0,1770.6,1779.5,1830.92,,,False,False,False,False,False,False,False,False,False,False,False,0.061367621274108705,0.14202220923436587,0.2764465225014611,,-0.07008766803039163,,0.21157218001168906,,,
2021-06-04,1702.0,1715.0,1670.0,1672.0,92700.0,1672.0,1744.4,1767.6,1814.04,,,False,False,False,False,False,False,False,False,False,True,False,0.15729665071770335,0.16686602870813397,0.2876794258373206,,-0.08495215311004782,,0.2942583732057416,,,
2021-06-07,1704.0,1721.0,1675.0,1705.0,61600.0,1705.0,1730.6,1766.9,1796.32,,,False,False,False,False,False,False,False,False,False,True,False,0.1841642228739003,0.106158357771261,0.2744868035190616,,-0.05356011730205275,,0.2821114369501466,,,
2021-06-08,1716.0,1748.0,1712.0,1715.0,48900.0,1715.0,1713.6,1762.4,1782.8,,,False,False,False,False,False,False,False,False,False,False,False,0.1469387755102041,0.15160349854227406,0.2664723032069971,,-0.039533527696792976,,0.31020408163265306,,,
2021-06-09,1715.0,1739.0,1708.0,1739.0,61400.0,1739.0,1708.4,1751.1,1770.88,,,False,False,False,False,False,False,False,False,False,False,False,0.14203565267395055,0.15526164462334674,0.2599194939620471,,-0.018332374928119673,,0.2185163887291547,,,
2021-06-10,1749.0,1838.0,1749.0,1816.0,208000.0,1816.0,1729.4,1750.0,1766.68,,,False,False,False,False,True,False,False,False,False,False,False,0.07599118942731277,0.1448237885462555,0.1415198237885462,,0.02715859030837001,,,,,
2021-06-11,1856.0,1957.0,1835.0,1935.0,421200.0,1935.0,1782.0,1763.2,1769.28,,,False,False,False,False,False,False,True,False,True,False,True,0.008268733850129198,0.11421188630490955,0.1183462532299741,,0.0856434108527132,,,,,
2021-06-14,1955.0,2052.0,1892.0,2019.0,437600.0,2019.0,1844.8,1787.7,1771.28,,,False,False,False,False,False,False,True,False,False,True,False,-0.06587419514611194,0.09658246656760773,0.0827142149578999,,0.1226944031698861,,,,,
2021-06-15,2002.0,2025.0,1932.0,1967.0,232800.0,1967.0,1895.2,1804.4,1773.32,,,False,False,False,False,False,False,True,False,False,False,False,0.004067107269954245,0.11438739196746314,0.1423487544483986,,0.09846466700559231,,,,,
2021-06-16,1930.0,2000.0,1905.0,1986.0,153200.0,1986.0,1944.6,1826.5,1779.32,,,False,False,False,False,False,False,True,False,False,False,False,0.011581067472306143,0.11430010070493454,,,0.10406847935548845,,,,,
2021-06-17,1958.0,1982.0,1931.0,1954.0,102100.0,1954.0,1972.2,1850.8,1785.76,,,False,False,False,False,False,False,True,False,False,False,False,0.06397134083930399,0.11770726714431934,,,0.08610030706243603,,,,,
2021-06-18,1987.0,2054.0,1951.0,1951.0,273900.0,1951.0,1975.4,1878.7,1794.52,,,False,False,False,False,False,False,True,False,False,False,False,0.10507432086109687,0.1035366478728857,,,0.08020502306509483,,,,,
2021-06-21,1900.0,1913.0,1849.0,1886.0,163900.0,1886.0,1948.8,1896.8,1804.96,,,False,False,False,False,False,False,True,False,False,False,False,0.17391304347826086,0.15217391304347827,,,0.04296924708377517,,,,,
2021-06-22,1890.0,1976.0,1890.0,1975.0,88000.0,1975.0,1950.4,1922.8,1818.28,,,False,False,False,False,False,False,True,False,False,False,False,0.10987341772151898,0.09974683544303797,,,0.07935189873417722,,,,,
2021-06-23,1975.0,2018.0,1955.0,2009.0,108600.0,2009.0,1955.0,1949.8,1832.96,,,False,False,False,False,False,False,True,False,False,False,False,0.101543056246889,0.09059233449477352,,,0.08762568442010948,,,,,
2021-06-24,2030.0,2092.0,2026.0,2079.0,256700.0,2079.0,1980.0,1976.1,1848.12,,,False,False,False,False,False,False,True,False,False,False,False,0.050505050505050504,-0.002886002886002886,,,0.11105339105339111,,,,,
2021-06-25,2110.0,2185.0,2063.0,2156.0,384400.0,2156.0,2021.0,1998.2,1862.72,,,False,False,False,False,False,False,True,False,False,True,False,-0.0013914656771799629,0.0037105751391465678,,,0.13602968460111317,,,,,
2021-06-28,2180.0,2223.0,2172.0,2214.0,252500.0,2214.0,2086.6,2017.7,1882.8,,,False,False,False,False,False,False,True,False,False,False,False,-0.018518518518518517,-0.012646793134598013,,,0.14959349593495938,,,,,
2021-06-29,2238.0,2238.0,2112.0,2192.0,330500.0,2192.0,2130.0,2040.2,1900.08,,,False,False,False,False,False,False,True,False,False,True,False,-0.009124087591240875,0.02509124087591241,,,0.13317518248175186,,,,,
2021-06-30,2215.0,2234.0,2173.0,2213.0,220200.0,2213.0,2170.8,2062.9,1914.52,,,False,False,False,False,False,False,True,False,False,True,False,-0.009941256213285133,-0.042476276547672845,,,0.13487573429733393,,,,,
2021-07-01,2175.0,2224.0,2133.0,2184.0,141000.0,2184.0,2191.8,2085.9,1928.8,,,False,False,False,False,False,False,True,False,False,True,False,-0.050824175824175824,,,,0.11684981684981686,,,,,
2021-07-02,2176.0,2179.0,2134.0,2153.0,109700.0,2153.0,2191.2,2106.1,1942.8,,,False,False,False,False,False,False,True,False,False,True,False,0.005109150023223409,,,,0.09763121226196007,,,,,
2021-07-05,2183.0,2248.0,2171.0,2173.0,166900.0,2173.0,2183.0,2134.8,1958.76,,,False,False,False,False,False,False,True,False,False,False,False,0.005982512655315232,,,,0.09859180855959504,,,,,
2021-07-06,2199.0,2215.0,2132.0,2172.0,102100.0,2172.0,2179.0,2154.5,1973.64,,,False,False,False,False,False,False,True,False,False,True,False,0.034530386740331494,,,,0.09132596685082868,,,,,
2021-07-07,2136.0,2208.0,2136.0,2191.0,79300.0,2191.0,2174.6,2172.7,1990.68,2017.2933333333333,,False,False,False,False,False,False,True,False,False,False,False,-0.032861706983112735,,,,0.0914285714285714,0.07928191084740607,,,,
2021-07-08,2205.0,2208.0,2053.0,2073.0,151900.0,2073.0,2152.4,2172.1,2005.16,2010.28,,False,False,False,False,False,False,True,False,False,True,False,,,,,0.03272551857211767,0.030255668113844683,,,,
2021-07-09,2045.0,2172.0,2026.0,2164.0,145600.0,2164.0,2154.6,2172.9,2024.84,2004.3866666666668,,False,False,False,False,False,False,True,False,False,False,False,,,,,0.06430683918669135,0.07375847196549595,,,0.0005587744214357101,
2021-07-12,2170.0,2195.0,2126.0,2186.0,132600.0,2186.0,2157.2,2170.1,2044.08,1999.8666666666663,,False,False,False,False,False,False,True,False,False,True,False,,,,,0.06492223238792318,0.08514791094846005,,,0.0006867124474962164,
2021-07-13,2200.0,2260.0,2171.0,2247.0,239000.0,2247.0,2172.2,2175.6,2065.36,2001.2266666666667,,False,False,False,False,False,False,True,True,False,False,True,,,,,0.08083667111704489,0.10937843049992582,,,0.002938197905285154,
2021-07-16,2053.0,2320.0,2013.0,2119.0,1179200.0,2119.0,2157.8,2166.2,2080.56,2002.1866666666667,,False,False,False,False,False,False,True,True,False,True,False,,,,,0.018140632373761234,0.05512663205914737,,,-0.00019978157214794407,
