日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2000-07-27,422.22222222222223,444.44444444444446,394.44944444444445,400.0,394.0,400.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.3472499999999999,-0.23625,,,,,-0.36125,-0.65275,,,,,1.0,,,
2000-07-28,361.0695154838709,361.0695154838709,344.4,344.4,85.0,344.4,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2740998838559813,-0.0966898954703831,,,,,-0.2659698025551682,-0.5998838559814169,,,,,0.215736040609137,,,
2000-07-31,288.90406756507105,327.8,288.90406756507105,327.8,196.0,327.8,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2205613178767541,-0.0543014032946919,,,,,-0.2272727272727271,-0.5762660158633313,,,,,2.3058823529411763,,,
2000-08-01,322.1583646813052,322.1583646813052,288.83163730048057,305.5,84.0,305.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0726677577741407,-0.0363338788870704,,,,,-0.1816693944353518,-0.5636661211129296,,,,,0.4285714285714285,,,
2000-08-02,289.38113463357087,299.92977593842755,289.38113463357087,296.6,57.0,296.6,334.86,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1426163182737692,-0.0354012137559002,,,,,-0.1554281861092381,-0.5505731625084288,,,,,0.6785714285714286,,,
2000-08-03,288.87106417111164,288.87106417111164,255.5397875359834,261.1,91.0,261.1,307.08000000000004,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1700497893527383,0.0957487552661815,,,,,-0.1171964764458062,-0.497893527384144,,,,,1.5964912280701755,,,
2000-08-04,255.55044454666464,258.3303889477766,250.00000000000003,250.00000000000003,84.0,250.0,288.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2443999999999999,0.0887999999999998,,,,,-0.0780000000000001,-0.4668,,,,,0.9230769230769232,,,
2000-08-07,255.5,261.05934673913043,252.72004891304348,255.5,53.0,255.5,273.74,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2133072407045009,0.032876712328767,,,,,-0.1041095890410958,-0.4802348336594911,,,,,0.6309523809523809,,,
2000-08-08,261.08078426067,283.3,261.08078426067,283.3,34.0,283.3,269.3,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0391810801270736,-0.1058948111542533,,,,,-0.2057889163430992,-0.5294740557712672,,,,,0.6415094339622641,,,
2000-08-09,333.3393441736105,338.9,322.22803270115685,338.9,130.0,338.9,277.76000000000005,306.31000000000006,,,,False,False,False,False,False,False,False,False,False,False,False,-0.155798170551785,-0.2378282679256416,,,,,-0.3278253172027146,-0.639421658306285,,-0.5641996670040156,,,3.823529411764706,,,
2000-08-10,349.9356365077662,349.9356365077662,299.9405464274221,305.5,100.0,305.5,286.64,296.86,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0635024549918166,-0.1453355155482814,,,,,-0.3273322422258592,-0.6016366612111294,,-0.5561207303105841,,,0.7692307692307693,,,
2000-08-11,311.1,316.66035696428577,299.98928571428576,311.1,25.0,311.1,298.86,293.53,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1250401800064289,-0.1677917068466732,,,,,-0.3304403728704597,-0.6162005785920925,,-0.5573535924777705,,,0.25,,,
2000-08-14,316.67053164683995,316.67053164683995,305.5594603603571,310.0,16.0,310.0,309.76000000000005,291.75,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1487096774193549,-0.1577419354838709,,,,,-0.3638709677419355,-0.6235483870967742,,-0.5622622107969152,,,0.64,,,
2000-08-15,299.9496234969594,302.72915667469795,278.291038831416,294.4,28.0,294.4,311.98,290.64,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1396059782608693,-0.1226222826086955,,,,,-0.3036684782608695,-0.6168478260869564,,-0.567643820533994,,,1.75,,,
