日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）
2019-05-21,2646.633788819876,2753.299130434783,2566.634782608696,2683.3,195700.0,2683.3,2572.0,2461.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1975179815898334,0.14907017478477994,,,,,0.29195393731599134,-0.1627100957775874,,-0.10835432750914256
2019-05-22,2766.6977528089888,2966.7,2716.697191011236,2966.7,299000.0,2966.7,2705.34,2522.67,,,,False,False,False,False,False,False,False,False,False,False,False,0.13031314254896026,0.20784036134425468,,,,,0.12134695115785217,-0.20676172177840688,,-0.1267189128978424
2019-05-23,2946.6338530066814,3076.632405345212,2836.635077951002,2993.3,381400.0,2993.3,2800.66,2577.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.07907660441653018,0.13697257207764005,,,,,0.10356462766845956,-0.1926302074633349,,-0.13814512999611953
2019-05-24,2976.634381778742,3109.9662689804773,2933.301518438178,3073.3,268700.0,3073.3,2878.66,2647.33,,,,False,False,False,False,False,False,False,False,False,False,False,0.008687729801841609,0.10086877298018417,,,,,0.04122604366641715,-0.24078352259785896,,-0.15525076208859492
2019-05-27,3166.69801980198,3523.368217821782,3163.3646534653462,3366.7,643300.0,3366.7,3016.66,2755.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.12873139869902267,-0.01684141741170874,,,,,-0.05346481718002792,-0.31187810021682955,,-0.18051905626134299
2019-05-28,3316.6322614107885,3416.63122406639,3076.6347510373444,3213.3,233000.0,3213.3,3122.66,2847.33,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0404568512121495,0.04876606603802938,,,,,-0.03214763638626962,-0.3122335293934585,,-0.20369609423565227
2019-05-29,3166.635188866799,3406.6328031809144,3086.6359840954274,3353.3,222900.0,3353.3,3199.98,2952.66,,,,False,False,False,False,False,False,False,False,False,False,False,0.06858915098559627,0.012942474577281971,,,,,-0.10535890018787468,-0.34491396534756813,,-0.2331186116925077
2019-05-30,3373.333333333333,3680.0,3150.0,3230.0,595700.0,3230.0,3247.32,3023.99,,,,False,False,False,False,False,False,False,False,False,False,False,0.05365325077399386,0.036130030959752264,,,,,-0.08359133126934984,-0.36015479876160994,,-0.25671711877354075
2019-05-31,3210.0,3316.6666666666665,3070.0,3100.0,155200.0,3100.0,3252.66,3065.66,,,,False,False,False,False,False,False,False,False,False,False,False,0.09138709677419361,0.14732258064516124,,,,,-0.04732258064516123,-0.3709677419354839,,-0.27388882002570397
2019-06-03,3029.965568181818,3073.298409090909,2769.968522727273,2933.3,164600.0,2933.3,3165.9800000000005,3091.32,,,,False,False,False,False,False,False,False,False,False,False,False,0.128421913885385,0.25343469812156943,,,,,0.007977363379129184,-0.31476494051068765,,-0.28509180544233526
2019-06-04,2939.968216216216,3149.9659459459463,2939.968216216216,3083.3,150100.0,3083.3,3139.98,3131.32,,,,False,False,False,False,False,False,False,False,False,False,False,0.09298478902474615,0.11675801900561086,,,,,-0.07566568287224733,-0.35565789900431344,,-0.3025273686496429
2019-06-05,3366.635348837209,3583.3,3286.636093023256,3583.3,464300.0,3583.3,3185.98,3192.98,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0520749030223538,-0.06139591996204616,,,,,-0.21767644350180002,-0.4493065051767924,,-0.32789745003100546
2019-06-06,3736.630068560235,3746.629970617042,3403.3,3403.3,434700.0,3403.3,3220.6400000000003,3233.98,,,,False,False,False,False,False,False,False,False,False,False,False,-0.01663091705109757,0.014691622836658537,,,,,-0.15670084917580002,-0.4084271148591074,,-0.34889207725465216
2019-06-07,3416.6330049261087,3599.964532019705,3303.30078817734,3383.3,256200.0,3383.3,3277.3,3264.98,2814.3920000000007,,,False,False,False,False,False,False,False,False,False,False,False,0.05125173647030994,0.0029556941447698992,,,0.1681518044512752,,-0.19212011941004345,-0.4059054769012503,,-0.36497620199817454
2019-06-10,3450.0,3540.0,3266.6666666666665,3310.0,143500.0,3310.0,3352.6400000000003,3259.31,2872.1240000000007,,,False,False,False,False,False,False,True,False,False,False,False,0.11078549848942593,0.04129909365558907,,,0.13228882175226564,,-0.2437160120845921,-0.3987915407854985,,-0.37389508822419465
2019-06-11,3270.0,3403.333333333333,3190.0,3370.0,142500.0,3370.0,3409.9800000000005,3274.98,2918.924000000001,,,False,False,False,False,False,False,True,False,False,True,True,0.021750741839762666,0.0286943620178041,,,0.1338504451038573,,-0.22750741839762606,-0.4114836795252226,,-0.38381303091927294
2019-06-12,3320.032580961727,3430.033660451423,3226.698331697743,3396.7,110100.0,3396.7,3372.66,3279.32,2960.792000000001,,,False,False,False,False,False,False,True,False,False,True,False,-0.009833073277004044,-0.02060823740689493,,,0.1283327935937819,,-0.2266906114758442,-0.39550151617746626,,-0.3890013783345328
2019-06-13,3533.368525896414,3623.369422310757,3253.3657370517926,3346.7,418100.0,3346.7,3361.34,3290.99,2996.6600000000008,,,False,False,False,False,False,False,True,False,False,True,False,0.03185227238772533,-0.012967998326709786,,,0.1045925837392055,,-0.16732901066722444,-0.3336719753787313,,-0.3862059744939972
2019-06-14,3366.6982193064664,3556.7,3303.364292408622,3556.7,155000.0,3556.7,3396.0200000000004,3336.66,3044.1280000000006,,,False,False,False,False,False,False,True,False,False,False,False,-0.04594146259172819,-0.10028959428683888,,,0.14411448814912678,,-0.18652121348440961,-0.39081170748165434,,-0.3881126635617652
2019-06-17,3586.6991840435176,3693.366817769719,3456.698005439709,3676.7,235300.0,3676.7,3469.36,3411.0,3099.5960000000005,,,False,False,False,False,False,False,True,False,False,False,False,-0.06255609649957843,-0.13327168384692795,,,0.15696249354040293,,-0.24570946772921362,-0.4070769983953001,,-0.3964643799472296
2019-06-18,3676.6310745401743,3716.63068731849,3413.300290416264,3443.3,218900.0,3443.3,3484.0199999999995,3447.000000000001,3145.7280000000005,,,False,False,False,False,False,False,True,False,False,True,False,0.006795806348560867,-0.0967966776057852,,,0.0864205849040164,,-0.2091017338018761,-0.3736531815409637,,-0.397835799245721
2019-06-19,3509.96521308226,3536.631615460853,3349.9667988107035,3363.3,128700.0,3363.3,3477.3399999999992,3425.0,3188.2600000000007,,,False,False,False,False,False,False,True,False,False,True,False,-0.01088216929801099,-0.10801890999910807,,,0.0520441233312519,,-0.18434275860018434,-0.3666934260993667,,-0.3893927007299269
2019-06-20,3333.3011583011585,3466.633204633205,3263.301833976834,3453.3,113600.0,3453.3,3498.66,3430.0,3225.724,,,False,False,False,False,False,False,True,False,False,True,False,-0.04343671270958214,-0.14284886919757916,,,0.0659010222106391,,-0.2094518286856051,-0.39507138099788613,,-0.3880758017492711
2019-06-21,3426.6330058939097,3459.96601178782,3356.6336935167,3393.3,56000.0,3393.3,3465.98,3431.0,3254.1240000000007,,,False,False,False,False,False,False,True,False,False,True,False,-0.05696519612176942,-0.1296672855332567,,,0.04101494120767379,,-0.17581705124804772,-0.37965991807385147,,-0.3854852812591081
2019-06-24,3380.032688588008,3476.700290135396,3323.365473887814,3446.7,44000.0,3446.7,3419.9800000000005,3444.67,3284.9240000000004,,,False,False,False,False,False,False,True,False,False,False,True,-0.07543447355441438,-0.1421649693910117,,,0.046936489975918816,,-0.15086894710882875,-0.40406765892012647,,-0.38606600922584744
2019-06-25,3403.3660576923075,3513.367115384616,3363.3656730769226,3466.7,49200.0,3466.7,3424.6600000000008,3454.3399999999992,3316.26,,,False,False,False,False,False,False,True,False,False,False,False,-0.10289324141114023,-0.1778925202642282,,,0.043395736579455856,,-0.19326737242911127,-0.4285631868924337,,-0.3878512248360032
2019-06-26,3400.0340681362723,3446.701202404809,3326.7,3326.7,35800.0,3326.7,3417.34,3447.3399999999992,3330.6599999999994,,,False,False,False,False,False,False,True,False,False,True,False,-0.09820542880331855,-0.15733309285478092,,,-0.0011903688339794938,,-0.17434695043135842,-0.44028616947725974,,-0.39215743152691623
2019-06-27,3336.632996972756,3373.2992936427854,3169.9680121089814,3303.3,93900.0,3303.3,3387.34,3443.0,3343.0599999999995,,,False,False,False,False,False,False,True,False,False,True,False,-0.10392637665364943,-0.13117185844458576,,,-0.012036448400084554,,-0.20988102806284628,-0.43783489238034695,,-0.40222480395004345
2019-06-28,3253.333333333333,3276.6666666666665,3183.333333333333,3200.0,73600.0,3200.0,3348.6799999999994,3407.3300000000004,3348.1279999999992,,,False,False,False,False,False,False,True,False,False,True,False,-0.07709374999999995,-0.14584374999999994,,,-0.04628999999999976,,-0.240625,-0.42875,,-0.4059072646324249
2019-07-01,3246.7006276150623,3270.03420502092,3170.0331589958155,3186.7,41900.0,3186.7,3296.6800000000003,3358.3300000000004,3340.928,,,False,False,False,False,False,False,False,False,False,True,False,-0.07217497724919196,-0.21445382370477287,,,-0.048397401700819055,,-0.22490350519346028,-0.4197759437662786,,-0.40709519314659376
2019-07-02,3146.6666666666665,3180.0,3086.6666666666665,3110.0,43700.0,3110.0,3225.34,3325.0,3336.796,,,False,False,False,False,False,False,False,False,False,False,False,-0.08360128617363344,-0.1629260450160771,,,-0.07292475884244368,,-0.22401929260450154,-0.39228295819935693,,-0.4091729323308271
2019-07-03,3100.0,3123.333333333333,2996.6666666666665,3000.0,43200.0,3000.0,3160.0,3288.67,3322.664,,,False,False,False,False,False,False,False,False,False,True,False,-0.0655666666666666,-0.1244333333333334,,,-0.10755466666666674,,-0.21110000000000007,-0.37433333333333335,,-0.4103391340572329
2019-07-04,2983.333333333333,3000.0,2826.6666666666665,2960.0,124000.0,2960.0,3091.34,3239.34,3311.864,,,False,False,False,False,False,False,False,False,False,False,False,-0.030405405405405407,-0.05854729729729736,,,-0.11887297297297299,,-0.21283783783783783,-0.3614864864864865,,-0.40750276290849374
2019-07-05,2999.9661399548536,3079.965237020316,2943.300112866817,2953.3,49700.0,2953.3,3042.0,3195.34,3305.996,,,False,False,False,False,False,False,False,False,False,False,False,-0.07449294010090407,-0.020316256391155654,,,-0.11942437273558389,,-0.22459621440422584,-0.3566518809467376,,-0.4057596374720687
2019-07-08,2950.033258173619,2956.7,2840.0320180383314,2956.7,29900.0,2956.7,2996.0,3146.34,3306.932,,,False,False,False,False,False,False,True,False,False,False,False,-0.153346636452802,-0.06202861298068781,,,-0.11845368146920553,,-0.1871681266276591,-0.357391686677715,,-0.40139972158126586
2019-07-09,2996.6666666666665,2996.6666666666665,2850.0,2850.0,24500.0,2850.0,2944.0,3084.67,3297.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.08656140350877187,-0.04445614035087713,,,-0.15705263157894733,,-0.14852631578947376,-0.34421052631578947,,-0.3930631153413493
2019-07-10,2849.9661117717005,2903.298810939358,2783.3002378121287,2803.3,30600.0,2803.3,2904.66,3032.33,3266.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.06299718189276936,-0.021403346056433487,,,-0.1651981593122391,,-0.10223664966289742,-0.33435593764491855,,-0.38245507579979754
2019-07-11,2796.6666666666665,2883.333333333333,2710.0,2870.0,42200.0,2870.0,2886.66,2989.0,3245.068,,,False,False,False,False,False,False,False,False,False,False,False,-0.029024390243902503,-0.04878048780487805,,,-0.13068571428571435,,-0.17885017421602795,-0.3662020905923345,,-0.37477417196386753
2019-07-12,2883.298170731708,2883.298170731708,2729.966707317073,2733.3,34000.0,2733.3,2842.66,2942.33,3219.068,,,False,False,False,False,False,False,False,False,False,True,False,0.05853729923535653,0.02319540482200989,,,-0.17772216734350418,,-0.11462334906523255,-0.32718691691362095,,-0.3644832496694796
2019-07-16,2683.297603195739,2699.964047936085,2503.3,2503.3,60400.0,2503.3,2751.98,2873.99,3186.8,,,False,False,False,False,False,False,False,False,False,True,False,0.1078576279311309,0.16913673950385474,,,-0.2730395877441777,,-0.04925498342188318,-0.25937762153956784,,-0.3491974571936575
2019-07-17,2536.6341869398207,2666.63252240717,2523.301024327785,2603.3,65600.0,2603.3,2702.6400000000003,2823.32,3156.132,,,False,False,False,False,False,False,False,False,False,False,False,0.046095340529328156,0.07429032381976708,,,-0.21235816079591283,,-0.10624975992010154,-0.295509545576768,,-0.33950101299179697
2019-07-18,2603.366370558376,2650.0336294416243,2546.6989847715736,2626.7,30100.0,2626.7,2667.3200000000006,2785.99,3125.3320000000003,,,False,False,False,False,False,False,False,False,False,True,False,0.04439029961548725,0.04568469943274832,,,-0.18983210872958486,,-0.13705409829824494,-0.30939962690828793,,-0.3329121784356727
2019-07-19,2666.6985645933014,2860.034210526316,2610.0312200956937,2786.7,104900.0,2786.7,2650.66,2768.66,3102.932,,,False,False,False,False,False,False,False,False,False,False,False,-0.020346646571213198,-0.06340833243621481,,,-0.11347902537050993,,-0.19736606021459074,-0.35084508558510064,,-0.33166224816337136
2019-07-22,2739.9684331797234,2946.632718894009,2733.3018433179723,2893.3,93100.0,2893.3,2682.66,2762.66,3076.396,,,False,False,False,False,False,False,False,False,False,True,False,-0.033387481422597155,-0.1601285729098262,,,-0.06328275671378703,,-0.24653509833062598,-0.37130612103826083,,-0.3331426958076636
2019-07-23,2943.2979567307693,2946.63125,2773.3,2773.3,66000.0,2773.3,2736.66,2744.32,3040.2600000000007,,,False,False,False,False,False,False,False,False,False,True,False,0.055313164821692434,-0.10936429524393328,,,-0.09626077236505264,,-0.24158944218079542,-0.3578047813074677,,-0.3330223880597015
2019-07-24,2776.632680538556,2823.298776009792,2669.9673194614443,2723.3,58700.0,2723.3,2760.66,2731.65,3011.4600000000005,,,False,False,False,False,False,False,False,False,False,False,False,0.026952594278999608,-0.11383248264972642,,,-0.10581280064627485,,-0.22399294973010683,-0.3794293687805237,,-0.3364816136767156
2019-07-25,2723.3002430133656,2783.2995139732684,2706.633778857837,2743.3,11800.0,2743.3,2783.98,2725.65,2986.6600000000008,,,False,False,False,False,False,False,False,False,False,False,False,0.001239383224583398,-0.1372799183465171,,,-0.08871067692195551,,-0.18831334524113305,-0.3901505486093392,,-0.34210188395428615
2019-07-26,2730.0,2800.0,2683.333333333333,2730.0,23300.0,2730.0,2772.6400000000003,2711.65,2957.7280000000005,,,False,False,False,False,False,False,False,False,False,True,False,-0.04395604395604396,-0.14652014652014653,,,-0.08341684981685,,-0.18194139194139186,-0.37216117216117217,,-0.3425773975254919
2019-07-29,2730.032538736591,2796.7,2670.031823599523,2796.7,32900.0,2796.7,2753.3200000000006,2717.99,2933.864,,,False,False,False,False,False,False,False,False,False,False,True,-0.13111881860764465,-0.18117781671255404,,,-0.049044945829012844,,-0.22526549147209213,-0.336360710837773,,-0.3434854432871349
2019-07-30,2833.365603644647,2973.3671981776765,2796.6985193621867,2926.7,76000.0,2926.7,2784.0,2760.33,2913.0640000000003,,,False,False,False,False,True,False,False,False,False,False,False,-0.15604605870092592,-0.17883623193357695,,,0.0046591724467829,,-0.25855058598421427,-0.33611234496190245,,-0.3503313009676379
2019-07-31,2876.70095351609,2950.03516090584,2793.366626936829,2796.7,68300.0,2796.7,2798.6800000000003,2779.67,2886.264,,,False,False,False,False,False,False,False,False,False,True,False,-0.13709014195301594,-0.13229878070583187,,,-0.03202488647334369,,-0.1966603496978582,-0.31240390460185213,,-0.35164965625415967
2019-08-01,2760.0334951456307,2846.7012135922328,2733.3665048543685,2746.7,52100.0,2746.7,2799.36,2791.67,2863.0640000000003,,,False,False,False,False,False,False,False,False,False,False,False,-0.1383478355845196,-0.08373684785378818,,,-0.04236501984199239,,-0.14322641715513149,-0.3290129974150799,,-0.35339778698771707
2019-08-02,2713.333333333333,2773.333333333333,2593.333333333333,2610.0,73000.0,2610.0,2775.36,2774.0000000000005,2835.3320000000003,,,False,False,False,False,False,False,False,False,False,True,False,-0.10727969348659004,-0.09704980842911884,,,-0.08633409961685837,,-0.0740613026819924,-0.24329501915708812,,-0.34329488103821204
2019-08-05,2600.0,2600.0,2376.6666666666665,2430.0,46200.0,2430.0,2702.0199999999995,2727.6700000000005,2804.532,,,False,False,False,False,False,False,False,False,False,True,False,-0.05761316872427984,-0.00411522633744856,,,-0.15412839506172846,,-0.039794238683127495,-0.18436213991769548,,-0.3261648219909301
2019-08-06,2296.6666666666665,2473.333333333333,2286.6666666666665,2470.0,66200.0,2470.0,2610.68,2697.34,2775.864,,,False,False,False,False,False,False,False,False,False,False,False,-0.027004048582995877,-0.03643724696356275,,,-0.12383157894736843,,-0.0620647773279353,-0.17125506072874494,,-0.3087263748730231
2019-08-07,2453.2994475138125,2499.96546961326,2383.3004143646413,2413.3,17200.0,2413.3,2534.0,2666.34,2747.9960000000005,,,False,False,False,False,False,False,False,False,False,False,False,0.005552562880702621,-0.03588447354245239,,,-0.13868810342684304,,-0.08424149504827422,-0.06642356938631756,,-0.27957424784536106
2019-08-08,2426.700845070422,2430.034225352112,2366.7,2366.7,16300.0,2366.7,2458.0,2628.68,2722.664,,,False,False,False,False,False,False,False,False,False,False,False,0.06337938902268983,-0.04225292601512655,,,-0.15040520556048526,,-0.07182997422571513,0.0829424937676935,,-0.23539571191624686
2019-08-09,2366.6666666666665,2386.6666666666665,2326.6666666666665,2330.0,8500.0,2330.0,2402.0,2588.68,2697.4639999999995,,,False,False,False,False,False,False,False,False,False,True,False,0.01145922746781108,-0.0400429184549357,,,-0.15770987124463498,,-0.11300429184549364,0.041630901287553645,,-0.1960381352658498
2019-08-13,2290.0,2323.333333333333,2266.6666666666665,2290.0,13200.0,2290.0,2374.0,2538.01,2670.932,,,False,False,False,False,False,False,False,False,False,True,False,0.056768558951965066,-0.048034934497816595,,,-0.1663458515283842,,-0.14847161572052403,0.08384279475982533,,-0.15532247705879804
2019-08-14,2293.301525658808,2419.966435506242,2273.301803051318,2403.3,21400.0,2403.3,2360.66,2485.67,2648.796,,,False,False,False,False,False,False,False,False,False,False,False,-0.009695002704614564,-0.12482836100362002,,,-0.10214954437648217,,-0.16364998127574593,0.011941913202679573,,-0.11786359412150456
2019-08-15,2313.36510989011,2470.0339285714285,2280.0313186813187,2426.7,18100.0,2426.7,2363.34,2448.67,2631.864,,,False,False,False,False,False,False,False,False,False,False,False,-0.04120822516174229,-0.12914657765690019,,,-0.08454444307083703,,-0.18131619071166577,-0.04932624551860544,,-0.08885231574691574
2019-08-16,2446.699072847682,2550.033774834437,2426.69880794702,2516.7,21300.0,2516.7,2393.34,2425.67,2620.4,,,False,False,False,False,False,False,False,False,False,False,False,-0.0993364326300314,-0.11523026185083642,,,-0.04120475225493713,,-0.21591766996463618,-0.07259506496602687,,-0.059971059542312126
2019-08-19,2533.369165487977,2540.0359264497874,2356.7,2356.7,25900.0,2356.7,2398.6800000000003,2400.34,2599.8679999999995,,,False,False,False,False,False,False,False,False,False,True,False,-0.05091865744473204,-0.0523613527389993,,,-0.10318156744600487,,-0.14571222472100814,-0.0024186362286246947,,-0.03438679520401275
2019-08-20,2370.0,2423.333333333333,2356.6666666666665,2420.0,8900.0,2420.0,2424.68,2399.34,2587.336,2873.5986666666668,,False,False,False,False,False,False,False,False,False,False,False,-0.09917355371900827,-0.10466942148760339,,,-0.06914710743801644,-0.18743746556473834,-0.16942148760330578,-0.04338842975206612,,-0.02010552902048073
2019-08-21,2370.0,2393.333333333333,2356.6666666666665,2380.0,4200.0,2380.0,2420.0199999999995,2390.34,2582.4039999999995,2880.442666666667,,False,False,False,False,False,False,False,False,False,False,False,-0.11626050420168059,-0.08823529411764706,,,-0.0850436974789914,-0.21027002801120454,-0.1638655462184874,-0.01680672268907563,,-0.004158404243747774
2019-08-22,2380.034097421203,2430.0348137535816,2323.3666189111746,2326.7,6600.0,2326.7,2400.0199999999995,2381.6800000000003,2571.34,2882.1320000000005,,False,False,False,False,False,False,False,True,False,True,False,-0.09171788369794114,-0.03438346155499205,,,-0.10514462543516584,-0.2387209352301546,-0.14759100872480332,0.04783599088838277,-0.0017884908347939453,0.007230190453797234
2019-08-23,2326.700882352941,2333.3676470588234,2266.7,2266.7,15500.0,2266.7,2350.0199999999995,2371.6800000000003,2556.94,2881.0213333333336,,False,False,False,False,False,False,False,False,False,True,False,-0.01764679931177483,0.03820532050999267,,,-0.12804517580623825,-0.27102013205688175,-0.09414567432831855,0.038955309480743015,-0.0009718775656412944,0.0027069419145920263
2019-08-26,2233.366616989568,2256.700298062593,2213.3663189269746,2236.7,6000.0,2236.7,2326.0199999999995,2362.3500000000004,2534.94,2878.177333333334,,False,False,False,False,False,False,False,False,False,True,False,-0.0015200965708408085,0.08047570080922789,,,-0.13333929449635634,-0.2867963219624153,-0.0029954844190100676,-0.010148880046496991,-0.00060223298726532,-0.0023493555146359263
2019-08-27,2240.0,2243.333333333333,2173.333333333333,2180.0,7000.0,2180.0,2278.0199999999995,2351.35,2506.4079999999994,2875.6440000000007,,False,False,False,False,False,False,False,False,False,True,False,-0.006100917431192744,0.07032110091743128,,,-0.14972844036697222,-0.3191027522935783,-0.006100917431192744,0.09174311926605505,0.00010803377144955811,-0.0020201161035150023
2019-08-28,2169.965610142631,2169.965610142631,2046.634231378764,2103.3,22000.0,2103.3,2222.6799999999994,2321.35,2479.608,2873.1546666666677,,False,False,False,False,False,False,False,False,False,False,False,0.03171207150667989,0.10145961108733877,,,-0.17891313649978602,-0.36602228244504703,0.03646650501592726,0.12822707174440157,1.5314177308585694e-05,0.00833566674564366
2019-08-29,2083.30047318612,2153.2993690851736,2049.967665615142,2113.3,22100.0,2113.3,2180.0,2290.01,2455.208,2870.798666666667,,False,False,False,False,False,False,False,False,False,False,False,0.06312402403823386,0.045757819523967166,,,-0.16178867174561107,-0.3584435085726905,0.020536601523683164,0.09875550087540803,4.644468275691314e-05,0.02279029349216798
2019-08-30,2113.36497005988,2246.7002994011973,2083.364520958084,2226.7,16600.0,2226.7,2172.0,2261.01,2434.5439999999994,2869.821333333334,,False,False,False,False,False,False,False,False,False,False,False,0.056855436295864,-0.013472852202811336,,,-0.09334171644137046,-0.2888226224158326,-0.04342749360039513,0.04234966542417038,0.0004804015673918381,0.03533376676794878
2019-09-02,2229.9667164179104,2299.9656716417912,2219.9668656716417,2233.3,15200.0,2233.3,2171.32,2248.67,2414.6759999999995,2866.042666666667,,False,False,False,False,False,False,False,False,False,False,False,0.08212062866609933,-0.07459812833027374,,,-0.081214346482783,-0.28332184062448706,-0.06461290467021903,0.030313885281869794,-0.0009774220621049982,0.038791819164217076
2019-09-03,2233.3676923076923,2266.7015384615383,2163.366615384615,2166.7,9600.0,2166.7,2168.66,2223.34,2389.476,2859.154666666668,,False,False,False,False,False,False,False,False,False,True,False,0.07689112475192707,-0.1000138459408316,,,-0.10281811049060798,-0.319589544776235,-0.028476484977154114,0.06475284995615462,-0.0010875009210176664,0.050266715841931396
2019-09-04,2163.333333333333,2190.0,2136.6666666666665,2170.0,4600.0,2170.0,2182.0,2202.34,2359.208,2852.398666666668,,False,False,False,False,False,False,False,False,False,True,False,0.06760368663594461,-0.07373271889400922,,,-0.08719262672811064,-0.31446943164362573,-0.053456221198156684,0.07235023041474654,4.627684115171519e-05,0.05969105587693092
2019-09-05,2196.699258160237,2273.36706231454,2183.365727002967,2246.7,9500.0,2246.7,2208.6800000000003,2194.34,2337.208,2846.5773333333345,,False,False,False,False,False,False,False,False,False,False,False,-0.01633506921262288,-0.11572528597498524,,,-0.040284862242400084,-0.26700375365350726,-0.11826234032136014,0.06956870076111639,0.0003283475406489332,0.061959404650145385
2019-09-06,2279.9677053824366,2373.299716713881,2269.967847025496,2353.3,28500.0,2353.3,2234.0,2203.0,2321.472,2838.3986666666674,,False,False,False,False,True,False,False,False,False,False,True,-0.06654485191008386,-0.16147537500531178,,,0.01352483746228699,-0.20613549766993888,-0.20877066247397277,0.01602005694131637,-0.0008305152341768151,0.0594189741261916
2019-09-09,2403.3664827586204,2423.3667586206893,2373.366068965517,2416.7,20800.0,2416.7,2270.6800000000003,2221.0,2313.74,2830.710666666668,,False,False,False,False,False,False,False,False,False,False,False,-0.14482558861257086,-0.16692183556088877,,,0.04260355029585801,-0.17131239569109463,-0.23159680556130255,0.0009517110108826838,0.00017333691939831416,0.06006303466906803
