日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2000-12-12,541.0,541.0,541.0,541.0,263000.0,541.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1127541589648798,-0.11090573012939,,,,,-0.0757855822550831,0.1164510166358595,True,,,,1.0
2000-12-13,539.0,539.0,491.0,500.0,148000.0,500.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04,-0.036,,,,,-0.002,0.206,True,,,,0.5627376425855514
2000-12-14,500.0,505.0,498.0,498.0,31000.0,498.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0562248995983935,-0.0341365461847389,,,,,-0.0261044176706827,0.214859437751004,True,,,,0.2094594594594594
2000-12-15,500.0,500.0,495.0,498.0,23000.0,498.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.036144578313253,0.0040160642570281,,,,,-0.0240963855421686,0.2048192771084337,True,,,,0.7419354838709677
2000-12-18,498.0,498.0,480.0,480.0,23000.0,480.0,503.4,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0020833333333333,0.04375,,,,,0.0208333333333333,0.3125,True,,,,1.0
2000-12-19,490.0,490.0,480.0,480.0,12000.0,480.0,491.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0020833333333333,0.0041666666666666,,,,,0.0166666666666666,0.3125,True,,,,0.5217391304347826
2000-12-20,480.0,480.0,480.0,480.0,4000.0,480.0,487.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0041666666666666,0.0,,,,,0.0125,0.3083333333333333,True,,,,0.3333333333333333
2000-12-21,480.0,480.0,470.0,470.0,12000.0,470.0,481.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0234042553191489,0.0425531914893617,,,,,0.0319148936170212,0.3191489361702128,True,,,,3.0
2000-12-22,470.0,480.0,470.0,480.0,6000.0,480.0,478.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0416666666666666,0.0,,,,,0.0416666666666666,0.25,True,,,,0.5
2000-12-25,481.0,481.0,481.0,481.0,1000.0,481.0,478.2,490.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.0415800415800415,-0.002079002079002,,,,,0.0395010395010395,0.2577962577962578,True,0.247962510187449,,,0.1666666666666666
2000-12-26,481.0,481.0,481.0,481.0,6000.0,481.0,478.4,484.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.002079002079002,-0.002079002079002,,,,,0.1122661122661122,0.2785862785862786,True,0.2656765676567656,,,6.0
2000-12-27,485.0,485.0,482.0,482.0,2000.0,482.0,478.8,483.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0041493775933609,0.0020746887966804,,,,,0.3174273858921161,0.2780082987551867,True,0.2730848861283643,,,0.3333333333333333
2000-12-28,483.0,483.0,480.0,481.0,9000.0,481.0,481.0,481.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.0187110187110187,0.054054054054054,,,,,0.3908523908523909,0.2869022869022869,True,0.2804903386661125,,,4.5
2000-12-29,501.0,510.0,500.0,500.0,7000.0,500.0,485.0,481.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04,0.01,,,,,0.226,0.244,True,0.284527518172378,,,0.7777777777777778
2001-01-04,501.0,501.0,501.0,501.0,1000.0,501.0,489.0,483.6,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0419161676646706,0.0079840319361277,,,,,0.1976047904191616,0.3572854291417165,True,0.2892886683209263,,,0.1428571428571428
2001-01-05,501.0,501.0,482.0,482.0,6000.0,482.0,489.2,483.8,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0041493775933609,0.0373443983402489,,,,,0.2655601659751037,0.3506224066390041,True,0.2930963207937164,,,6.0
2001-01-09,480.0,480.0,480.0,480.0,2000.0,480.0,488.8,483.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.00625,0.0395833333333333,,,,,0.25,0.3354166666666666,True,0.2957833815626291,,,0.3333333333333333
2001-01-10,490.0,490.0,485.0,490.0,3000.0,490.0,490.6,485.8,,,,False,False,False,False,False,False,False,False,False,False,True,0.0346938775510204,-0.010204081632653,,,,,0.2040816326530612,0.3285714285714285,True,0.2968299711815562,,,1.5
2001-01-11,480.0,490.0,480.0,480.0,9000.0,480.0,486.6,485.8,,,,False,False,False,False,False,False,False,False,False,False,False,0.0520833333333333,0.0125,,,,,0.2083333333333333,0.375,True,0.3091807328118567,,,3.0
2001-01-12,480.0,480.0,480.0,480.0,2000.0,480.0,482.4,485.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.0520833333333333,0.0208333333333333,,,,,0.1458333333333333,0.44375,True,0.3275684578958204,,,0.2222222222222222
2001-01-15,480.0,480.0,480.0,480.0,16000.0,480.0,482.0,485.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.0416666666666666,0.0166666666666666,,,,,0.1041666666666666,0.4375,True,0.3432866556836901,,,8.0
2001-01-16,483.0,483.0,483.0,483.0,6000.0,483.0,482.6,485.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.0331262939958592,0.0062111801242236,,,,,0.1490683229813664,0.4285714285714285,True,0.3582458307597284,,,0.375
2001-01-18,483.0,510.0,483.0,507.0,23000.0,507.0,486.0,488.3,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0433925049309664,-0.0433925049309664,,,,,0.1045364891518737,0.3412228796844181,True,0.3635060413680113,,,3.8333333333333335
2001-01-19,507.0,507.0,505.0,505.0,4000.0,505.0,491.0,488.8,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0376237623762376,-0.0099009900990099,,,,,0.0514851485148514,0.3326732673267327,True,0.372545008183306,,,0.1739130434782608
2001-01-22,505.0,505.0,505.0,505.0,1000.0,505.0,496.0,489.2,489.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.0297029702970297,-0.0099009900990099,,,0.03009900990099,,0.0297029702970297,0.3069306930693069,True,0.3673344235486508,,,0.25
2001-01-23,500.0,500.0,500.0,500.0,2000.0,500.0,500.0,491.0,488.16,,,False,False,False,False,False,False,False,False,False,False,True,-0.024,0.07,,,0.0236799999999999,,0.04,0.26,True,0.3580448065173115,,,2.0
2001-01-24,499.0,499.0,499.0,499.0,1000.0,499.0,503.2,492.9,488.12,,,False,False,False,False,False,False,False,False,False,False,False,-0.0260521042084168,0.2725450901803607,,,0.0218036072144288,,0.0821643286573146,0.282565130260521,True,0.3526070196794483,,,0.5
2001-01-25,490.0,490.0,480.0,485.0,8000.0,485.0,498.8,492.4,487.6,,,False,False,False,False,False,True,False,False,False,True,False,0.0,0.379381443298969,,,-0.005360824742268,,0.1731958762886598,0.3814432989690721,True,0.3578391551584079,,,8.0
2001-01-26,485.0,486.0,485.0,486.0,3000.0,486.0,495.0,493.0,487.12,,,False,False,False,False,False,False,False,False,False,False,False,0.0288065843621399,0.2613168724279835,,,-0.0023045267489712,,0.1111111111111111,0.3477366255144033,True,0.3551724137931035,,,0.375
