日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2020-07-16,6550.0,6750.0,5550.0,5550.0,814300.0,5550.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.5315315315315315,0.34774774774774775,,,,,0.863063063063063,2.590990990990991,True,,,,1.0
2020-07-17,5730.0,5940.0,4965.0,5450.0,659100.0,5450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.45688073394495415,0.3100917431192661,,,,,1.201834862385321,2.4146788990825687,True,,,,0.8094068525113595
2020-07-20,5550.0,6450.0,5240.0,6450.0,479700.0,6450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.3178294573643411,0.18294573643410852,,,,,0.8310077519379845,1.8806201550387598,True,,,,0.727810650887574
2020-07-21,6530.0,7450.0,6510.0,7450.0,472800.0,7450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.08590604026845637,0.10067114093959731,,,,,0.6067114093959731,1.4067114093959732,True,,,,0.985616010006254
2020-07-22,7430.0,7890.0,6760.0,7740.0,1594600.0,7740.0,6528.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.031007751937984496,0.06459948320413436,,,,,0.624031007751938,1.2093023255813953,True,,,,3.372673434856176
2020-07-27,7650.0,8900.0,7560.0,8500.0,1556200.0,8500.0,7118.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.12,-0.05647058823529412,,,,,0.48470588235294115,1.04,True,,,,0.9759187256992348
2020-07-28,8800.0,9140.0,7810.0,7940.0,1189000.0,7940.0,7616.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.10075566750629723,-0.017632241813602016,,,,,0.552896725440806,0.9811083123425692,True,,,,0.7640406117465621
2020-07-29,8050.0,8500.0,7650.0,8500.0,526200.0,8500.0,8026.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.10235294117647059,0.01647058823529412,,,,,0.4447058823529412,0.7847058823529411,True,,,,0.4425567703952902
2020-07-30,8450.0,8840.0,8020.0,8090.0,571800.0,8090.0,8154.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.013597033374536464,0.023485784919653894,,,,,0.46971569839307786,0.8590852904820766,True,,,,1.0866590649942989
2020-07-31,7940.0,8030.0,7440.0,7500.0,209700.0,7500.0,8106.0,7317.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.09866666666666667,0.16,,,,,0.5706666666666667,1.3773333333333333,True,1.3679103457701243,,,0.3667366211962224
