日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2006-09-28,666.5560129547148,745.7103726881033,566.5726110115075,607.4,6765.0,607.4,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.3223575897267039,-0.3949621336845571,,,,,-0.4348040829766216,-0.4718472176489957,True,,,
2006-09-29,574.0935612185036,606.5877095584904,524.1,524.1,2831.0,524.1,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2940278572791452,-0.2844876931883228,,,,,-0.3005151688609044,-0.3879030719328372,True,,,
2006-10-02,490.7955821083248,496.625957078846,450.79955978303593,455.8,2293.0,455.8,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.257788503729706,-0.2211496270293989,,,,,-0.2139096094778411,-0.3053971039929793,True,,,
2006-10-03,464.1650118894407,502.4982085625363,450.833392750828,467.5,2921.0,467.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2389304812834224,-0.189090909090909,,,,,-0.2513368983957219,-0.3281283422459892,True,,,
2006-10-04,475.83061178328654,475.83061178328654,416.6650132340745,420.0,797.0,420.0,494.96,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1569047619047618,-0.0199999999999999,,,,,-0.1152380952380951,-0.2599999999999999,True,,,
2006-10-05,425.7644011425125,436.5985016164001,395.7708651232088,411.6,518.0,411.6,455.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1071428571428571,-0.0342565597667639,,,,,-0.1678814382896016,-0.2570456754130223,True,,,
2006-10-06,403.3331831838595,403.3331831838595,370.0,370.0,390.0,370.0,424.98,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0135135135135135,0.0967567567567567,,,,,-0.0135135135135135,-0.2432432432432432,True,,,
2006-10-10,357.4647311213519,359.129562981372,328.299343351371,338.3,442.0,338.3,401.48,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0493644694058527,0.2267218445167011,,,,,0.0789240319243274,-0.1749926101093703,True,,,
2006-10-11,338.30009578387035,367.46465856211785,331.6349337124095,355.8,605.0,355.8,379.14,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0654862282181,0.1357504215851602,,,,,-0.028105677346824,-0.2507026419336706,True,,,
2006-10-12,343.2711544524916,364.0998310580285,343.2711544524916,354.1,203.0,354.1,365.96,430.46,,,,False,False,False,False,False,False,False,False,False,False,False,0.1623835074837616,0.1155040948884495,,,,,-0.016379553798362,-0.2047444224795255,True,-0.3039539097709426,,
