日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2016-03-23,1075.5,1325.5,1050.0,1325.5,1144800.0,1325.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2191625801584308,-0.3625047152018106,,,,,-0.1776688042248208,0.2881931346661637,True,,,
2016-03-24,1425.5,1577.5,1326.0,1395.0,1922500.0,1395.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.3118279569892473,-0.3727598566308244,,,,,-0.039426523297491,0.2365591397849462,True,,,
2016-03-25,1355.0,1369.5,1145.0,1155.0,757400.0,1155.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2095238095238095,-0.2614718614718614,,,,,0.3766233766233766,0.4437229437229437,True,,,
2016-03-28,1105.0,1137.0,993.0,1028.5,508700.0,1028.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.053475935828877,-0.191541079241614,,,,,0.8862421001458435,0.5653864851725814,True,,,
2016-03-29,1009.0,1173.5,1007.5,1046.0,532900.0,1046.0,1190.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1730401529636711,-0.1663479923518164,,,,,1.1892925430210326,0.4130019120458891,True,,,
2016-03-30,1055.5,1082.5,1009.5,1035.0,141500.0,1035.0,1131.9,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1835748792270531,-0.1743961352657004,,,,,1.5507246376811594,0.4420289855072464,True,,,
2016-03-31,1035.0,1044.0,931.5,960.0,125200.0,960.0,1044.9,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0885416666666666,-0.1239583333333333,,,,,1.8020833333333333,0.5375,True,,,
2016-04-01,967.5,979.5,900.0,913.0,109800.0,913.0,996.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0657174151150054,-0.1232201533406352,,,,,1.3986856516977,0.5498357064622125,True,,,
2016-04-04,900.0,1002.5,850.0,973.5,140900.0,973.5,985.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1458654340010272,-0.2049306625577812,,,,,1.285567539804828,0.4293785310734463,True,,,
2016-04-05,933.5,933.5,820.0,865.0,104000.0,865.0,949.3,1069.65,,,,False,False,False,False,False,False,False,False,False,False,False,0.0080924855491329,-0.0901734104046242,,,,,1.592485549132948,0.5653179190751445,True,0.4319637264525778,,
2016-04-06,850.0,864.5,827.5,845.0,29200.0,845.0,911.3,1021.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.0112426035502958,-0.0313609467455621,,,,,2.0710059171597632,0.6183431952662722,True,0.4660336726703211,,
2016-04-07,845.0,899.5,825.0,875.0,31700.0,875.0,894.3,969.6,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0388571428571428,-0.036,,,,,1.6285714285714286,0.5325714285714286,True,0.5050536303630362,,
2016-04-08,835.0,875.0,830.0,853.0,38200.0,853.0,882.3,939.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0615474794841735,0.2233294255568581,,,,,1.4677608440797187,0.52989449003517,True,0.5148499041941664,,
2016-04-11,868.5,868.5,800.0,831.5,27900.0,831.5,853.9,919.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0691521346963319,0.3830426939266386,,,,,1.5315694527961516,0.5844858689116055,True,0.5154941828857235,,
