日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
1990-01-04,1080.0,1080.0,1070.0,1070.0,4000.0,1070.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0093457943925233,-0.0186915887850467,,,,,0.4485981308411215,0.5887850467289719,True,,,,1.0
1990-01-05,1070.0,1080.0,1070.0,1070.0,12000.0,1070.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.02803738317757,-0.0373831775700934,,,,,0.4672897196261682,0.6261682242990654,True,,,,3.0
1990-01-08,1070.0,1070.0,1050.0,1050.0,18000.0,1050.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0095238095238095,-0.019047619047619,,,,,0.5714285714285714,0.7142857142857143,True,,,,1.5
1990-01-09,1050.0,1050.0,1050.0,1050.0,11000.0,1050.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0095238095238095,0.0476190476190476,,,,,0.6190476190476191,0.7714285714285715,True,,,,0.6111111111111112
1990-01-11,1050.0,1050.0,1050.0,1050.0,6000.0,1050.0,1058.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0095238095238095,0.1714285714285714,,,,,0.6571428571428571,0.8,True,,,,0.5454545454545454
1990-01-12,1060.0,1080.0,1050.0,1060.0,13000.0,1060.0,1056.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0094339622641509,0.2169811320754717,,,,,0.6981132075471698,0.7735849056603774,True,,,,2.1666666666666665
1990-01-16,1090.0,1090.0,1040.0,1040.0,29000.0,1040.0,1050.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0096153846153846,0.4326923076923077,,,,,0.5961538461538461,0.5673076923076923,True,,,,2.230769230769231
1990-01-17,1030.0,1060.0,1030.0,1060.0,6000.0,1060.0,1052.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0283018867924528,0.4716981132075472,,,,,0.5471698113207547,0.6981132075471698,True,,,,0.2068965517241379
1990-01-18,1060.0,1060.0,1040.0,1040.0,23000.0,1040.0,1050.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0576923076923076,0.4134615384615384,,,,,0.5961538461538461,0.7403846153846154,True,,,,3.8333333333333335
1990-01-19,1030.0,1040.0,1030.0,1040.0,5000.0,1040.0,1048.0,1053.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1826923076923076,0.4230769230769231,,,,,0.5480769230769231,0.7788461538461539,True,0.7056030389363722,,,0.217391304347826
