日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
1990-01-04,0.0,4000.0,4000.0,4000.0,12000.0,4000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.125,0.1666749999999999,,,,,0.608325,1.1,True,,,,1.0
1990-01-05,0.0,3966.6666666666665,3700.0,3700.0,15000.0,3700.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0180270270270269,0.2252162162162162,,,,,0.7297297297297297,1.2837837837837838,True,,,,1.25
1990-01-08,0.0,3600.0,3600.0,3600.0,2000.0,3600.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0648055555555556,0.25,,,,,0.7685277777777777,1.3611111111111112,True,,,,0.1333333333333333
1990-01-09,0.0,3366.7,3366.7,3366.7,3000.0,3366.7,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.237621409689013,0.3366204295006981,,,,,0.8712686013009773,1.5247274779457631,True,,,,1.5
1990-01-10,0.0,3500.0346534653463,3366.7,3366.7,6000.0,3366.7,3606.68,,,,,False,False,False,False,False,False,False,False,False,False,False,0.3366204295006981,0.28710606825675,,,,,0.9306739537232306,1.5841328303680162,True,,,,2.0
1990-01-11,0.0,3500.0,3400.0,3500.0,21000.0,3500.0,3506.6800000000003,,,,,False,False,False,False,False,False,False,False,False,False,False,0.3333428571428571,0.1714285714285714,,,,,0.8571428571428571,1.4285714285714286,True,,,,3.5
1990-01-12,0.0,3633.3,3566.6339449541288,3633.3,10000.0,3633.3,3493.34,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2477086945751795,0.29358984944816,,,,,0.7614840503123881,1.3394710043211404,True,,,,0.4761904761904761
1990-01-16,0.0,3833.3,3666.634782608696,3833.3,21000.0,3833.3,3540.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1739232515065348,0.3043591683405942,,,,,0.6348055200480003,1.269584952912634,True,,,,2.1
1990-01-17,0.0,4166.7,3933.3648,4166.7,58000.0,4166.7,3700.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0799913600691195,0.1999904000767994,,,,,0.5039959680322558,1.099983200134399,True,,,,2.761904761904762
1990-01-18,0.0,4500.0,4233.333333333333,4500.0,38000.0,4500.0,3926.66,3766.67,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0370444444444444,0.2518444444444445,,,,,0.4,0.9111111111111112,True,1.2725643605625128,,,0.6551724137931034
