日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2017-12-21,4050.0,4200.0,4050.0,4200.0,131200.0,4200.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0428571428571428,-0.0333333333333333,,,,,-0.1214285714285714,-0.1357142857142857,True,,,,1.0
2017-12-22,4190.0,4220.0,4120.0,4190.0,87500.0,4190.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0202863961813842,-0.0405727923627685,,,,,-0.08472553699284,-0.1217183770883054,True,,,,0.666920731707317
2017-12-25,4180.0,4190.0,3985.0,4000.0,114400.0,4000.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.03,-0.03125,,,,,-0.0475,-0.0625,True,,,,1.3074285714285714
2017-12-26,4020.0,4050.0,3970.0,3970.0,79400.0,3970.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0138539042821158,-0.0453400503778337,,,,,-0.0591939546599496,-0.0642317380352644,True,,,,0.6940559440559441
2017-12-27,4030.0,4040.0,3965.0,3985.0,63900.0,3985.0,4069.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0175658720200752,-0.0388958594730238,,,,,-0.1166875784190715,-0.06900878293601,True,,,,0.8047858942065491
2017-12-28,4010.0,4035.0,3995.0,4020.0,41300.0,4020.0,4033.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0099502487562189,-0.0820895522388059,,,,,-0.1106965174129353,0.0024875621890547,True,,,,0.6463223787167449
2017-12-29,4020.0,4125.0,4020.0,4105.0,62100.0,4105.0,4016.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0207064555420219,-0.1388550548112058,,,,,-0.0986601705237515,-0.0048721071863581,True,,,,1.5036319612590798
2018-01-04,4130.0,4145.0,4070.0,4120.0,43000.0,4120.0,4040.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0594660194174757,-0.1553398058252427,,,,,-0.1334951456310679,-0.0242718446601941,True,,,,0.6924315619967794
2018-01-05,4105.0,4110.0,4005.0,4025.0,62800.0,4025.0,4051.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0583850931677018,-0.1080745341614906,,,,,-0.1304347826086956,0.0260869565217391,True,,,,1.4604651162790698
2018-01-09,4030.0,4075.0,3995.0,4055.0,52900.0,4055.0,4065.0,4067.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0554870530209617,-0.0887792848335388,,,,,-0.1442663378545006,0.032059186189889,True,-0.0426604376690435,,,0.8423566878980892
2018-01-10,4025.0,4080.0,4020.0,4060.0,52500.0,4060.0,4073.0,4053.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0911330049261083,-0.1071428571428571,,,,,-0.1650246305418719,0.0554187192118226,True,-0.0231926967678263,,,0.9924385633270322
2018-01-11,4010.0,4045.0,3995.0,4020.0,88200.0,4020.0,4056.0,4036.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1206467661691542,-0.1094527363184079,,,,,-0.1567164179104477,0.0547263681592039,True,-0.005203171456888,,,1.68
2018-01-12,3995.0,4020.0,3875.0,3875.0,124100.0,3875.0,4007.0,4023.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1019354838709677,-0.0116129032258064,,,,,-0.1058064516129032,0.1070967741935483,True,0.011308562197092,,,1.40702947845805
2018-01-15,3875.0,3890.0,3755.0,3790.0,98700.0,3790.0,3960.0,4005.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0527704485488126,0.0567282321899736,,,,,-0.1081794195250659,0.154353562005277,True,0.0323305454999375,,,0.7953263497179693
2018-01-16,3810.0,3835.0,3765.0,3830.0,50200.0,3830.0,3915.0,3990.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0352480417754569,0.0052219321148825,,,,,-0.1227154046997389,0.1514360313315927,True,0.0538847117794486,,,0.5086119554204661
2018-01-17,3750.0,3760.0,3680.0,3690.0,162000.0,3690.0,3841.0,3957.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0176151761517615,0.0,,,,,-0.086720867208672,0.1476964769647696,True,0.0678544351781652,,,3.227091633466136
2018-01-18,3670.0,3670.0,3515.0,3535.0,161000.0,3535.0,3744.0,3900.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0127298444130127,0.0848656294200848,,,,,-0.0226308345120226,0.222065063649222,True,0.0894871794871794,,,0.9938271604938272
2018-01-19,3500.0,3515.0,3435.0,3480.0,131900.0,3480.0,3665.0,3836.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1005747126436781,0.0948275862068965,,,,,0.0114942528735632,0.2614942528735632,True,0.1173096976016684,,,0.8192546583850931
2018-01-22,3470.0,3635.0,3470.0,3590.0,125400.0,3590.0,3625.0,3792.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.1155988857938718,0.0403899721448468,,,,,0.0027855153203342,0.2437325905292479,True,0.1389584706657877,,,0.9507202426080364
2018-01-23,3645.0,3700.0,3595.0,3695.0,157500.0,3695.0,3598.0,3756.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.0419485791610284,-0.047361299052774,,,,,-0.0554803788903924,0.209742895805142,True,0.1574604019699188,,,1.255980861244019
2018-01-24,3700.0,3700.0,3620.0,3625.0,45400.0,3625.0,3585.0,3713.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0179310344827586,-0.0137931034482758,,,,,0.0055172413793103,0.2303448275862069,True,0.1757339078911931,,,0.2882539682539682
2018-01-25,3625.0,3655.0,3580.0,3580.0,53000.0,3580.0,3594.0,3669.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0712290502793296,0.0335195530726257,,,,,-0.0251396648044692,0.2262569832402234,True,0.1939220496047969,,,1.1674008810572687
2018-01-26,3600.0,3835.0,3560.0,3830.0,234500.0,3830.0,3664.0,3664.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0052219321148825,-0.0678851174934725,,,,,-0.108355091383812,0.1449086161879895,True,0.1979806249147223,,,4.4245283018867925
2018-01-29,3960.0,4005.0,3885.0,4005.0,194300.0,4005.0,3747.0,3686.0,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0674157303370786,-0.1260923845193508,,,,,-0.1298377028714107,0.1048689138576779,True,0.1923494302767227,,,0.8285714285714286
2018-01-30,3985.0,3985.0,3780.0,3850.0,165600.0,3850.0,3778.0,3688.0,3885.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.0857142857142857,-0.0987012987012987,,,-0.009090909090909,,-0.061038961038961,0.1428571428571428,True,0.1914316702819956,,,0.8522902727740608
2018-01-31,3820.0,3875.0,3690.0,3690.0,83700.0,3690.0,3791.0,3688.0,3864.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.0311653116531165,-0.08130081300813,,,-0.0473170731707316,,-0.0365853658536585,0.1897018970189702,True,0.1956344902386117,,,0.5054347826086957
2018-02-01,3795.0,3865.0,3765.0,3835.0,59800.0,3835.0,3842.0,3718.0,3850.4,,,False,False,False,False,False,False,False,False,False,False,True,-0.0352020860495436,-0.1160365058670143,,,-0.0040156453715775,,-0.074315514993481,0.1408083441981747,True,0.187466379774072,,,0.7144563918757467
2018-02-02,3770.0,3840.0,3730.0,3810.0,45200.0,3810.0,3838.0,3751.0,3842.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.0629921259842519,-0.0905511811023622,,,-0.0086089238845144,,-0.0236220472440944,0.1640419947506561,True,0.17821914156225,,,0.7558528428093646
2018-02-05,3710.0,3755.0,3705.0,3735.0,38200.0,3735.0,3784.0,3765.5,3833.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.0629183400267737,-0.0950468540829986,,,-0.0263453815261044,,0.0160642570281124,0.182061579651941,True,0.1723542690213783,,,0.8451327433628318
2018-02-06,3560.0,3580.0,3385.0,3520.0,138300.0,3520.0,3718.0,3748.0,3814.8,,,False,False,False,False,False,False,False,False,False,True,False,-0.0142045454545454,-0.0454545454545454,,,-0.08375,,0.0667613636363636,0.2386363636363636,True,0.1748932764140875,,,3.6204188481675392
2018-02-07,3680.0,3800.0,3575.0,3575.0,58800.0,3575.0,3695.0,3743.0,3797.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.0517482517482517,-0.0573426573426573,,,-0.0620979020979021,,0.0671328671328671,0.193006993006993,True,0.1712530056104728,,,0.4251626898047722
2018-02-08,3580.0,3720.0,3580.0,3700.0,50400.0,3700.0,3668.0,3755.0,3780.8,,,False,False,False,False,False,False,False,False,False,False,True,-0.0837837837837837,-0.0662162162162162,,,-0.0218378378378378,,0.0378378378378378,0.2,True,0.1688415446071904,,,0.8571428571428571
2018-02-09,3500.0,3575.0,3465.0,3570.0,56400.0,3570.0,3620.0,3729.0,3758.8,,,False,False,False,False,False,False,False,False,False,True,False,-0.0294117647058823,-0.0140056022408963,,,-0.0528851540616247,,0.042016806722689,0.2507002801120448,True,0.1791364977205685,,,1.119047619047619
2018-02-13,3610.0,3645.0,3500.0,3500.0,47700.0,3500.0,3573.0,3678.5,3737.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.0342857142857142,0.0285714285714285,,,-0.0679428571428572,,0.0685714285714285,0.3028571428571429,True,0.198994155226315,,,0.8457446808510638
2018-02-14,3500.0,3565.0,3425.0,3470.0,52000.0,3470.0,3563.0,3640.5,3714.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.031700288184438,0.0057636887608069,,,-0.0704322766570605,,0.0835734870317002,0.3025936599423631,True,0.2148056585633841,,,1.090146750524109
2018-02-15,3460.0,3510.0,3380.0,3390.0,103000.0,3390.0,3526.0,3610.5,3687.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.0058997050147492,0.0752212389380531,,,-0.087787610619469,,0.0589970501474926,0.2994100294985251,True,0.2253150533167151,,,1.9807692307692308
2018-02-16,3380.0,3515.0,3380.0,3390.0,90200.0,3390.0,3464.0,3566.0,3662.4,,,False,False,False,False,False,False,False,False,False,False,False,0.0191740412979351,0.0294985250737463,,,-0.0803539823008849,,0.0619469026548672,0.3407079646017699,True,0.2453729669097027,,,0.8757281553398059
2018-02-19,3445.0,3485.0,3420.0,3465.0,71900.0,3465.0,3443.0,3531.5,3646.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0158730158730158,-0.0144300144300144,,,-0.0522366522366522,,0.0562770562770562,0.316017316017316,True,0.2610788616735098,,,0.7971175166297118
2018-02-20,3465.0,3475.0,3375.0,3380.0,67000.0,3380.0,3419.0,3496.0,3629.6,,,False,False,False,False,False,False,False,False,False,True,False,0.0650887573964497,0.0310650887573964,,,-0.0738461538461538,,0.0887573964497041,0.363905325443787,True,0.279462242562929,,,0.9318497913769124
2018-02-21,3400.0,3420.0,3355.0,3360.0,51600.0,3360.0,3397.0,3480.0,3610.8,,,False,False,False,False,False,False,False,False,False,True,False,0.0386904761904761,0.0758928571428571,,,-0.0746428571428571,,0.1086309523809523,0.3735119047619047,True,0.2926724137931034,,,0.7701492537313432
2018-02-22,3360.0,3440.0,3360.0,3370.0,52400.0,3370.0,3393.0,3459.5,3598.0,,,False,False,False,False,False,False,False,False,False,False,False,0.0816023738872403,0.0548961424332344,,,-0.0676557863501483,,0.1231454005934718,0.3620178041543027,True,0.3097268391386038,4200.0,,1.0155038759689925
2018-02-23,3400.0,3465.0,3375.0,3455.0,44900.0,3455.0,3406.0,3435.0,3594.8,,,False,False,False,False,False,False,False,False,False,False,False,0.0101302460202604,0.0274963820549927,,,-0.0404630969609262,,0.0752532561505065,0.3227206946454414,True,0.3228529839883551,4190.0,,0.8568702290076335
2018-02-26,3460.0,3520.0,3460.0,3520.0,32200.0,3520.0,3417.0,3430.0,3596.4,,,False,False,False,False,False,False,True,False,False,False,False,-0.0298295454545454,0.0568181818181818,,,-0.0217045454545454,,0.0596590909090909,0.2741477272727273,True,0.3253644314868805,4000.0,,0.7171492204899778
2018-02-27,3550.0,3625.0,3550.0,3600.0,50200.0,3600.0,3461.0,3440.0,3596.8,,,False,False,False,False,True,False,True,False,False,True,True,-0.0319444444444444,0.0541666666666666,,,0.0008888888888888,,0.0611111111111111,0.2527777777777777,True,0.3200581395348837,3970.0,,1.5590062111801242
2018-02-28,3550.0,3585.0,3490.0,3490.0,41900.0,3490.0,3487.0,3442.0,3588.6,,,False,False,False,False,False,False,False,False,False,True,False,0.0358166189111747,0.0759312320916905,,,-0.0282521489971346,,0.0787965616045845,0.2349570200573066,True,0.3131900058105752,3985.0,,0.8346613545816733
2018-03-01,3500.0,3655.0,3495.0,3645.0,77600.0,3645.0,3542.0,3467.5,3589.4,,,False,False,False,False,False,False,True,False,False,False,True,-0.0246913580246913,0.046639231824417,,,0.0152537722908093,,0.0246913580246913,0.1879286694101508,True,0.3013698630136986,4020.0,,1.8520286396181385
2018-03-02,3555.0,3570.0,3485.0,3490.0,39100.0,3490.0,3549.0,3477.5,3585.8,,,False,False,False,False,False,False,False,False,False,True,False,0.0171919770773638,0.1002865329512893,,,-0.0274498567335244,,0.0644699140401146,0.2908309455587392,True,0.2964773544212796,4105.0,,0.5038659793814433
2018-03-05,3485.0,3490.0,3390.0,3415.0,28900.0,3415.0,3528.0,3472.5,3569.2,,,False,False,False,False,False,False,False,False,False,True,False,0.089311859443631,0.089311859443631,,,-0.0451537335285504,,0.0732064421669106,0.3235724743777452,True,0.2971922246220302,4120.0,,0.7391304347826086
2018-03-06,3500.0,3515.0,3460.0,3485.0,21400.0,3485.0,3505.0,3483.0,3548.4,,,False,False,False,False,False,False,False,False,False,True,True,0.0889526542324246,0.073170731707317,,,-0.0181922525107604,,0.0387374461979913,0.2309899569583931,True,0.2840941716910709,4025.0,,0.740484429065744
2018-03-07,3485.0,3640.0,3485.0,3615.0,54200.0,3615.0,3530.0,3508.5,3539.0,,,False,False,False,False,True,False,False,False,False,False,False,0.0387275242047026,0.0401106500691562,,,0.0210235131396957,,0.0152143845089903,0.1894882434301521,True,0.2657830981901097,4055.0,,2.532710280373832
2018-03-08,3635.0,3635.0,3535.0,3555.0,29800.0,3555.0,3512.0,3527.0,3533.6,,,False,False,False,False,False,False,False,False,False,False,False,0.0731364275668073,0.0098452883263009,,,0.0060196905766526,,0.0210970464135021,0.2151898734177215,True,0.2514885171533881,4060.0,,0.5498154981549815
2018-03-09,3625.0,3680.0,3540.0,3550.0,51900.0,3550.0,3524.0,3536.5,3522.2,,,False,False,False,False,False,False,False,False,False,True,False,0.0816901408450704,0.0140845070422535,,,0.007830985915493,,0.0366197183098591,0.2535211267605634,True,0.2447334935670861,4020.0,,1.7416107382550337
2018-03-12,3660.0,3720.0,3605.0,3720.0,61800.0,3720.0,3585.0,3556.5,3518.6,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.0161290322580645,,,0.0541397849462365,,0.0080645161290322,0.2163978494623656,True,0.2388584282300014,3875.0,,1.1907514450867052
2018-03-13,3670.0,3795.0,3660.0,3795.0,42600.0,3795.0,3647.0,3576.0,3521.0,,,False,False,False,False,False,False,True,False,False,False,False,-0.0144927536231884,-0.0303030303030303,,,0.0722002635046113,,-0.0210803689064558,0.1067193675889328,True,0.2234340044742729,3790.0,,0.6893203883495146
2018-03-14,3730.0,3790.0,3660.0,3755.0,47900.0,3755.0,3675.0,3602.5,3530.4,,,False,False,False,False,False,False,True,False,True,False,False,0.0013315579227696,-0.0079893475366178,,,0.0598135818908122,,-0.0119840213049267,0.1011984021304926,True,0.2095766828591256,3830.0,,1.124413145539906
2018-03-15,3760.0,3815.0,3745.0,3815.0,40000.0,3815.0,3727.0,3619.5,3540.0,,,False,False,False,False,False,False,True,False,False,False,False,-0.0589777195281782,-0.0078636959370904,,,0.0720838794233289,,0.0563564875491481,0.0799475753604194,True,0.1980936593452134,3690.0,,0.8350730688935282
2018-03-16,3840.0,3875.0,3790.0,3840.0,32500.0,3840.0,3785.0,3654.5,3545.6,,,False,False,False,False,False,False,True,False,False,True,False,-0.0625,-0.0325520833333333,,,0.0766666666666666,,0.0638020833333333,0.0403645833333333,True,0.1726638391024764,3535.0,,0.8125
2018-03-19,3825.0,3825.0,3710.0,3720.0,33600.0,3720.0,3785.0,3685.0,3551.6,,,False,False,False,False,False,False,True,False,False,False,False,-0.0161290322580645,0.0026881720430107,,,0.0452688172043011,,0.0806451612903225,0.1115591397849462,True,0.1525101763907734,3480.0,,1.033846153846154
2018-03-20,3680.0,3745.0,3645.0,3740.0,20100.0,3740.0,3774.0,3710.5,3561.2,,,False,False,False,False,False,False,True,False,False,False,False,-0.0160427807486631,0.0213903743315508,,,0.047807486631016,,0.1042780748663101,0.1350267379679144,True,0.1433769033822935,3590.0,,0.5982142857142857
2018-03-22,3725.0,3760.0,3705.0,3760.0,15600.0,3760.0,3775.0,3725.0,3572.8,,,False,False,False,False,False,False,True,False,False,False,False,-0.0093085106382978,0.0013297872340425,,,0.0497872340425531,,0.113031914893617,0.1316489361702127,True,0.1377181208053691,3695.0,,0.7761194029850746
2018-03-23,3635.0,3670.0,3575.0,3590.0,33400.0,3590.0,3730.0,3728.5,3580.8,,,False,False,False,False,False,False,True,False,False,True,False,0.0543175487465181,0.0403899721448468,,,0.0025626740947074,,0.1935933147632312,0.1754874651810584,True,0.1339680836797639,3625.0,4200.0,2.141025641025641
2018-03-26,3535.0,3600.0,3515.0,3600.0,33200.0,3600.0,3682.0,3733.5,3589.2,,,False,False,False,False,False,False,True,False,False,False,False,0.0319444444444444,0.0319444444444444,,,0.003,,0.1777777777777777,0.1861111111111111,True,0.1276282308825498,3580.0,4190.0,0.994011976047904
2018-03-27,3630.0,3680.0,3630.0,3660.0,24800.0,3660.0,3670.0,3727.5,3597.0,,,False,False,False,False,False,False,True,False,False,True,False,0.0191256830601092,0.0013661202185792,,,0.0172131147540983,,0.1721311475409836,0.1707650273224043,True,0.1230046948356807,3830.0,4000.0,0.7469879518072289
2018-03-28,3660.0,3725.0,3575.0,3680.0,38900.0,3680.0,3658.0,3716.0,3609.0,,,False,False,False,False,False,False,True,False,False,False,False,0.0380434782608695,-0.0163043478260869,,,0.0192934782608695,,0.1888586956521739,0.1521739130434782,True,0.127556512378902,4005.0,3970.0,1.5685483870967742
2018-03-29,3750.0,3795.0,3690.0,3725.0,50700.0,3725.0,3651.0,3713.0,3623.6,,,False,False,False,False,False,False,True,False,False,False,False,0.010738255033557,-0.0147651006711409,,,0.0272214765100671,,0.1838926174496644,0.1476510067114094,True,0.132238082413143,3850.0,3985.0,1.3033419023136248
2018-03-30,3760.0,3800.0,3740.0,3785.0,27800.0,3785.0,3690.0,3710.0,3640.2,,,False,False,False,False,False,False,True,False,False,False,False,-0.0132100396301188,-0.0409511228533685,,,0.0382562747688243,,0.11889035667107,0.1492734478203434,True,0.1393530997304582,3690.0,4020.0,0.5483234714003945
