日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2021-06-29,2362.0,2375.0,2125.0,2170.0,2190400.0,2170.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.018433179723502304,-0.03917050691244239,,,,,,,,,,,1.0
2021-06-30,2250.0,2510.0,2200.0,2229.0,2684200.0,2229.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.060116644235083,-0.03275011215791835,,,,,,,,,,,1.2254382761139517
2021-07-01,2136.0,2230.0,2112.0,2143.0,376800.0,2143.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.05832944470368642,0.003733084461035931,,,,,,,,,,,0.1403770210863572
2021-07-02,2149.0,2252.0,2132.0,2220.0,346800.0,2220.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.07702702702702703,-0.0518018018018018,,,,,,,,,,,0.9203821656050956
2021-07-05,2250.0,2272.0,2167.0,2207.0,158500.0,2207.0,2193.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.09333937471681016,-0.0883552333484368,,,,,,,,,,,0.45703575547866204
2021-07-06,2210.0,2240.0,2123.0,2130.0,115900.0,2130.0,2185.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.02112676056338028,-0.06103286384976526,,,,,,,,,,,0.7312302839116719
2021-07-07,2119.0,2150.0,2089.0,2095.0,48400.0,2095.0,2159.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.029116945107398567,-0.1026252983293556,,,,,,,,,,,0.4176013805004314
2021-07-08,2063.0,2079.0,2004.0,2018.0,79300.0,2018.0,2134.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.06590683845391476,-0.06590683845391476,,,,,,,,,,,1.6384297520661157
2021-07-09,1990.0,2049.0,1960.0,2049.0,36000.0,2049.0,2099.8,,,,,False,False,False,False,False,False,False,False,False,False,False,0.027330405075646658,-0.05417276720351391,,,,,,,,,,,0.45397225725094575
2021-07-12,2023.0,2026.0,1991.0,2001.0,33800.0,2001.0,2058.6,2126.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.005497251374312844,-0.08345827086456771,,,,,,,,,,,0.9388888888888889
2021-07-13,2001.0,2110.0,2001.0,2085.0,46800.0,2085.0,2049.6,2117.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0407673860911271,-0.13189448441247004,,,,,,,,,,,1.3846153846153846
2021-07-14,2091.0,2170.0,2091.0,2156.0,51100.0,2156.0,2061.8,2110.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1280148423005566,-0.17068645640074212,,,,,,,,,,,1.0918803418803418
2021-07-15,2190.0,2219.0,2115.0,2151.0,54100.0,2151.0,2088.4,2111.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.12366341236634124,,,,,,,,,,,,1.0587084148727985
2021-07-16,2137.0,2200.0,2100.0,2105.0,21900.0,2105.0,2099.6,2099.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.07933491686460807,,,,,,,,,,,,0.4048059149722736
2021-07-19,2090.0,2090.0,1996.0,2012.0,42300.0,2012.0,2101.8,2080.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.08846918489065607,,,,,,,,,,,,1.9315068493150684
2021-07-20,2001.0,2083.0,2000.0,2000.0,19300.0,2000.0,2084.8,2067.2,,,,False,False,False,False,False,False,False,False,False,False,False,-0.095,,,,,,,,,,,,0.4562647754137116
2021-07-21,2025.0,2040.0,1852.0,1880.0,72500.0,1880.0,2029.6,2045.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04893617021276596,,,,,,,,,,,,3.756476683937824
2021-07-26,1874.0,1920.0,1870.0,1885.0,18600.0,1885.0,1976.4,2032.4,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,0.25655172413793104
2021-07-27,1870.0,1938.0,1852.0,1938.0,12400.0,1938.0,1943.0,2021.3,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,0.6666666666666666
2021-07-28,1938.0,1938.0,1800.0,1834.0,15500.0,1834.0,1907.4,2004.6,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,1.25
2021-07-29,1813.0,1865.0,1790.0,1810.0,18600.0,1810.0,1869.4,1977.1,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,1.2
2021-07-30,1786.0,1857.0,1734.0,1788.0,30200.0,1788.0,1851.0,1940.3,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,1.6236559139784945
