日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2016-09-28,749.75,831.25,702.75,770.0,1024500.0,770.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,1.0649350649350648,0.7077922077922078,,,,,0.3101298701298701,0.5438961038961041,,,,,1.0,,,
2016-09-29,783.75,945.0,777.5,945.0,1545900.0,945.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.7724867724867724,0.2962962962962963,,,,,0.0701587301587301,0.2962962962962963,,,,,1.508931185944363,,,
2016-09-30,1067.5,1120.0,1008.75,1120.0,780600.0,1120.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2723214285714285,0.1116071428571428,,,,,-0.025625,0.0892857142857142,,,,,0.5049485736464195,,,
2016-10-03,1242.5,1295.0,1237.5,1295.0,287800.0,1295.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1640926640926641,-0.0212355212355212,,,,,-0.2277992277992278,0.0135135135135135,,,,,0.3686907507045862,,,
2016-10-04,1545.0,1545.0,1280.0,1340.0,2158300.0,1340.0,1094.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.003731343283582,0.0914179104477612,,,,,-0.2070895522388059,-0.0522388059701492,,,,,7.499305072967338,,,
2016-10-05,1325.0,1590.0,1325.0,1590.0,1359700.0,1590.0,1258.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1729559748427672,-0.130503144654088,,,,,-0.3545283018867924,-0.1918238993710692,,,,,0.6299865634990501,,,
2016-10-06,1665.0,1800.0,1595.0,1675.0,1431100.0,1675.0,1404.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2686567164179104,-0.1805970149253731,,,,,-0.4029850746268656,-0.235820895522388,,,,,1.052511583437523,,,
2016-10-07,1625.0,1670.0,1425.0,1425.0,1070300.0,1425.0,1465.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1263157894736842,-0.0842105263157894,,,,,-0.3140350877192982,-0.1210526315789473,,,,,0.7478862413528056,,,
2016-10-11,1410.0,1550.0,1322.5,1507.5,834000.0,1507.5,1507.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1592039800995024,-0.1310116086235489,,,,,-0.2354892205638474,-0.1865339966832504,,,,,0.7792207792207793,,,
2016-10-12,1440.0,1485.0,1267.5,1345.0,340000.0,1345.0,1508.5,1301.25,,,,False,False,False,False,False,False,False,False,False,False,False,0.087360594795539,-0.0483271375464684,,,,,-0.1710037174721189,-0.0855018587360594,,-0.0401460134486072,,,0.407673860911271,,,
2016-10-13,1420.0,1455.0,1312.5,1315.0,315000.0,1315.0,1453.5,1355.75,,,,False,False,False,False,False,False,False,False,False,False,False,0.0513307984790874,-0.0731558935361215,,,,,-0.0684410646387832,-0.0655513307984791,,-0.0757809330628805,,,0.9264705882352942,,,
2016-10-14,1292.5,1317.5,1180.0,1225.0,224900.0,1225.0,1363.5,1383.75,,,,False,False,False,False,False,False,False,False,False,False,False,0.1204081632653061,0.0530612244897959,,,,,-0.0336326530612245,0.0204081632653061,,-0.0926757000903344,,,0.7139682539682539,,,
