日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2021-04-01,5350.0,5450.0,5210.0,5450.0,86400.0,5450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.07155963302752294,-0.03853211009174312,-0.0348623853211009,-0.1266055045871559,,,-0.11743119266055047,-0.13119266055045872,,,,,1.0
2021-04-02,5450.0,5450.0,5360.0,5450.0,117500.0,5450.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06422018348623854,-0.012844036697247707,-0.0293577981651376,-0.1110091743119266,,,-0.11651376146788991,-0.12752293577981652,,,,,1.3599537037037037
2021-04-05,5370.0,5390.0,5250.0,5270.0,120700.0,5270.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.022770398481973434,0.009487666034155597,-0.0037950664136622,-0.0749525616698292,,,-0.0730550284629981,-0.09772296015180265,,,,,1.0272340425531914
2021-04-06,5450.0,5490.0,5290.0,5300.0,196700.0,5300.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.020754716981132074,-0.026415094339622643,0.0056603773584905,-0.0839622641509433,,,-0.0830188679245283,-0.1169811320754717,,,,,1.6296603148301574
2021-04-07,5290.0,5310.0,5170.0,5210.0,184600.0,5210.0,5336.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.009596928982725527,-0.009596928982725527,0.0038387715930902,-0.0614203454894433,,,-0.052783109404990404,-0.09213051823416507,,,,,0.938485002541942
2021-04-08,5180.0,5200.0,5030.0,5060.0,164000.0,5060.0,5258.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.03557312252964427,0.03162055335968379,-0.0494071146245059,-0.0118577075098814,,,-0.024703557312252964,-0.06818181818181818,,,,,0.8884073672806068
2021-04-09,5180.0,5190.0,5100.0,5100.0,89700.0,5100.0,5188.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.054901960784313725,0.0196078431372549,-0.0558823529411764,-0.0098039215686274,,,-0.0392156862745098,-0.0696078431372549,,,,,0.5469512195121952
2021-04-12,5120.0,5160.0,5060.0,5150.0,85800.0,5150.0,5164.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.03300970873786408,0.009708737864077669,-0.0514563106796116,-0.0271844660194174,,,-0.05339805825242718,,,,,,0.9565217391304348
2021-04-13,5130.0,5190.0,5100.0,5190.0,61300.0,5190.0,5142.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.005780346820809248,0.0019267822736030828,-0.0635838150289017,-0.0346820809248554,,,-0.06069364161849711,,,,,,0.7144522144522144
2021-04-14,5190.0,5210.0,5150.0,5160.0,108400.0,5160.0,5132.0,5234.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.0,0.009689922480620155,-0.0436046511627907,-0.0310077519379844,,,-0.06782945736434108,,,,,,1.768352365415987
2021-04-15,5230.0,5320.0,5190.0,5240.0,124600.0,5240.0,5168.0,5213.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.003816793893129771,0.003816793893129771,-0.058206106870229,-0.0486641221374045,,,-0.08301526717557252,,,,,,1.1494464944649447
2021-04-16,5270.0,5410.0,5240.0,5380.0,146800.0,5380.0,5224.0,5206.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.03345724907063197,-0.016728624535315983,-0.0892193308550185,-0.0855018587360594,,,-0.11431226765799256,,,,,,1.1781701444622792
