日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2001-02-15,1510.0,1760.0,1510.0,1760.0,2080.0,1760.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0269886363636363,-0.1420454545454545,,,,,-0.0838068181818181,-0.2400568181818181,,,,,1.0,,,
2001-02-16,2010.0,2010.0,2010.0,2010.0,738.0,2010.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0907960199004975,-0.2412935323383084,,,,,-0.1915422885572139,-0.3034825870646766,,,,,0.3548076923076923,,,
2001-02-19,1785.0,2207.5,1785.0,1912.5,1422.0,1912.5,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0679738562091503,-0.2549019607843137,,,,,-0.1790849673202614,-0.2679738562091503,,,,,1.9268292682926829,,,
2001-02-20,1962.5,1997.5,1790.0,1800.0,469.0,1800.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0763888888888889,-0.1527777777777778,,,,,-0.0708333333333333,-0.2694444444444444,,,,,0.329817158931083,,,
2001-02-21,1760.0,1760.0,1575.0,1625.0,395.0,1625.0,1821.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0461538461538461,-0.0753846153846153,,,,,-0.023076923076923,-0.2369230769230769,,,,,0.8422174840085288,,,
2001-02-22,1500.0,1737.5,1437.5,1712.5,304.0,1712.5,1812.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1182481751824817,-0.0145985401459854,,,,,-0.0452554744525547,-0.2700729927007299,,,,,0.769620253164557,,,
2001-02-23,1730.0,1875.0,1700.0,1827.5,466.0,1827.5,1775.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1655266757865937,0.0123119015047879,,,,,0.0123119015047879,-0.3160054719562243,,,,,1.5328947368421053,,,
2001-02-26,1902.5,1902.5,1775.0,1782.5,128.0,1782.5,1749.5,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2005610098176718,-0.0392706872370266,,,,,0.0785413744740533,-0.3127629733520337,,,,,0.2746781115879828,,,
2001-02-27,1782.5,1782.5,1650.0,1662.5,105.0,1662.5,1722.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0827067669172932,0.0075187969924812,,,,,0.156390977443609,-0.2601503759398496,,,,,0.8203125,,,
2001-02-28,1562.5,1610.0,1520.0,1550.0,157.0,1550.0,1707.0,1764.25,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0306451612903225,0.0483870967741935,,,,,0.1935483870967742,-0.2016129032258064,,-0.269661329176704,,,1.4952380952380953,,,
2001-03-01,1600.0,1600.0,1487.5,1510.0,78.0,1510.0,1666.5,1739.25,,,,False,False,False,False,False,False,False,False,False,False,False,0.1175496688741721,0.076158940397351,,,,,0.2251655629139073,-0.1821192052980132,,-0.2650567773465574,,,0.4968152866242038,,,
2001-03-02,1500.0,1545.0,1487.5,1525.0,50.0,1525.0,1606.0,1690.75,,,,False,False,False,False,False,False,False,False,False,False,False,0.2131147540983606,0.0327868852459016,,,,,0.2131147540983606,-0.1639344262295081,,-0.2513677362117403,,,0.6410256410256411,,,
2001-03-05,1525.0,1525.0,1350.0,1425.0,65.0,1425.0,1534.5,1642.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.2017543859649122,0.1368421052631579,,,,,0.2631578947368421,-0.1228070175438596,,-0.2382764920828258,,,1.3,,,
2001-03-06,1425.0,1550.0,1425.0,1525.0,107.0,1525.0,1507.0,1614.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.0983606557377049,0.0655737704918032,,,,,0.180327868852459,-0.180327868852459,,-0.2293279653143388,,,1.646153846153846,,,
2001-03-07,1575.0,1625.0,1480.0,1502.5,132.0,1502.5,1497.5,1602.25,,,,False,False,False,False,False,False,False,False,False,False,False,0.08153078202995,0.0482529118136439,,,,,0.1830282861896838,-0.1846921797004991,,-0.2243719769074738,,,1.233644859813084,,,
2001-03-08,1497.5,1752.5,1497.5,1687.5,359.0,1687.5,1533.0,1599.75,,,,False,False,False,False,False,False,False,False,False,False,False,-0.037037037037037,-0.0444444444444444,,,,,-0.0948148148148148,-0.2533333333333333,,-0.2225347710579778,,,2.7196969696969697,,,
