日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
1990-01-04,1208.3657718120803,1241.7,1208.3657718120803,1241.7,7000.0,1241.7,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0066843843118305,0.0402673753724732,,,,,0.1341708947410807,0.0402673753724732,True,,,
1990-01-05,1233.3,1241.6331081081082,1216.633783783784,1233.3,17000.0,1233.3,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0676234492824131,0.0338117246412065,,,,,0.1621665450417579,0.0338117246412065,True,,,
1990-01-08,1224.966891891892,1241.6331081081082,1208.3006756756756,1233.3,33000.0,1233.3,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0202708181302197,0.0540825427714262,,,,,0.1418957269115381,0.0135409065109868,True,,,
1990-01-09,1224.9662068965515,1224.9662068965515,1199.966896551724,1208.3,11000.0,1208.3,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0827609037490689,0.0690225937267235,,,,,0.1517834974757925,0.0345112968633617,True,,,
1990-01-10,1208.3333333333337,1216.6666666666667,1166.6666666666667,1175.0,17000.0,1175.0,1218.3200000000002,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0993191489361702,0.0921702127659574,,,,,0.1702127659574468,0.0638297872340425,True,,,
1990-01-11,1208.3333333333337,1250.0,1208.3333333333337,1250.0,101000.0,1250.0,1219.98,,,,,False,False,False,False,False,False,False,False,False,False,False,0.03336,0.08,,,,,0.1266399999999999,-0.0066399999999999,True,,,
1990-01-12,1275.0322784810128,1325.0335443037975,1266.698734177215,1316.7,540000.0,1316.7,1236.66,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0316700843016632,0.0949343054606212,,,,,0.0695678590415431,-0.0506569453937875,True,,,
1990-01-16,1316.6317880794702,1316.6317880794702,1249.9668874172185,1258.3,160000.0,1258.3,1241.66,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0331399507271716,0.1656202813319559,,,,,0.0728761026782166,0.013271874751649,True,,,
1990-01-17,1266.6343949044583,1316.6331210191083,1266.6343949044583,1308.3,178000.0,1308.3,1261.66,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.012688221355958,0.1083084919361003,,,,,0.0191087671023465,-0.0382175342046931,True,,,
1990-01-18,1316.7006451612904,1316.7006451612904,1291.7,1291.7,97000.0,1291.7,1285.0,1251.66,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0065030579856004,0.1225516760857784,,,,,-0.0065030579856004,0.0064256406286289,True,0.0099947270025404,,
1990-01-19,1266.6993548387095,1291.7,1250.032258064516,1291.7,53000.0,1291.7,1293.34,1256.66,,,,False,False,False,False,False,False,False,False,False,False,False,0.0451343191143454,0.0902686382286908,,,,,-0.0967716962142912,0.032205620500116,True,0.0092865214139065,,
1990-01-22,1266.6666666666667,1291.6666666666667,1266.6666666666667,1275.0,47000.0,1275.0,1285.0,1260.8300000000002,,,,False,False,False,False,False,False,False,False,False,False,False,0.1307450980392157,0.1437647058823529,,,,,-0.0130980392156863,0.0653333333333333,True,0.0125552215604006,,
1990-01-23,1283.3333333333337,1300.0,1275.0,1300.0,53000.0,1300.0,1293.34,1267.5000000000002,,,,False,False,False,False,False,False,False,False,False,False,False,0.1282307692307692,0.1153846153846153,,,,,0.0513076923076923,0.0448461538461538,True,0.0157712031558181,,
1990-01-24,1300.0335483870967,1316.7006451612904,1291.7,1291.7,135000.0,1291.7,1290.02,1275.84,,,,False,False,False,False,False,False,False,False,False,False,False,0.1225516760857784,0.1419060153286366,,,,,0.0580630177285747,0.077417356971433,True,0.0202376473539003,,
1990-01-25,1299.9662337662337,1299.9662337662337,1283.3,1283.3,40000.0,1283.3,1288.34,1286.67,,,,False,False,False,False,False,False,False,False,False,False,False,0.1298994779085171,0.1234317774487649,,,,,0.0584430764435439,0.0779241019247253,True,0.0220103056727831,,
1990-01-26,1300.0,1366.6666666666667,1300.0,1350.0,287000.0,1350.0,1300.0,1296.67,,,,False,False,False,False,False,False,False,False,False,False,False,0.0431851851851851,0.0431851851851851,,,,,0.0185185185185185,0.0123703703703704,True,0.0237685764303949,,
1990-01-29,1416.699421965318,1466.7005780346822,1416.699421965318,1441.7,652000.0,1441.7,1333.34,1309.17,,,,False,False,False,False,False,False,False,False,False,False,False,0.0115141846431295,-0.005826454879656,,,,,-0.0405077339252272,0.0346812790455712,True,0.0324556780250083,,
1990-01-30,1450.032954545455,1508.3676136363638,1450.032954545455,1466.7,541000.0,1466.7,1366.6799999999998,1330.01,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0113861048612531,-0.0398172768800709,,,,,-0.0681802686302584,0.0340901343151292,True,0.0344508687904605,,
