日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2013-07-01,616.0,621.0,594.0,616.0,18600.0,616.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0178571428571428,-0.0064935064935064,,,,,-0.0048701298701298,-0.1737012987012987,True,,,
2013-07-02,636.0,636.0,612.0,627.0,23300.0,627.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0143540669856459,-0.0462519936204146,,,,,0.0526315789473684,-0.1786283891547049,True,,,
2013-07-03,624.0,624.0,610.0,623.0,14300.0,623.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0192616372391653,0.0128410914927768,,,,,0.2199036918138041,-0.1492776886035313,True,,,
2013-07-04,620.0,626.0,611.0,624.0,10700.0,624.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0256410256410256,0.0080128205128205,,,,,-0.0224358974358974,-0.1362179487179487,True,,,
2013-07-05,624.0,624.0,600.0,619.0,33500.0,619.0,621.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0339256865912762,0.0177705977382875,,,,,-0.0710823909531502,-0.1308562197092084,True,,,
2013-07-08,618.0,619.0,603.0,605.0,20100.0,605.0,619.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0115702479338842,0.0380165289256198,,,,,-0.0595041322314049,-0.1206611570247934,True,,,
2013-07-09,608.0,618.0,608.0,618.0,17900.0,618.0,617.8,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0323624595469255,0.0032362459546925,,,,,-0.0695792880258899,-0.1472491909385113,True,,,
2013-07-10,623.0,623.0,610.0,611.0,6300.0,611.0,615.4,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0327332242225859,-0.0032733224222585,,,,,-0.0671031096563011,-0.1636661211129296,True,,,
2013-07-11,610.0,610.0,602.0,608.0,3700.0,608.0,612.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0345394736842105,0.0230263157894736,,,,,-0.0805921052631579,-0.162828947368421,True,,,
2013-07-12,609.0,612.0,586.0,598.0,23400.0,598.0,608.0,614.9,,,,False,False,False,False,False,False,False,False,False,False,False,0.0535117056856187,0.0100334448160535,,,,,-0.060200668896321,-0.1488294314381271,True,-0.1512441047324768,,
2013-07-16,599.0,615.0,595.0,612.0,10800.0,612.0,609.4,614.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.0261437908496732,-0.0212418300653594,,,,,-0.099673202614379,-0.1732026143790849,True,-0.1511798209926769,,
2013-07-17,602.0,608.0,590.0,598.0,9100.0,598.0,605.4,611.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.0367892976588628,-0.0050167224080267,,,,,-0.0969899665551839,-0.1605351170568562,True,-0.1492805755395684,,
2013-07-18,605.0,631.0,605.0,631.0,29000.0,631.0,609.4,612.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0348652931854199,-0.0491283676703645,,,,,-0.1600633914421553,-0.2012678288431061,True,-0.1546374918354016,,
2013-07-19,633.0,656.0,622.0,629.0,23100.0,629.0,613.6,612.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0111287758346581,-0.0476947535771065,,,,,-0.1589825119236884,-0.1971383147853736,True,-0.1608745309185838,,
2013-07-22,630.0,636.0,630.0,630.0,8100.0,630.0,620.0,614.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0412698412698412,-0.0317460317460317,,,,,-0.173015873015873,-0.1714285714285714,True,-0.1649837133550487,,
2013-07-23,620.0,628.0,620.0,628.0,1100.0,628.0,623.2,616.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0461783439490445,-0.0238853503184713,,,,,-0.197452229299363,-0.1767515923566879,True,-0.1705338309264968,,
2013-07-24,619.0,627.0,619.0,620.0,2500.0,620.0,627.6,616.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0403225806451612,0.064516129032258,,,,,-0.2338709677419354,-0.164516129032258,True,-0.1722627737226277,,
2013-07-25,622.0,625.0,605.0,609.0,4700.0,609.0,623.2,616.3,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0147783251231527,0.2479474548440065,,,,,-0.2019704433497537,-0.1412151067323481,True,-0.170047055005679,,
2013-07-26,606.0,625.0,605.0,622.0,12500.0,622.0,621.8,617.7,,,,False,False,False,False,False,False,False,False,False,False,True,-0.0369774919614147,-0.0192926045016077,,,,,-0.2106109324758842,-0.1543408360128617,True,-0.1691759753925854,,
2013-07-29,603.0,609.0,600.0,604.0,4800.0,604.0,616.6,618.3,,,,False,False,False,False,False,False,False,False,False,False,False,0.009933774834437,-0.0480132450331125,,,,,-0.2036423841059602,-0.1175496688741721,True,-0.1661005984150088,,
2013-07-30,600.0,600.0,598.0,599.0,5000.0,599.0,610.8,617.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.023372287145242,-0.0500834724540901,,,,,-0.1803005008347245,-0.1118530884808013,True,-0.1601296596434359,,
2013-07-31,600.0,600.0,576.0,595.0,6800.0,595.0,605.8,616.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.1092436974789916,-0.0336134453781512,,,,,-0.1680672268907563,-0.1126050420168067,True,-0.1555051078320092,,
2013-08-01,577.0,600.0,577.0,600.0,6400.0,600.0,604.0,613.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.2666666666666666,-0.05,,,,,-0.1566666666666666,-0.1066666666666666,True,-0.1460234680573664,,
2013-08-02,610.0,610.0,591.0,599.0,8400.0,599.0,599.4,610.6,,,,False,False,False,False,False,False,False,False,False,False,False,0.018363939899833,-0.0667779632721202,,,,,-0.1652754590984975,-0.1051752921535893,True,-0.1367507369800196,,
2013-08-05,611.0,611.0,593.0,610.0,15900.0,610.0,600.6,608.6,613.4,,,False,False,False,False,False,False,False,False,False,False,False,-0.0573770491803278,-0.0786885245901639,,,-0.0055737704918032,,-0.1508196721311475,-0.1327868852459016,True,-0.132763720013145,,
2013-08-06,611.0,613.0,597.0,613.0,14800.0,613.0,603.4,607.1,613.28,,,False,False,False,False,False,False,False,False,False,False,False,-0.0717781402936378,-0.1011419249592169,,,-0.0004567699836867,,-0.1272430668841762,-0.1353996737357259,True,-0.1284796573875803,,
2013-08-07,630.0,713.0,616.0,660.0,221600.0,660.0,616.4,611.1,614.6,,,False,False,False,False,False,False,True,False,True,False,True,-0.1287878787878787,-0.1818181818181818,,,0.0687878787878787,,-0.1651515151515151,-0.2015151515151515,True,-0.1327115038455245,,
2013-08-08,699.0,760.0,661.0,760.0,212600.0,760.0,648.4,626.2,620.08,,,False,False,False,False,False,False,True,False,False,False,False,-0.25,-0.3026315789473684,,,0.1841052631578947,,-0.2763157894736842,-0.306578947368421,True,-0.1529862663685724,,
2013-08-09,645.0,660.0,610.0,610.0,281600.0,610.0,650.6,625.0,619.52,,,False,False,False,False,False,False,False,False,False,True,False,-0.0836065573770491,-0.1327868852459016,,,-0.0156065573770491,,-0.0983606557377049,-0.1426229508196721,True,-0.1518399999999999,,
