日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率
2018-12-20,1756.0,2078.0,1756.0,1880.0,1367000.0,1880.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2356382978723404,0.0489361702127659,,,,,0.0303191489361702,1.1037234042553192,True,,,,1.0
2018-12-21,1800.0,1800.0,1545.0,1649.0,253500.0,1649.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1206791995148574,0.2001212856276531,,,,,0.197089144936325,1.261976955730746,True,,,,0.1854425749817117
2018-12-25,1489.0,1640.0,1453.0,1637.0,63000.0,1637.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0836896762370189,0.1191203420891875,,,,,0.1631032376298106,1.373243738546121,True,,,,0.2485207100591716
2018-12-26,1663.0,1691.0,1530.0,1535.0,45700.0,1535.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1719869706840391,0.1400651465798045,,,,,0.2293159609120521,1.6254071661237786,True,,,,0.7253968253968254
2018-12-27,1635.0,1635.0,1503.0,1510.0,48500.0,1510.0,1642.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2582781456953642,0.1311258278145695,,,,,0.3304635761589404,1.5496688741721854,True,,,,1.061269146608315
2018-12-28,1500.0,1500.0,1370.0,1437.0,44800.0,1437.0,1553.6,,,,,False,False,False,False,False,False,False,False,False,False,False,0.3723034098816979,0.1830201809324982,,,,,0.4370215727209464,1.6478775226165625,True,,,,0.9237113402061856
2019-01-04,1355.0,1478.0,1355.0,1450.0,23500.0,1450.0,1513.8,,,,,False,False,False,False,False,False,False,False,False,False,False,0.3648275862068965,0.0827586206896551,,,,,0.3241379310344827,1.5758620689655172,True,,,,0.5245535714285714
2019-01-07,1490.0,1503.0,1469.0,1500.0,18400.0,1500.0,1486.4,,,,,False,False,False,False,False,False,False,False,False,False,False,0.2213333333333333,0.1333333333333333,,,,,0.5153333333333333,1.4333333333333331,True,,,,0.7829787234042553
2019-01-08,1530.0,1900.0,1520.0,1799.0,268400.0,1799.0,1539.2,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0272373540856031,0.1673151750972762,,,,,0.5414118954974986,1.151195108393552,True,,,,14.58695652173913
2019-01-09,1859.0,1900.0,1750.0,1900.0,146800.0,1900.0,1617.2,1629.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1010526315789473,0.0657894736842105,,,,,0.3447368421052632,0.9605263157894736,True,1.3461373258882003,,,0.5469448584202683
2019-01-10,1950.0,2010.0,1816.0,1972.0,207900.0,1972.0,1724.2,1638.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.1379310344827586,0.0091277890466531,,,,,0.3711967545638945,0.9219066937119677,True,1.3228995057660624,,,1.4162125340599454
2019-01-11,1998.0,2000.0,1929.0,1979.0,117200.0,1979.0,1830.0,1671.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2066700353713997,-0.0530570995452248,,,,,0.3688731682668014,1.268822637695806,True,1.322507326993241,,,0.5637325637325638
2019-01-15,1980.0,1980.0,1801.0,1832.0,49800.0,1832.0,1896.4,1691.4,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0720524017467248,0.1020742358078602,,,,,0.4044759825327511,1.4344978165938864,True,1.3297268534941469,,,0.4249146757679181
2019-01-16,1801.0,1804.0,1695.0,1750.0,44800.0,1750.0,1886.6,1712.9,,,,False,False,False,False,False,False,False,False,False,False,False,0.2,0.0691428571428571,,,,,0.4108571428571428,1.9142857142857144,True,1.362951719306439,,,0.8995983935742972
2019-01-17,1729.0,1729.0,1650.0,1708.0,27000.0,1708.0,1848.2,1732.7,,,,False,False,False,False,False,False,False,False,False,False,False,0.1855971896955503,0.1311475409836065,,,,,0.5087822014051522,1.97423887587822,True,1.4069371501125412,,,0.6026785714285714
2019-01-18,1739.0,1784.0,1700.0,1700.0,24100.0,1700.0,1793.8,1759.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1705882352941176,0.1394117647058823,,,,,0.4805882352941176,1.8176470588235287,True,1.4269471290505968,,,0.8925925925925926
2019-01-21,1736.0,1739.0,1565.0,1570.0,35000.0,1570.0,1712.0,1771.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1936305732484076,0.2573248407643312,,,,,0.5025477707006369,2.0445859872611467,True,1.4695087521174477,,,1.4522821576763485
2019-01-22,1580.0,1722.0,1530.0,1700.0,34500.0,1700.0,1685.6,1791.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.1876470588235294,0.12,,,,,0.591764705882353,2.223529411764706,True,1.5441094360692351,,,0.9857142857142858
