日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）
2020-08-25,27500.0,28490.0,26010.0,27450.0,1569800.0,27450.0,23224.0,18011.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.051730418943533696,-0.2331511839708561,,,,,-0.35446265938069216,-0.7544626593806921,,-0.6111820554105825
2020-08-26,28400.0,29260.0,27950.0,28920.0,1322100.0,28920.0,25488.0,19968.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.14937759336099585,-0.301521438450899,,,,,-0.3917704011065007,-0.7676348547717843,,-0.6489883814102564
2020-08-27,27920.0,27920.0,23920.0,23920.0,1060200.0,23920.0,26200.0,21275.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.002508361204013378,-0.2261705685618729,,,,,-0.24372909698996656,-0.7190635451505016,,-0.6698942420681551
2020-08-28,22920.0,23270.0,18920.0,18920.0,1110000.0,18920.0,25044.0,21997.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.226215644820296,0.0613107822410148,,,,,-0.07452431289640592,-0.6347780126849895,,-0.679092603536846
2020-08-31,19560.0,22920.0,19540.0,22920.0,1444900.0,22920.0,24426.0,22819.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04668411867364747,0.051047120418848166,,,,,-0.24650959860383945,-0.7089877835951134,,-0.6916604583899382
2020-09-01,24920.0,26880.0,24770.0,26030.0,1394100.0,26030.0,24142.0,23683.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.19131771033422973,-0.033422973492124475,,,,,-0.35420668459469845,-0.7710334229734921,,-0.7087784486762657
2020-09-02,27030.0,27720.0,23330.0,24600.0,980600.0,24600.0,23278.0,24383.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.17886178861788618,-0.07764227642276422,,,,,-0.26097560975609757,-0.765040650406504,,-0.7267768527252594
2020-09-03,26100.0,26100.0,23010.0,23980.0,520000.0,23980.0,23290.0,24745.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.2281067556296914,-0.08381984987489574,,,,,-0.2823185988323603,-0.7660550458715596,,-0.7367953121842796
2020-09-04,22480.0,23810.0,21800.0,23200.0,405900.0,23200.0,24146.0,24595.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.13448275862068965,-0.03405172413793103,,,,,-0.28405172413793106,-0.7482758620689656,,-0.7397845090465541
2020-09-07,23200.0,23630.0,21330.0,21850.0,170300.0,21850.0,23932.0,24179.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.10251716247139588,-0.004576659038901602,,,,,-0.25720823798627,-0.7377574370709382,,-0.7407667810910294
2020-09-08,21690.0,22250.0,20340.0,21050.0,201700.0,21050.0,22936.0,23539.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.19524940617577197,-0.02517814726840855,,,,,-0.3273159144893112,-0.7258907363420427,,-0.7378393304728323
2020-09-09,20300.0,20770.0,20000.0,20200.0,160900.0,20200.0,22056.0,22667.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.12326732673267327,-0.009900990099009901,,,,,-0.3004950495049505,-0.697029702970297,,-0.7304010235143601
2020-09-10,20690.0,21280.0,17830.0,18510.0,275300.0,18510.0,20962.0,22126.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.18692598595353863,0.011885467314964884,,,,,-0.20097244732576985,-0.655861696380335,,-0.7253909427822471
2020-09-11,18510.0,20410.0,17130.0,20080.0,705800.0,20080.0,20338.0,22242.0,,,,False,False,False,False,False,False,False,False,False,False,True,0.11603585657370517,-0.037848605577689244,,,,,-0.2739043824701195,-0.6812749003984063,,-0.7291160866828522
2020-09-14,20580.0,24090.0,20360.0,24090.0,1161900.0,24090.0,20786.0,22359.0,20249.2,,,False,False,False,False,False,False,False,False,False,False,False,-0.09713574097135741,-0.22706517227065173,,,0.15943545039435447,,-0.43129929431299296,-0.7501037775010377,,-0.7334406726597791
2020-09-15,24110.0,26100.0,23630.0,25160.0,1300800.0,25160.0,21608.0,22272.0,20941.6,,,False,False,False,False,False,False,True,False,False,False,False,-0.18441971383147854,-0.2957074721780604,,,0.16766295707472184,,-0.49920508744038156,-0.7615262321144675,,-0.7322198275862069
2020-09-16,24680.0,24840.0,22520.0,22690.0,463900.0,22690.0,22106.0,22081.0,21475.2,,,False,False,False,False,False,False,True,False,False,True,False,-0.11855442926399296,-0.2247686205376818,,,0.05353900396650504,,-0.4592331423534597,-0.7271925958572059,,-0.7280467370137222
2020-09-17,22190.0,23590.0,21320.0,21970.0,456200.0,21970.0,22798.0,21880.0,21920.0,,,False,False,False,False,False,False,True,False,False,True,False,-0.14747382794720074,-0.17660446062812926,,,0.002275830678197542,,-0.42011834319526625,-0.7077833409194356,,-0.7218464351005485
2020-09-18,21850.0,23800.0,21800.0,22410.0,480800.0,22410.0,23264.0,21801.0,22348.4,,,False,False,False,False,False,False,True,False,False,True,False,-0.13788487282463185,-0.2186523873270861,,,0.002748772869254732,,-0.4444444444444444,-0.7385095939312807,,-0.7207467547360212
2020-09-23,22600.0,23090.0,21570.0,21750.0,150900.0,21750.0,22796.0,21791.0,22630.4,,,False,False,False,False,False,False,True,False,False,True,False,-0.14390804597701148,-0.20597701149425288,,,-0.0404781609195403,,-0.4211494252873563,-0.7351724137931035,,-0.7204809324950667
2020-09-24,21500.0,21590.0,20390.0,20520.0,105500.0,20520.0,21868.0,21738.0,22755.6,,,False,False,False,False,False,False,True,False,False,True,False,-0.1364522417153996,-0.1807992202729045,,,-0.10894736842105256,,-0.4298245614035088,-0.7227095516569201,,-0.7201674487073327
2020-09-25,20120.0,21390.0,19820.0,20000.0,92600.0,20000.0,21330.0,21718.0,22851.6,,,False,False,False,False,False,False,True,False,False,True,False,-0.1205,-0.091,,,-0.14257999999999993,,-0.409,-0.719,,-0.7222119900543328
2020-09-28,20000.0,20500.0,17210.0,18730.0,141600.0,18730.0,20682.0,21740.0,22786.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.03416978109983983,-0.0811532301121196,,,-0.2165723438334224,,-0.35290977042178323,-0.6930058729311266,,-0.725344986200552
2020-09-29,18740.0,19750.0,18260.0,19320.0,76000.0,19320.0,20064.0,21664.0,22571.2,,,False,False,False,False,False,False,False,False,False,True,False,-0.09368530020703934,-0.14026915113871635,,,-0.16828157349896483,,-0.34679089026915116,-0.6997929606625258,,-0.7271510339734121
2020-09-30,19820.0,20380.0,18560.0,18620.0,78300.0,18620.0,19438.0,21117.0,22275.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.07250268528464017,-0.12835660580021482,,,-0.1963265306122448,,-0.3523093447905478,-0.6707841031149302,,-0.7195624378462849
2020-10-02,18900.0,18900.0,17500.0,17720.0,71800.0,17720.0,18878.0,20373.0,21886.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.051354401805869074,-0.20090293453724606,,,-0.23512415349887142,,-0.2737020316027088,-0.6585778781038375,,-0.7090757374957051
2020-10-05,18050.0,18300.0,17200.0,17590.0,45100.0,17590.0,18396.0,19863.0,21433.2,,,False,False,False,False,False,False,False,False,False,True,False,0.033541785105173395,-0.19670267197271177,,,-0.2184877771461058,,-0.3604320636725412,-0.6651506537805572,,-0.703116346976791
2020-10-06,17960.0,18290.0,17320.0,18090.0,47700.0,18090.0,18268.0,19475.0,21200.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.048645660585959094,-0.1824212271973466,,,-0.17191818684355997,,-0.21227197346600332,-0.6849087893864013,,-0.7008985879332478
2020-10-07,18290.0,18650.0,17510.0,17510.0,56900.0,17510.0,17906.0,18985.0,21143.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.05139920045688178,-0.16733295259851513,,,-0.20751570531125063,,-0.21016561964591662,-0.6790405482581382,,-0.6944429813010271
2020-10-08,17700.0,17700.0,17200.0,17270.0,33900.0,17270.0,17636.0,18537.0,20917.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.06022003474232773,-0.20671685002895193,,,-0.21121019108280245,,-0.19166184134337,-0.6768963520555877,,-0.6880293467119815
2020-10-09,17300.0,17300.0,16520.0,16810.0,36000.0,16810.0,17454.0,18166.0,20548.8,,,False,False,False,False,False,False,False,False,False,True,False,-0.15764425936942297,-0.25044616299821537,,,-0.22241522903033903,,-0.16954193932183223,-0.6656751933372992,,-0.6820433777386327
2020-10-12,16700.0,18180.0,16060.0,18180.0,67200.0,18180.0,17572.0,17984.0,20292.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.22277227722772278,-0.3250825082508251,,,-0.11617161716171617,,-0.17656765676567657,-0.6936193619361937,,-0.6791036476868327
2020-10-13,18490.0,18800.0,17110.0,17210.0,75200.0,17210.0,17396.0,17832.0,20021.2,,,False,False,False,False,False,False,False,False,False,True,False,-0.14061592097617664,-0.2597327135386403,,,-0.16334689134224292,,0.044160371876815804,-0.6775130737943056,,-0.6774899057873486
2020-10-14,16990.0,17210.0,16610.0,16610.0,42800.0,16610.0,17216.0,17561.0,19757.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.12221553281155931,-0.25045153521974717,,,-0.18950030102347976,,0.17338952438290187,-0.6634557495484648,,-0.6737087865155743
2020-10-15,17540.0,17680.0,16170.0,16230.0,104000.0,16230.0,17008.0,17322.0,19532.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.15588416512630932,-0.22427603203943314,,,-0.20349969192852738,,0.04436229205175601,-0.6598890942698706,,-0.672728322364623
2020-10-16,15510.0,15820.0,13880.0,14160.0,118200.0,14160.0,16478.0,16966.0,19257.2,,,False,False,False,False,False,False,False,False,False,True,False,-0.11016949152542373,-0.17372881355932204,,,-0.35997175141242943,,0.2612994350282486,-0.6108757062146892,,-0.6690439702935282
2020-10-19,13920.0,14430.0,13800.0,14130.0,35400.0,14130.0,15668.0,16620.0,19014.4,,,False,False,False,False,False,False,False,False,False,False,False,-0.1316348195329087,-0.16348195329087048,,,-0.3456758669497524,,0.28450106157112526,-0.6185421089879689,,-0.6651624548736462
2020-10-20,13830.0,15200.0,13210.0,14790.0,96400.0,14790.0,15184.0,16290.0,18865.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.13860716700473294,-0.18052738336713997,,,-0.27556457065584844,,0.14266396213657878,-0.6544962812711291,,-0.6620012277470841
2020-10-21,14490.0,15310.0,14200.0,14580.0,67800.0,14580.0,14778.0,15997.0,18645.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.14609053497942387,-0.13443072702331962,,,-0.2788477366255143,,-0.47599451303155005,-0.6481481481481481,,-0.6588735387885228
2020-10-22,14540.0,14580.0,13450.0,13700.0,31900.0,13700.0,14272.0,15640.0,18230.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.08102189781021898,-0.11970802919708029,,,-0.33065693430656934,,-0.464963503649635,-0.6124087591240875,,-0.6528132992327366
2020-10-23,13100.0,13200.0,12200.0,12600.0,65600.0,12600.0,13960.0,15219.0,17727.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.07142857142857142,0.02142857142857143,,,-0.40695238095238084,,-0.43174603174603177,-0.5952380952380952,,-0.6466259281161706
2020-10-26,12350.0,12880.0,12060.0,12270.0,25200.0,12270.0,13588.0,14628.0,17310.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.03667481662591687,-0.08312958435207823,,,-0.41082314588427055,,-0.4572127139364303,-0.6047269763651182,,-0.6372709871479355
2020-10-27,11760.0,12800.0,11560.0,12740.0,42400.0,12740.0,13178.0,14181.0,16941.6,,,False,False,False,False,False,False,False,False,False,False,False,-0.04866562009419152,0.1185243328100471,,,-0.32979591836734684,,-0.4835164835164835,-0.6216640502354788,,-0.6309851209364643
2020-10-28,12520.0,13400.0,12320.0,12450.0,32700.0,12450.0,12752.0,13765.0,16543.2,,,False,False,False,False,False,False,False,False,False,True,False,0.013654618473895583,0.1108433734939759,,,-0.3287710843373495,,-0.4738955823293173,-0.5975903614457831,,-0.6240464947330185
2020-10-29,12300.0,12690.0,12000.0,12590.0,18100.0,12590.0,12530.0,13401.0,16176.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.04209690230341541,0.10881652104845115,,,-0.2848927720413026,,-0.45194598888006354,-0.6314535345512311,,-0.6204014625774196
2020-10-30,12600.0,12930.0,11380.0,11700.0,36600.0,11700.0,12350.0,13155.0,15824.0,,,False,False,False,False,False,False,False,False,False,False,False,0.1,0.19316239316239317,,,-0.3524786324786325,,-0.3717948717948718,-0.6128205128205129,,-0.6207525655644242
2020-11-02,11700.0,11960.0,11200.0,11820.0,20300.0,11820.0,12260.0,12924.0,15496.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.048223350253807105,0.26649746192893403,,,-0.31106598984771566,,-0.31218274111675126,-0.6188663282571912,,-0.6208217270194986
2020-11-04,12000.0,12600.0,11710.0,12120.0,40000.0,12120.0,12136.0,12657.0,15232.4,,,False,False,False,False,False,False,False,False,False,False,False,0.17574257425742573,0.48267326732673266,,,-0.25679867986798677,,-0.4141914191419142,-0.6212871287128713,,-0.616931342340207
2020-11-05,12420.0,13380.0,12240.0,12620.0,75300.0,12620.0,12170.0,12461.0,14964.4,,,False,False,False,False,False,False,False,False,False,True,False,0.09587955625990491,0.5443740095087163,,,-0.18576862123613308,,-0.44770206022187004,-0.6406497622820919,,-0.6156809244843913
2020-11-06,12560.0,12750.0,12000.0,12060.0,35900.0,12060.0,12064.0,12297.0,14702.0,,,False,False,False,False,False,False,False,False,False,False,False,0.15754560530679934,0.4054726368159204,,,-0.21907131011608624,,-0.4154228855721393,-0.6438640132669984,,-0.6188094657233472
2020-11-09,12390.0,12990.0,12020.0,12870.0,51800.0,12870.0,12298.0,12324.0,14508.0,,,False,False,False,False,False,False,False,False,False,False,True,0.08469308469308469,0.3877233877233877,,,-0.12727272727272726,,-0.4763014763014763,-0.6709401709401709,,-0.6266634209672184
2020-11-10,12600.0,12600.0,11250.0,11250.0,66200.0,11250.0,12184.0,12222.0,14254.4,,,False,False,False,False,False,False,False,False,False,True,False,0.33066666666666666,0.6133333333333333,,,-0.2670577777777777,,-0.4026666666666667,-0.6328888888888888,,-0.629438717067583
2020-11-11,11950.0,14250.0,11680.0,14250.0,455400.0,14250.0,12610.0,12373.0,14100.8,,,False,False,False,False,True,False,False,False,False,False,True,0.26105263157894737,0.18596491228070175,,,0.010470175438596543,,-0.5284210526315789,-0.716140350877193,,-0.6402246827770145
2020-11-12,15470.0,15810.0,13370.0,13830.0,355700.0,13830.0,12852.0,12511.0,13953.6,,,False,False,False,False,False,False,False,False,False,False,False,0.4092552422270427,-0.4475777295733912,,,-0.008937093275488096,,-0.5003615328994938,-0.6984815618221258,,-0.650907201662537
2020-11-13,13600.0,14650.0,13310.0,13960.0,117100.0,13960.0,13232.0,12648.0,13821.2,,,False,False,False,False,False,False,False,False,False,False,False,0.2141833810888252,-0.47492836676217765,,,0.009942693409742067,,-0.5222063037249284,-0.6883954154727794,,-0.6569813409234662
2020-11-16,13960.0,14380.0,13810.0,13960.0,40100.0,13960.0,13450.0,12874.0,13707.2,,,False,False,False,False,False,False,False,False,False,False,False,0.2793696275071633,-0.4871060171919771,,,0.01810888252148992,,-0.5730659025787965,-0.6941260744985673,,-0.6650225260214385
2020-11-17,14110.0,15900.0,13700.0,14970.0,199100.0,14970.0,14194.0,13189.0,13578.8,,,False,False,False,False,False,False,False,False,False,True,False,0.2124248496993988,-0.5551102204408818,,,0.09293253173012697,,-0.6138944555778223,-0.7020708082832331,,-0.6733641671089544
2020-11-18,15670.0,17970.0,15410.0,17970.0,296700.0,17970.0,14938.0,13774.0,13609.2,,,False,False,False,False,False,False,True,False,True,False,False,-0.05954368391764051,-0.6338341680578742,,,0.24267111853088477,,-0.6878130217028381,-0.7565386755703951,,-0.688797734862785
2020-11-19,19570.0,21600.0,18530.0,19490.0,666900.0,19490.0,16070.0,14461.0,13724.4,,,False,False,False,False,False,False,True,False,False,False,False,-0.6080041046690611,-0.6639302206259621,,,0.29582349923037454,,-0.7003591585428425,-0.7783478707029245,,-0.7050688057534057
2020-11-20,19360.0,19390.0,16850.0,16950.0,212900.0,16950.0,16668.0,14950.0,13753.2,,,False,False,False,False,False,False,True,False,False,True,False,-0.567551622418879,-0.5929203539823009,,,0.18860176991150437,,-0.6619469026548672,-0.7469026548672566,,-0.7147491638795986
2020-11-24,17650.0,19380.0,17600.0,17860.0,184300.0,17860.0,17448.0,15449.0,13901.2,,,False,False,False,False,False,False,True,False,False,False,False,-0.5991041433370661,-0.5884658454647257,,,0.22165733482642774,,-0.6769316909294513,-0.7589585666293394,,-0.723509612272639
2020-11-25,18510.0,19230.0,17720.0,18150.0,96200.0,18150.0,18084.0,16139.0,14062.0,,,False,False,False,False,False,False,True,False,False,False,False,-0.6330578512396694,-0.5520661157024793,,,0.22523415977961433,,-0.6628099173553719,-0.7663911845730027,,-0.7346489869260797
2020-11-26,18240.0,18330.0,16900.0,16900.0,58500.0,16900.0,17870.0,16404.0,14146.4,,,False,False,False,False,False,False,True,False,False,True,False,-0.6106508875739645,-0.5798816568047337,,,0.16293491124260356,,-0.6230769230769231,-0.7488165680473373,,-0.7377164106315532
2020-11-27,8200.0,8250.0,7620.0,7640.0,113500.0,7640.0,15500.0,15785.0,13868.8,,,False,False,False,False,False,True,False,False,False,True,False,-0.14267015706806283,-0.08769633507853403,,,-0.8152879581151832,,-0.16230366492146597,-0.45418848167539266,,-0.727431105479886
2020-11-30,7800.0,7870.0,7280.0,7330.0,61600.0,7330.0,13576.0,15122.0,13614.0,17364.4,,False,False,False,False,False,False,False,False,False,False,False,-0.058663028649386086,-0.03819918144611187,,,-0.8572987721691678,-1.3689495225102322,-0.17871759890859482,-0.4536152796725784,,-0.7177622007670943
2020-12-01,7540.0,7610.0,7160.0,7160.0,92000.0,7160.0,11436.0,14442.0,13396.4,17355.2,,False,False,False,False,False,False,False,False,False,False,False,0.02653631284916201,-0.05865921787709497,,,-0.8710055865921787,-1.4239106145251397,-0.16201117318435754,-0.4329608938547486,,-0.705927156903476
2020-12-02,7010.0,7030.0,6530.0,6660.0,142700.0,6660.0,9138.0,13611.0,13172.0,17319.333333333332,,False,False,False,False,False,False,False,False,False,True,False,0.22072072072072071,0.009009009009009009,,,-0.9777777777777777,-1.6005005005005004,-0.07057057057057058,-0.38288288288288286,-0.001539705146464522,-0.6905444126074498
2020-12-03,6630.0,7450.0,6450.0,6580.0,300500.0,6580.0,7074.0,12472.0,12925.6,17262.4,,False,False,False,False,False,False,False,False,False,True,False,0.0790273556231003,0.02127659574468085,,,-0.9643768996960487,-1.6234650455927053,-0.0243161094224924,-0.37537993920972645,-0.0012203787808567788,-0.6644082745349583
2020-12-04,6600.0,6900.0,6510.0,6550.0,110900.0,6550.0,6856.0,11178.0,12689.6,17193.733333333334,,False,False,False,False,False,False,False,False,False,False,False,0.06412213740458016,0.0549618320610687,,,-0.9373435114503818,-1.624997455470738,-0.10534351145038168,-0.3732824427480916,-0.0006824191759790707,-0.6274825550187869
2020-12-07,6750.0,7200.0,6580.0,6900.0,183800.0,6900.0,6770.0,10173.0,12462.0,17089.733333333334,,False,False,False,False,False,False,False,False,False,False,False,0.021739130434782608,-0.03333333333333333,,,-0.8060869565217391,-1.4767729468599033,-0.16521739130434782,-0.3673913043478261,-0.0020675181200408115,-0.5899439693305809
2020-12-08,6800.0,7350.0,6740.0,7350.0,167800.0,7350.0,6808.0,9122.0,12288.0,16955.866666666665,,False,False,False,False,False,False,False,False,False,False,False,-0.08299319727891157,-0.1891156462585034,,,-0.6718367346938775,-1.3069206349206346,-0.22585034013605443,-0.31020408163265306,-0.0017614355699896562,-0.5343126507344881
2020-12-09,7430.0,8400.0,7420.0,8130.0,414700.0,8130.0,7102.0,8120.0,12140.4,16829.6,,False,False,False,False,False,False,False,False,False,False,False,-0.17343173431734318,-0.2890528905289053,,,-0.4932841328413284,-1.070061500615006,-0.3087330873308733,-0.4059040590405904,0.0004515853020869292,-0.46958128078817735
2020-12-10,7830.0,7910.0,7090.0,7100.0,226900.0,7100.0,7206.0,7140.0,11939.6,16652.8,,False,False,False,False,False,False,False,False,False,True,False,-0.05352112676056338,-0.20985915492957746,,,-0.6816338028169014,-1.3454647887323943,-0.19014084507042253,-0.223943661971831,-0.0030345247245708138,-0.37906162464985993
2020-12-11,7300.0,7440.0,6920.0,6970.0,143300.0,6970.0,7290.0,7073.0,11713.6,16416.4,,False,False,False,False,False,False,False,False,False,True,False,-0.00860832137733142,-0.16212338593974174,,,-0.6805738880918222,-1.355294117647059,-0.1678622668579627,-0.23385939741750358,-0.003630515825637688,-0.35663791884631696
2020-12-14,7100.0,7290.0,7010.0,7050.0,69000.0,7050.0,7320.0,7045.0,11513.2,16163.6,,False,False,False,False,False,False,False,False,False,False,False,-0.05390070921985816,-0.18723404255319148,,,-0.6330780141843972,-1.292709219858156,-0.13049645390070921,-0.2028368794326241,-0.001014625454725635,-0.3311568488289567
2020-12-15,7060.0,7060.0,6720.0,6740.0,65300.0,6740.0,7198.0,7003.0,11268.0,15887.466666666667,,False,False,False,False,False,False,False,False,False,True,False,-0.11572700296735905,-0.14391691394658754,,,-0.6718100890207716,-1.357190900098912,-0.10237388724035608,-0.1943620178041543,-0.0014686629292691169,-0.3075824646580037
2020-12-16,6810.0,6930.0,6630.0,6720.0,38700.0,6720.0,6916.0,7009.0,11086.8,15591.466666666667,,False,False,False,False,False,False,False,False,False,False,False,-0.13988095238095238,-0.08928571428571429,,,-0.6498214285714284,-1.3201587301587303,-0.12351190476190477,-0.21428571428571427,-0.001274201272490943,-0.2914823797974033
2020-12-17,6820.0,6820.0,6650.0,6720.0,39200.0,6720.0,6840.0,7023.0,10785.6,15362.133333333331,,False,False,False,False,False,False,False,False,False,True,False,-0.16517857142857142,-0.052083333333333336,,,-0.6050000000000001,-1.2860317460317456,-0.15178571428571427,-0.24851190476190477,0.004339675045132463,-0.27951018083440127
2020-12-18,6720.0,7190.0,6630.0,6910.0,70800.0,6910.0,6828.0,7059.0,10508.8,15202.0,,False,False,False,False,False,False,False,False,False,False,False,-0.1548480463096961,-0.07380607814761216,,,-0.5208104196816208,-1.2,-0.18668596237337193,-0.23154848046309695,0.00455203262728617,-0.26611418047882135
2020-12-21,6850.0,7070.0,6660.0,6670.0,65100.0,6670.0,6752.0,7036.0,10217.2,14985.333333333334,,False,False,False,False,False,False,False,False,False,True,False,-0.1409295352323838,-0.09745127436281859,,,-0.5318140929535233,-1.2466766616691656,-0.1634182908545727,-0.2143928035982009,-0.0037725776314619626,-0.25127913587265494
2020-12-22,6610.0,6660.0,5910.0,5960.0,88600.0,5960.0,6596.0,6897.0,9897.2,14717.733333333334,,False,False,False,False,False,False,False,False,False,True,False,-0.031879194630872486,0.006711409395973154,,,-0.6606040268456377,-1.4694183445190157,-0.05704697986577181,-0.19966442953020133,-0.003460677821766099,-0.2405393649412788
2020-12-24,6050.0,6100.0,5650.0,5780.0,71900.0,5780.0,6408.0,6662.0,9529.6,14466.8,,False,False,False,False,False,False,False,False,False,True,False,0.058823529411764705,0.07093425605536333,,,-0.6487197231833911,-1.5029065743944636,-0.03633217993079585,-0.10553633217993079,0.0011520631146256298,-0.2086460522365656
2020-12-25,5880.0,5880.0,5540.0,5610.0,50700.0,5610.0,6186.0,6513.0,9035.2,14221.866666666669,,False,False,False,False,False,False,False,False,False,True,False,0.1354723707664884,0.1443850267379679,,,-0.6105525846702319,-1.535092097445039,-0.0106951871657754,-0.08199643493761141,0.0004218855471389342,-0.19606939966221404
2020-12-28,5620.0,6040.0,5620.0,5840.0,69500.0,5840.0,5972.0,6400.0,8489.2,13990.4,,False,False,False,False,False,False,False,False,False,True,False,0.0958904109589041,0.003424657534246575,,,-0.4536301369863015,-1.3956164383561642,-0.04280821917808219,-0.15496575342465754,0.000962564806343042,-0.188203125
2020-12-30,5710.0,5750.0,5450.0,5730.0,62400.0,5730.0,5784.0,6268.0,8040.4,13775.466666666667,,False,False,False,False,False,False,False,False,False,False,False,0.0506108202443281,0.005235602094240838,,,-0.40321116928446765,-1.4040954043048284,-0.03664921465968586,-0.16230366492146597,0.0012002013240933025,-0.184189534141672
2021-01-04,5730.0,5830.0,5540.0,5770.0,50200.0,5770.0,5746.0,6171.0,7556.8,13571.733333333334,,False,False,False,False,False,False,False,False,False,True,False,0.03986135181975736,-0.01386481802426343,-0.0259965337954939,-0.2660311958405545,-0.3096707105719238,-1.3521201617562104,-0.045060658578856154,-0.15771230502599654,0.0008252446260855092,-0.1806028196402528
