日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価,出来高変化率,25日平均変動率,25日平均変動率差,75日平均変動率差
2004-10-19,547.0,550.0,539.0,539.0,12000.0,539.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0204081632653061,0.0538033395176252,,,,,0.1038961038961039,0.4805194805194805,,,,,1.0,,,
2004-10-20,535.0,540.0,530.0,530.0,5000.0,530.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0566037735849056,0.0716981132075471,,,,,0.1226415094339622,0.5415094339622641,,,,,0.4166666666666667,,,
2004-10-21,515.0,515.0,513.0,513.0,2000.0,513.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1306042884990253,0.1286549707602339,,,,,0.1695906432748538,0.571150097465887,,,,,0.4,,,
2004-10-22,493.0,503.0,493.0,503.0,10000.0,503.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.1371769383697813,0.099403578528827,,,,,0.1928429423459244,0.5984095427435387,,,,,5.0,,,
2004-10-25,513.0,550.0,507.0,550.0,20000.0,550.0,527.0,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0218181818181818,0.0181818181818181,,,,,0.0854545454545454,0.44,,,,,2.0,,,
2004-10-26,557.0,557.0,549.0,550.0,12000.0,550.0,529.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0327272727272727,0.0181818181818181,,,,,0.0909090909090909,0.4363636363636363,,,,,0.6,,,
2004-10-27,550.0,560.0,550.0,560.0,6000.0,560.0,535.2,,,,,False,False,False,False,False,False,False,False,False,False,False,0.0142857142857142,0.0035714285714285,,,,,0.0732142857142857,0.4160714285714286,,,,,0.5,,,
2004-10-28,570.0,582.0,570.0,580.0,27000.0,580.0,548.6,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0017241379310344,0.0,,,,,0.0344827586206896,0.3655172413793103,,,,,4.5,,,
2004-10-29,575.0,580.0,571.0,572.0,10000.0,572.0,562.4,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0332167832167832,0.0402097902097902,,,,,0.0314685314685314,0.3898601398601398,,,,,0.3703703703703703,,,
2004-11-01,570.0,570.0,562.0,562.0,3000.0,562.0,564.8,545.9,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0035587188612099,0.096085409252669,,,,,0.0195729537366548,0.4056939501779359,,0.4612566404103317,,,0.3,,,
2004-11-04,560.0,568.0,560.0,568.0,4000.0,568.0,568.4,548.8,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0140845070422535,0.0739436619718309,,,,,0.0017605633802816,0.3908450704225352,,0.4520772594752187,,,1.3333333333333333,,,
2004-11-05,568.0,568.0,568.0,568.0,3000.0,568.0,570.0,552.6,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0105633802816901,0.0757042253521126,,,,,-0.005281690140845,0.380281690140845,,0.436120159247195,,,0.75,,,
2004-11-08,578.0,580.0,578.0,579.0,5000.0,579.0,569.8,559.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.001727115716753,0.003454231433506,,,,,0.001727115716753,0.3506044905008635,,0.4148783977110157,,,1.6666666666666667,,,
2004-11-09,559.0,559.0,553.0,553.0,7000.0,553.0,566.0,564.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.0759493670886076,0.0795660036166365,,,,,0.0488245931283905,0.4321880650994575,,0.4002126905352711,,,1.4,,,
2004-11-10,560.0,560.0,557.0,560.0,11000.0,560.0,565.6,565.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.1,0.0892857142857142,,,,,0.0285714285714285,0.4285714285714285,,0.3991507430997875,,,1.5714285714285714,,,
2004-11-11,560.0,560.0,560.0,560.0,2000.0,560.0,564.0,566.2,,,,False,False,False,False,False,False,False,False,False,False,False,0.0892857142857142,0.0625,,,,,0.0714285714285714,0.4053571428571428,,0.3961497703991521,,,0.1818181818181818,,,
2004-11-12,560.0,562.0,560.0,562.0,4000.0,562.0,562.8,566.4,,,,False,False,False,False,False,False,False,False,False,False,False,0.0871886120996441,0.0587188612099644,,,,,0.1032028469750889,0.398576512455516,,0.3944209039548022,,,2.0,,,
2004-11-15,575.0,592.0,575.0,580.0,20000.0,580.0,563.0,566.4,,,,False,False,False,False,False,False,False,False,False,False,False,0.0017241379310344,0.0344827586206896,,,,,0.0844827586206896,0.4120689655172413,,0.3991878531073446,,,5.0,,,
2004-11-16,585.0,609.0,585.0,595.0,17000.0,595.0,571.4,568.7,,,,False,False,False,False,False,False,False,False,False,False,True,0.0033613445378151,0.0084033613445378,,,,,0.0672268907563025,0.3478991596638655,,0.3947599788992438,,,0.85,,,
2004-11-17,602.0,616.0,602.0,616.0,16000.0,616.0,582.6,574.1,,,,False,False,False,False,False,False,False,False,False,False,False,-0.0097402597402597,-0.0308441558441558,,,,,0.0308441558441558,0.2840909090909091,,0.3818150148057828,,,0.9411764705882352,,,
