日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率,75営業日後騰落率（10日平均）,40営業日前株価,60営業日前株価
2021-03-24,4650.0,4990.0,3950.0,3950.0,4506500.0,3950.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.16075949367088607,-0.21772151898734177,-0.2329113924050632,-0.3025316455696202,,,-0.21265822784810126,-0.14430379746835442,,,,
2021-03-25,3880.0,3970.0,3385.0,3420.0,1496600.0,3420.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.01023391812865497,-0.10087719298245613,-0.131578947368421,-0.1777777777777777,,,-0.10087719298245613,0.0043859649122807015,,,,
2021-03-26,3490.0,3795.0,3420.0,3545.0,968400.0,3545.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06064880112834979,-0.11706629055007052,-0.1424541607898448,-0.2129760225669957,,,-0.12693935119887165,-0.06488011283497884,,,,
2021-03-29,3490.0,3615.0,3210.0,3210.0,343200.0,3210.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,0.04672897196261682,-0.024922118380062305,-0.0358255451713395,-0.1261682242990654,,,-0.05451713395638629,0.056074766355140186,,,,
2021-03-30,3260.0,3365.0,3200.0,3300.0,243400.0,3300.0,3485.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.024242424242424242,-0.03484848484848485,-0.0757575757575757,-0.1375757575757575,,,-0.09090909090909091,0.03333333333333333,,,,
2021-03-31,3275.0,3410.0,3275.0,3315.0,162200.0,3315.0,3358.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06787330316742081,-0.006033182503770739,-0.06184012066365,-0.1698340874811463,,,-0.10558069381598793,0.016591251885369532,,,,
2021-04-01,3385.0,3515.0,3375.0,3455.0,209900.0,3455.0,3365.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.10998552821997105,-0.03762662807525326,-0.109985528219971,-0.1936324167872648,,,-0.15369030390738062,-0.06657018813314038,,,,
2021-04-02,3515.0,3515.0,3325.0,3330.0,115300.0,3330.0,3322.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06006006006006006,-0.042042042042042045,-0.0705705705705705,-0.1612612612612612,,,-0.16786786786786786,-0.04954954954954955,,,,
2021-04-05,3415.0,3480.0,3305.0,3360.0,126800.0,3360.0,3352.0,,,,,False,False,False,False,False,False,False,False,False,False,False,-0.06845238095238096,-0.050595238095238096,-0.0967261904761904,-0.1485119047619047,,,-0.17559523809523808,-0.05952380952380952,,,,
2021-04-06,3390.0,3390.0,3200.0,3220.0,85700.0,3220.0,3336.0,3410.5,,,,False,False,False,False,False,False,False,False,False,False,False,-0.010869565217391304,-0.018633540372670808,-0.0683229813664596,-0.0962732919254658,,,-0.17763975155279504,-0.07515527950310559,,-0.03744319014807208,,
2021-04-07,3200.0,3245.0,3065.0,3090.0,84500.0,3090.0,3291.0,3324.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.06634304207119741,-0.019417475728155338,-0.0404530744336569,-0.0242718446601941,,,-0.13656957928802588,-0.04498381877022654,,-0.02544743570461721,,
2021-04-08,3140.0,3150.0,3040.0,3075.0,47000.0,3075.0,3215.0,3290.0,,,,False,False,False,False,False,False,False,False,False,False,False,0.08130081300813008,-0.03414634146341464,-0.0491056910569105,0.0357723577235772,,,-0.13560975609756099,-0.06666666666666667,,-0.0324012158054711,,
2021-04-09,3110.0,3150.0,3065.0,3130.0,45700.0,3130.0,3175.0,3248.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.019169329073482427,-0.02875399361022364,-0.1146964856230031,-0.0127795527156549,,,-0.12236421725239617,,,,,
2021-04-12,3170.0,3170.0,3080.0,3130.0,30900.0,3130.0,3129.0,3240.5,,,,False,False,False,False,False,False,False,False,False,False,False,0.019169329073482427,-0.011182108626198083,-0.1150159744408945,-0.0437699680511182,,,-0.1194888178913738,,,,,
2021-04-13,3135.0,3200.0,3120.0,3185.0,34400.0,3185.0,3122.0,3229.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.007849293563579277,-0.0423861852433281,-0.1686028257456829,-0.0580847723704866,,,-0.12401883830455258,,,,,
2021-04-14,3185.0,3310.0,3160.0,3295.0,52900.0,3295.0,3163.0,3227.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.08042488619119878,-0.05614567526555387,-0.190288315629742,-0.0500758725341426,,,-0.1638846737481032,,,,,
2021-04-15,3270.0,3405.0,3265.0,3325.0,57900.0,3325.0,3213.0,3214.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.10676691729323308,-0.07518796992481203,-0.2006015037593985,-0.0706766917293233,,,-0.15428571428571428,,,,,
2021-04-16,3355.0,3375.0,3185.0,3190.0,43800.0,3190.0,3225.0,3200.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.047021943573667714,-0.029780564263322883,-0.1388714733542319,-0.0156739811912225,,,-0.12539184952978055,,,,,
