日付,始値,高値,安値,終値,出来高,終値調整値,5日平均,10日平均,25日平均,75日平均,200日平均,ゴールデンクロス（25日）,ゴールデンクロス_A（25日）,デッドクロス（25日）,ゴールデンクロス（終値）,ゴールデンクロス_A（終値）,デッドクロス（終値）,25日平均上昇場,75日平均上昇場,25日平均急上昇ポイント,25日平均上昇陰りポイント,10日平均急上昇ポイント,5営業日後騰落率,10営業日後騰落率,20営業日後騰落率,40営業日後騰落率,乖離率（25日平均）,乖離率（75日平均）,25営業日後騰落率,75営業日後騰落率,75日平均変動率
2021-04-26,2012.0,2045.0,2010.0,2020.0,4900,2020.0,2041.4,2051.0,,,,False,False,False,False,False,False,False,False,False,False,False,-0.04603960396039604,-0.20297029702970298,-0.2232673267326732,-0.3638613861386138,,,-0.25495049504950495,,
2021-04-27,2010.0,2010.0,1944.0,1973.0,17000,1973.0,2017.0,2044.7,,,,False,False,False,False,False,False,False,False,False,False,False,-0.036999493157627975,-0.22605169792194627,-0.2331474911302584,-0.3487075519513431,,,-0.24581855043081602,,
2021-04-28,1950.0,1961.0,1890.0,1890.0,15300,1890.0,1987.2,2030.9,2152.8,,,False,False,False,False,False,False,False,False,False,False,False,-0.010582010582010581,-0.20052910052910053,-0.1693121693121693,-0.3232804232804233,-0.13904761904761914,,-0.20634920634920634,,
2021-04-30,1870.0,1875.0,1832.0,1850.0,16800,1850.0,1949.2,2011.1,2122.8,,,False,False,False,False,False,False,False,False,False,False,False,0.004324324324324324,-0.16648648648648648,-0.1621621621621621,-0.3,-0.14745945945945957,,-0.17135135135135135,,
2021-05-06,1880.0,1999.0,1855.0,1950.0,15100,1950.0,1936.6,1998.3,2106.84,,,False,False,False,False,False,False,False,False,False,False,False,-0.06769230769230769,-0.19641025641025642,-0.2076923076923077,-0.2538461538461538,-0.0804307692307693,,-0.20256410256410257,,
2021-05-07,1930.0,1952.0,1920.0,1927.0,2300,1927.0,1918.0,1979.7,2096.44,,,False,False,False,False,False,False,False,False,False,False,False,-0.16450441100155683,-0.17228853139595227,-0.2189932537623248,-0.2112091333679294,-0.08792942397509085,,-0.203425012973534,,
2021-05-10,1927.0,1956.0,1885.0,1900.0,5900,1900.0,1903.4,1960.2,2085.32,,,False,False,False,False,False,False,False,False,False,True,False,-0.19631578947368422,-0.1568421052631579,-0.2168421052631579,-0.26,-0.09753684210526324,,-0.21578947368421053,,
2021-05-11,1880.0,1900.0,1860.0,1870.0,3700,1870.0,1899.4,1943.3,2070.6,,,False,False,False,False,False,False,False,False,False,True,False,-0.19197860962566846,-0.16096256684491977,-0.1978609625668449,-0.2732620320855615,-0.10727272727272723,,-0.20053475935828877,,
2021-05-12,1880.0,1880.0,1832.0,1858.0,2700,1858.0,1901.0,1925.1,2054.92,,,False,False,False,False,False,False,False,False,False,True,False,-0.17007534983853606,-0.15069967707212056,-0.1749192680301399,-0.282561894510226,-0.10598493003229283,,-0.18729817007534985,,
2021-05-13,1825.0,1845.0,1800.0,1818.0,5700,1818.0,1874.6,1905.6,2034.32,,,False,False,False,False,False,False,False,False,False,True,False,-0.13806380638063806,-0.132013201320132,-0.1446644664466446,-0.297029702970297,-0.11898789878987895,,-0.17491749174917492,,
2021-05-14,1538.0,1684.0,1531.0,1610.0,40200,1610.0,1811.2,1864.6,2003.48,,,False,False,False,False,False,False,False,False,False,True,False,-0.009316770186335404,-0.02546583850931677,-0.046583850931677,-0.2354037267080745,-0.24439751552795033,,-0.0670807453416149,,
2021-05-17,1603.0,1608.0,1522.0,1527.0,11200,1527.0,1736.6,1820.0,1974.52,,,False,False,False,False,False,False,False,False,False,False,False,0.04911591355599214,-0.0091683038637852,-0.0242305173542894,,-0.29307138179436804,,-0.034053700065487885,,
2021-05-18,1527.0,1540.0,1480.0,1511.0,7800,1511.0,1664.8,1782.1,1945.4,,,False,False,False,False,False,False,False,False,False,True,False,0.03838517538054269,0.039046988749172735,-0.0105890138980807,,-0.2874917273328922,,-0.010589013898080741,,
2021-05-19,1496.0,1549.0,1492.0,1542.0,2700,1542.0,1601.6,1751.3,1919.68,,,False,False,False,False,False,False,False,False,False,False,False,0.023346303501945526,0.005188067444876783,-0.0207522697795071,,-0.24492866407263297,,-0.13683527885862518,,
2021-05-20,1540.0,1595.0,1540.0,1567.0,2500,1567.0,1551.4,1713.0,1897.32,,,False,False,False,False,False,False,False,False,False,False,False,0.007019783024888321,-0.014039566049776643,-0.0427568602425015,,-0.21079770261646455,,-0.15443522654754308,,
2021-05-21,1566.0,1610.0,1563.0,1595.0,2800,1595.0,1548.4,1679.8,1875.92,,,False,False,False,False,False,False,False,False,False,False,False,-0.016300940438871474,-0.05642633228840126,-0.0583072100313479,,-0.17612539184952983,,-0.19435736677115986,,
2021-05-24,1605.0,1629.0,1602.0,1602.0,2000,1602.0,1563.4,1650.0,1858.56,,,False,False,False,False,False,False,False,False,False,False,False,-0.05555555555555555,-0.07116104868913857,-0.0792759051186017,,-0.16014981273408235,,-0.19787765293383272,,
2021-05-25,1601.0,1601.0,1560.0,1569.0,3600,1569.0,1575.0,1619.9,1840.2,,,False,False,False,False,False,False,False,False,False,True,False,0.0006373486297004461,-0.04397705544933078,-0.047163798597833,,-0.17284894837476103,,-0.18483110261312938,,
2021-05-26,1568.0,1578.0,1565.0,1578.0,1400,1578.0,1582.2,1591.9,1821.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.017743979721166033,-0.028517110266159697,-0.1565272496831432,,-0.1542458808618505,,-0.17934093789607097,,
2021-05-27,1579.0,1579.0,1578.0,1578.0,700,1578.0,1584.4,1567.9,1801.4,,,False,False,False,False,False,False,False,False,False,True,False,-0.02091254752851711,-0.014575411913814956,-0.1603295310519645,,-0.1415716096324462,,-0.0779467680608365,,
2021-05-28,1577.0,1603.0,1513.0,1569.0,9600,1569.0,1579.2,1563.8,1779.64,,,False,False,False,False,False,False,False,False,False,True,False,-0.04079031230082855,-0.021669853409815167,-0.1810070108349267,,-0.13425111536010204,,-0.03123008285532186,,
2021-05-31,1560.0,1560.0,1510.0,1513.0,11100,1513.0,1561.4,1562.4,1756.36,,,False,False,False,False,False,False,False,False,False,True,False,-0.016523463317911435,-0.01520158625247852,-0.1506939854593522,,-0.16084600132187699,,-0.07072042300066093,,
2021-06-01,1557.0,1628.0,1555.0,1570.0,17800,1570.0,1561.6,1568.3,1737.6,,,False,False,False,False,False,False,False,False,False,False,True,-0.044585987261146494,-0.04777070063694268,-0.1853503184713375,,-0.10675159235668784,,-0.13439490445859872,,
2021-06-02,1583.0,1595.0,1549.0,1550.0,6100,1550.0,1556.0,1569.1,1718.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.01096774193548387,-0.025806451612903226,-0.164516129032258,,-0.10838709677419354,,-0.14,,
2021-06-03,1555.0,1569.0,1535.0,1545.0,6200,1545.0,1549.4,1566.9,1699.28,,,False,False,False,False,False,False,False,False,False,False,False,0.006472491909385114,-0.02912621359223301,-0.058252427184466,,-0.09985760517799351,,-0.17281553398058253,,
2021-06-04,1545.0,1568.0,1505.0,1505.0,6100,1505.0,1536.6,1557.9,1678.68,,,False,False,False,False,False,False,False,False,False,True,False,0.019933554817275746,-0.0019933554817275745,0.0099667774086378,,-0.11540199335548176,,-0.18205980066445182,,
2021-06-07,1501.0,1505.0,1472.0,1488.0,9900,1488.0,1531.6,1546.5,1659.28,,,False,False,False,False,False,False,False,False,False,False,False,0.0013440860215053765,-0.008736559139784945,-0.0551075268817204,,-0.1151075268817204,,,,
2021-06-08,1489.0,1506.0,1487.0,1500.0,2100,1500.0,1517.6,1539.6,1643.68,,,False,False,False,False,False,False,False,False,False,False,False,-0.0033333333333333335,-0.0033333333333333335,-0.094,,-0.09578666666666671,,,,
2021-06-09,1510.0,1538.0,1510.0,1533.0,3500,1533.0,1514.2,1535.1,1631.0,,,False,False,False,False,False,False,False,False,False,False,False,-0.015003261578604044,-0.13176777560339203,-0.1304631441617743,,-0.0639269406392694,,,,
2021-06-10,1530.0,1569.0,1530.0,1555.0,2600,1555.0,1516.2,1532.8,1615.2,,,False,False,False,False,False,False,False,False,False,True,False,-0.03536977491961415,-0.14790996784565916,-0.1781350482315112,,-0.03871382636655951,,,,
2021-06-11,1558.0,1559.0,1535.0,1535.0,3000,1535.0,1522.2,1529.4,1599.52,,,False,False,False,False,False,False,False,False,False,True,False,-0.021498371335504887,-0.16286644951140064,-0.1980456026058631,,-0.042032573289902266,,,,
2021-06-14,1530.0,1530.0,1490.0,1490.0,4400,1490.0,1522.6,1527.1,1583.12,,,False,False,False,False,False,False,False,False,False,True,False,-0.010067114093959731,-0.13758389261744966,,,-0.06249664429530194,,,,
2021-06-15,1491.0,1500.0,1472.0,1495.0,3300,1495.0,1521.6,1519.6,1568.12,,,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.14448160535117058,,,-0.04890969899665545,,,,
2021-06-16,1496.0,1547.0,1496.0,1510.0,2700,1510.0,1517.0,1515.6,1554.2,,,False,False,False,False,False,False,False,False,False,False,False,-0.1185430463576159,-0.1423841059602649,,,-0.029271523178807976,,,,
2021-06-17,1510.0,1530.0,1500.0,1500.0,3800,1500.0,1506.0,1511.1,1541.48,,,False,False,False,False,False,False,False,False,False,False,False,-0.11666666666666667,-0.03,,,-0.027653333333333346,,,,
2021-06-18,1516.0,1517.0,1495.0,1502.0,2400,1502.0,1499.4,1510.8,1537.16,,,False,False,False,False,False,False,False,False,False,False,False,-0.14447403462050598,0.011984021304926764,,,-0.023408788282290333,,,,
2021-06-21,1491.0,1496.0,1460.0,1475.0,3400,1475.0,1496.4,1509.5,1535.08,,,False,False,False,False,False,False,False,False,False,False,False,-0.1288135593220339,-0.04677966101694915,,,-0.04073220338983046,,,,
2021-06-22,1505.0,1505.0,1480.0,1495.0,2100,1495.0,1496.4,1509.0,1534.44,,,False,False,False,False,False,False,False,False,False,False,False,-0.14448160535117058,-0.09096989966555184,,,-0.02638127090301007,,,,
2021-06-23,1475.0,1475.0,1318.0,1331.0,92900,1331.0,1460.6,1488.8,1526.0,,,False,False,False,False,False,False,False,False,False,True,False,-0.027047332832456798,0.0015026296018031556,,,-0.14650638617580766,,,,
2021-06-24,1336.0,1350.0,1322.0,1325.0,21800,1325.0,1425.6,1465.8,1516.32,,,False,False,False,False,False,False,False,False,False,True,False,0.09811320754716982,-0.03547169811320755,,,-0.14439245283018864,,,,
2021-06-25,1295.0,1317.0,1266.0,1285.0,42500,1285.0,1382.2,1440.8,1503.92,,,False,False,False,False,False,False,False,False,False,True,False,0.1828793774319066,-0.04202334630350195,,,-0.17036575875486387,,,,
2021-06-28,1285.0,1290.0,1265.0,1285.0,7200,1285.0,1344.2,1420.3,1491.24,,,False,False,False,False,False,False,False,False,False,True,False,0.09416342412451362,,,,-0.1604980544747082,,,,
2021-06-29,1290.0,1291.0,1275.0,1279.0,6700,1279.0,1301.0,1398.7,1479.64,,,False,False,False,False,False,False,False,False,False,False,False,0.06254886630179828,,,,-0.15687255668491015,,,,
2021-06-30,1290.0,1302.0,1283.0,1295.0,6700,1295.0,1293.8,1377.2,1468.32,,,False,False,False,False,False,False,False,False,False,False,False,0.029343629343629343,,,,-0.1338378378378378,,,,
2021-07-01,1393.0,1595.0,1385.0,1455.0,332800,1455.0,1319.8,1372.7,1463.4,,,False,False,False,False,False,False,False,False,False,False,False,-0.12164948453608247,,,,-0.005773195876288722,,,,
2021-07-02,1545.0,1610.0,1487.0,1520.0,236200,1520.0,1366.8,1374.5,1461.44,,,False,False,False,False,True,False,False,False,False,False,False,-0.19013157894736843,,,,0.03852631578947365,,,,
2021-07-05,1535.0,1539.0,1376.0,1406.0,95300,1406.0,1391.0,1367.6,1457.16,,,False,False,False,False,False,False,False,False,False,True,False,,,,,-0.03638691322901855,,,,
2021-07-06,1436.0,1436.0,1340.0,1359.0,53500,1359.0,1407.0,1354.0,1448.72,,,False,False,False,False,False,False,False,False,False,True,False,,,,,-0.06601913171449597,,,,
2021-07-07,1354.0,1354.0,1312.0,1333.0,22900,1333.0,1414.6,1354.2,1440.04,,,False,False,False,False,False,False,False,False,False,True,False,,,,,-0.08030007501875466,,,,
2021-07-08,1325.0,1331.0,1272.0,1278.0,22800,1278.0,1379.2,1349.5,1429.36,,,False,False,False,False,False,False,False,False,False,True,False,,,,,-0.11843505477308286,,,,
2021-07-09,1270.0,1271.0,1185.0,1231.0,43700,1231.0,1321.4,1344.1,1418.4,,,False,False,False,False,False,False,False,False,False,True,False,,,,,-0.1522339561332251,,,,
