Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,764.0,765.0,726.0,729.0,729.0,38300
2021-01-05,729.0,731.0,708.0,710.0,710.0,35100
2021-01-06,711.0,720.0,708.0,713.0,713.0,26500
2021-01-07,723.0,728.0,720.0,721.0,721.0,14700
2021-01-08,731.0,760.0,724.0,756.0,756.0,31800
2021-01-12,761.0,905.0,761.0,872.0,872.0,255500
2021-01-13,865.0,881.0,815.0,827.0,827.0,133900
2021-01-14,842.0,844.0,810.0,824.0,824.0,40000
2021-01-15,824.0,863.0,824.0,840.0,840.0,44600
2021-01-18,835.0,835.0,812.0,821.0,821.0,19500
2021-01-19,834.0,838.0,821.0,837.0,837.0,9500
2021-01-20,848.0,848.0,829.0,837.0,837.0,20900
2021-01-21,904.0,958.0,877.0,932.0,932.0,280300
2021-01-22,907.0,914.0,878.0,909.0,909.0,92000
2021-01-25,922.0,946.0,905.0,941.0,941.0,66500
2021-01-26,945.0,1002.0,928.0,999.0,999.0,95200
2021-01-27,999.0,1149.0,970.0,1149.0,1149.0,187200
2021-01-28,1200.0,1256.0,1020.0,1042.0,1042.0,1338800
2021-01-29,1042.0,1079.0,931.0,954.0,954.0,555500
2021-02-01,941.0,960.0,912.0,934.0,934.0,97100
2021-02-02,930.0,993.0,922.0,986.0,986.0,134200
2021-02-03,975.0,981.0,953.0,966.0,966.0,61300
2021-02-04,970.0,990.0,955.0,986.0,986.0,47200
2021-02-05,971.0,1017.0,971.0,1015.0,1015.0,69000
2021-02-08,999.0,1028.0,970.0,1021.0,1021.0,82400
2021-02-09,1015.0,1021.0,983.0,986.0,986.0,77000
2021-02-10,987.0,1041.0,983.0,1022.0,1022.0,47300
2021-02-12,1026.0,1026.0,994.0,1008.0,1008.0,37800
2021-02-15,1030.0,1039.0,974.0,986.0,986.0,64000
2021-02-16,982.0,1011.0,969.0,988.0,988.0,40400
2021-02-17,989.0,1018.0,989.0,1000.0,1000.0,49000
2021-02-18,995.0,1009.0,976.0,982.0,982.0,33100
2021-02-19,968.0,978.0,930.0,936.0,936.0,58500
2021-02-22,946.0,994.0,941.0,987.0,987.0,52700
2021-02-24,986.0,992.0,929.0,944.0,944.0,47800
2021-02-25,946.0,973.0,946.0,965.0,965.0,17500
2021-02-26,941.0,963.0,920.0,956.0,956.0,26100
2021-03-01,956.0,956.0,930.0,950.0,950.0,25900
2021-03-02,950.0,965.0,935.0,944.0,944.0,14300
2021-03-03,943.0,944.0,915.0,923.0,923.0,19400
