Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,286.0,290.0,273.0,289.0,289.0,2276100
2021-01-05,282.0,291.0,282.0,284.0,284.0,1847300
2021-01-06,289.0,310.0,289.0,303.0,303.0,5637600
2021-01-07,311.0,333.0,308.0,330.0,330.0,8179400
2021-01-08,325.0,337.0,322.0,331.0,331.0,4664500
2021-01-12,327.0,347.0,324.0,342.0,342.0,4639600
2021-01-13,344.0,364.0,341.0,357.0,357.0,5479300
2021-01-14,357.0,358.0,338.0,344.0,344.0,5967800
2021-01-15,341.0,347.0,335.0,345.0,345.0,3212100
2021-01-18,339.0,341.0,329.0,339.0,339.0,2080500
2021-01-19,339.0,354.0,335.0,345.0,345.0,3297900
2021-01-20,347.0,347.0,333.0,341.0,341.0,2825000
2021-01-21,344.0,344.0,332.0,336.0,336.0,3112800
2021-01-22,332.0,350.0,332.0,347.0,347.0,3414200
2021-01-25,349.0,352.0,340.0,343.0,343.0,2541800
2021-01-26,342.0,346.0,338.0,344.0,344.0,1248100
2021-01-27,343.0,347.0,339.0,340.0,340.0,1203000
2021-01-28,332.0,343.0,331.0,342.0,342.0,2038600
2021-01-29,342.0,343.0,326.0,330.0,330.0,2717000
2021-02-01,325.0,340.0,323.0,339.0,339.0,1712800
2021-02-02,354.0,369.0,342.0,349.0,349.0,11683200
2021-02-03,354.0,357.0,334.0,337.0,337.0,5785600
2021-02-04,339.0,360.0,331.0,354.0,354.0,5033100
2021-02-05,357.0,366.0,349.0,366.0,366.0,3661300
2021-02-08,390.0,416.0,390.0,402.0,402.0,9888200
2021-02-09,482.0,482.0,482.0,482.0,482.0,1727600
2021-02-10,474.0,481.0,433.0,439.0,439.0,21240400
2021-02-12,451.0,452.0,421.0,428.0,428.0,6330500
2021-02-15,420.0,439.0,404.0,429.0,429.0,8452800
2021-02-16,427.0,436.0,417.0,424.0,424.0,5309600
2021-02-17,428.0,468.0,428.0,455.0,455.0,9054700
2021-02-18,455.0,464.0,437.0,440.0,440.0,4861300
2021-02-19,433.0,450.0,429.0,439.0,439.0,3069300
2021-02-22,448.0,455.0,437.0,442.0,442.0,4363800
2021-02-24,447.0,449.0,424.0,426.0,426.0,4697100
2021-02-25,436.0,449.0,431.0,446.0,446.0,3687100
2021-02-26,435.0,456.0,435.0,446.0,446.0,3732200
2021-03-01,454.0,462.0,442.0,454.0,454.0,4451700
2021-03-02,458.0,477.0,450.0,470.0,470.0,5388200
2021-03-03,476.0,512.0,474.0,503.0,503.0,15487000
2021-03-04,520.0,522.0,485.0,508.0,508.0,11280200
2021-03-05,508.0,531.0,494.0,498.0,498.0,11453500
2021-03-08,506.0,508.0,482.0,488.0,488.0,6932600
2021-03-09,484.0,490.0,463.0,481.0,481.0,5422600
2021-03-10,473.0,475.0,455.0,461.0,461.0,4654100
2021-03-11,461.0,475.0,459.0,467.0,467.0,2484200
2021-03-12,469.0,480.0,461.0,477.0,477.0,2363100
2021-03-15,481.0,512.0,481.0,509.0,509.0,5878100
2021-03-16,505.0,517.0,494.0,510.0,510.0,4748100
2021-03-17,505.0,510.0,485.0,490.0,490.0,6222300
