Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,308.0,308.0,300.0,303.0,303.0,59800
2021-01-05,301.0,306.0,301.0,303.0,303.0,28200
2021-01-06,304.0,306.0,303.0,303.0,303.0,26700
2021-01-07,304.0,306.0,304.0,304.0,304.0,31500
2021-01-08,304.0,306.0,304.0,305.0,305.0,21900
2021-01-12,308.0,312.0,305.0,306.0,306.0,62100
2021-01-13,306.0,307.0,304.0,305.0,305.0,23800
2021-01-14,306.0,306.0,304.0,305.0,305.0,22100
2021-01-15,305.0,307.0,305.0,306.0,306.0,19600
2021-01-18,307.0,307.0,305.0,307.0,307.0,20100
2021-01-19,308.0,308.0,306.0,307.0,307.0,21100
2021-01-20,307.0,308.0,306.0,307.0,307.0,14200
2021-01-21,308.0,309.0,308.0,308.0,308.0,25500
2021-01-22,309.0,309.0,307.0,307.0,307.0,20500
2021-01-25,308.0,312.0,306.0,311.0,311.0,56000
2021-01-26,312.0,312.0,308.0,309.0,309.0,31400
2021-01-27,309.0,311.0,309.0,309.0,309.0,12300
2021-01-28,310.0,310.0,306.0,306.0,306.0,49800
2021-01-29,308.0,309.0,305.0,305.0,305.0,36900
2021-02-01,308.0,308.0,305.0,307.0,307.0,48600
2021-02-02,307.0,309.0,306.0,309.0,309.0,21300
2021-02-03,309.0,311.0,307.0,307.0,307.0,53200
2021-02-04,307.0,309.0,306.0,308.0,308.0,44200
2021-02-05,309.0,311.0,309.0,311.0,311.0,65100
2021-02-08,316.0,324.0,315.0,324.0,324.0,131000
2021-02-09,325.0,328.0,322.0,323.0,323.0,105300
2021-02-10,328.0,328.0,316.0,319.0,319.0,90900
2021-02-12,319.0,326.0,317.0,323.0,323.0,98000
2021-02-15,324.0,324.0,317.0,317.0,317.0,105700
2021-02-16,317.0,317.0,314.0,314.0,314.0,72100
2021-02-17,314.0,316.0,313.0,314.0,314.0,63100
2021-02-18,314.0,320.0,314.0,315.0,315.0,110000
2021-02-19,315.0,317.0,308.0,311.0,311.0,129500
2021-02-22,316.0,322.0,313.0,321.0,321.0,104700
2021-02-24,322.0,325.0,318.0,318.0,318.0,116100
2021-02-25,321.0,324.0,320.0,322.0,322.0,73400
2021-02-26,323.0,323.0,318.0,320.0,320.0,75600
2021-03-01,320.0,327.0,320.0,326.0,326.0,76600
2021-03-02,329.0,332.0,325.0,325.0,325.0,75200
2021-03-03,332.0,337.0,328.0,332.0,332.0,87400
2021-03-04,335.0,336.0,333.0,336.0,336.0,53800
2021-03-05,338.0,339.0,330.0,332.0,332.0,56100
2021-03-08,339.0,339.0,335.0,335.0,335.0,70900
2021-03-09,338.0,346.0,337.0,345.0,345.0,91100
2021-03-10,363.0,393.0,352.0,357.0,357.0,801300
2021-03-11,360.0,360.0,348.0,350.0,350.0,137900
2021-03-12,354.0,354.0,347.0,349.0,349.0,70300
2021-03-15,350.0,354.0,348.0,349.0,349.0,106400
2021-03-16,350.0,360.0,350.0,357.0,357.0,98000
2021-03-17,359.0,360.0,356.0,356.0,356.0,71900
2021-03-18,356.0,356.0,350.0,352.0,352.0,79300
2021-03-19,354.0,355.0,350.0,352.0,352.0,74400
2021-03-22,355.0,363.0,352.0,361.0,361.0,151700
2021-03-23,361.0,363.0,355.0,355.0,355.0,151500
2021-03-24,352.0,353.0,349.0,349.0,349.0,129500
2021-03-25,350.0,352.0,345.0,346.0,346.0,87700
2021-03-26,351.0,356.0,346.0,356.0,356.0,72400
2021-03-29,360.0,361.0,350.0,350.0,350.0,106700
2021-03-30,347.0,350.0,342.0,347.0,347.0,65100
2021-03-31,346.0,348.0,341.0,345.0,345.0,66500
2021-04-01,343.0,348.0,330.0,336.0,336.0,112000
2021-04-02,334.0,340.0,322.0,330.0,330.0,113700
2021-04-05,331.0,335.0,331.0,332.0,332.0,102900
2021-04-06,333.0,335.0,329.0,331.0,331.0,61400
