Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,2807.0,2807.0,2734.0,2751.0,2733.337158203125,633000
2021-01-05,2770.0,2783.0,2721.0,2744.0,2726.382080078125,666700
2021-01-06,2776.0,2808.0,2736.0,2736.0,2718.433349609375,507100
2021-01-07,2772.0,2776.0,2726.0,2726.0,2708.49755859375,441300
2021-01-08,2713.0,2816.0,2707.0,2812.0,2793.9453125,570500
2021-01-12,2778.0,2785.0,2733.0,2744.0,2726.382080078125,675300
2021-01-13,2749.0,2841.0,2737.0,2829.0,2810.836181640625,822600
2021-01-14,2804.0,2896.0,2786.0,2878.0,2859.521728515625,902900
2021-01-15,2861.0,2897.0,2804.0,2822.0,2803.881103515625,628600
2021-01-18,2824.0,2893.0,2810.0,2854.0,2835.67578125,437700
2021-01-19,2857.0,2894.0,2851.0,2892.0,2873.431640625,380300
2021-01-20,2886.0,2915.0,2833.0,2848.0,2829.71435546875,615300
2021-01-21,2858.0,2911.0,2849.0,2883.0,2864.489501953125,486900
2021-01-22,2867.0,2984.0,2864.0,2984.0,2964.841064453125,863100
2021-01-25,2984.0,3020.0,2920.0,2961.0,2941.98876953125,496500
2021-01-26,2961.0,3030.0,2943.0,3010.0,2990.674072265625,413900
2021-01-27,3050.0,3155.0,3020.0,3090.0,3070.160400390625,801700
2021-01-28,3010.0,3050.0,2976.0,3030.0,3010.545654296875,581800
2021-01-29,3060.0,3105.0,3020.0,3030.0,3010.545654296875,701800
2021-02-01,3050.0,3060.0,3005.0,3045.0,3025.449462890625,374100
2021-02-02,3070.0,3135.0,3020.0,3115.0,3095.0,471500
2021-02-03,3215.0,3325.0,3035.0,3270.0,3249.0048828125,1387600
2021-02-04,3315.0,3430.0,3240.0,3270.0,3249.0048828125,866600
2021-02-05,3295.0,3465.0,3260.0,3445.0,3422.881103515625,818000
2021-02-08,3450.0,3515.0,3405.0,3450.0,3427.84912109375,595000
2021-02-09,3410.0,3475.0,3385.0,3440.0,3417.913330078125,589300
2021-02-10,3425.0,3550.0,3390.0,3535.0,3512.303466796875,498100
2021-02-12,3540.0,3610.0,3515.0,3565.0,3542.11083984375,409400
2021-02-15,3610.0,3655.0,3585.0,3600.0,3576.885986328125,368700
2021-02-16,3560.0,3585.0,3525.0,3565.0,3542.11083984375,409600
2021-02-17,3545.0,3650.0,3540.0,3635.0,3611.661376953125,401600
2021-02-18,3590.0,3645.0,3570.0,3610.0,3586.82177734375,472400
2021-02-19,3570.0,3580.0,3495.0,3495.0,3472.56005859375,683300
2021-02-22,3520.0,3575.0,3505.0,3530.0,3507.33544921875,445000
2021-02-24,3500.0,3520.0,3420.0,3425.0,3403.009521484375,682800
