Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,3760.0,3780.0,3620.0,3700.0,3666.881103515625,92700
2021-01-05,3720.0,3770.0,3705.0,3735.0,3701.56787109375,82200
2021-01-06,3785.0,3785.0,3725.0,3765.0,3731.29931640625,89400
2021-01-07,3835.0,3850.0,3780.0,3790.0,3756.075439453125,96300
2021-01-08,3850.0,3965.0,3810.0,3950.0,3914.643310546875,168100
2021-01-12,3890.0,3955.0,3810.0,3830.0,3795.717529296875,94700
2021-01-13,3795.0,3820.0,3720.0,3805.0,3770.941162109375,90500
2021-01-14,3765.0,3815.0,3750.0,3780.0,3746.1650390625,101700
2021-01-15,3805.0,3840.0,3695.0,3700.0,3666.881103515625,130100
2021-01-18,3680.0,3800.0,3670.0,3705.0,3671.836181640625,88600
2021-01-19,3745.0,3790.0,3705.0,3760.0,3726.343994140625,85300
2021-01-20,3725.0,3745.0,3635.0,3735.0,3701.56787109375,134600
2021-01-21,3750.0,3820.0,3740.0,3755.0,3721.388671875,76800
2021-01-22,3755.0,3820.0,3690.0,3690.0,3656.970458984375,149900
2021-01-25,3710.0,3735.0,3665.0,3690.0,3656.970458984375,90500
2021-01-26,3715.0,3760.0,3680.0,3730.0,3696.612548828125,86000
2021-01-27,3740.0,3760.0,3685.0,3685.0,3652.015380859375,76900
2021-01-28,3590.0,3630.0,3570.0,3570.0,3538.044677734375,308500
2021-01-29,3590.0,3625.0,3535.0,3580.0,3547.955078125,94500
2021-02-01,3790.0,3805.0,3660.0,3660.0,3627.239013671875,134500
2021-02-02,3690.0,3755.0,3680.0,3730.0,3696.612548828125,95700
2021-02-03,3730.0,3785.0,3730.0,3770.0,3736.25439453125,92300
2021-02-04,3740.0,3750.0,3695.0,3710.0,3676.79150390625,70000
2021-02-05,3750.0,3765.0,3720.0,3745.0,3711.478271484375,88600
2021-02-08,3765.0,3855.0,3755.0,3820.0,3785.806884765625,85300
2021-02-09,3850.0,3875.0,3825.0,3845.0,3810.583251953125,73100
2021-02-10,3740.0,3795.0,3665.0,3720.0,3686.7021484375,205800
2021-02-12,3710.0,3765.0,3685.0,3745.0,3711.478271484375,92100
2021-02-15,3790.0,3795.0,3740.0,3780.0,3746.1650390625,50900
2021-02-16,3755.0,3795.0,3740.0,3750.0,3716.43359375,52700
2021-02-17,3730.0,3740.0,3685.0,3690.0,3656.970458984375,73500
2021-02-18,3650.0,3655.0,3575.0,3585.0,3552.910400390625,125400
2021-02-19,3535.0,3545.0,3505.0,3525.0,3493.447509765625,121700
2021-02-22,3525.0,3590.0,3510.0,3575.0,3543.0,87100
2021-02-24,3565.0,3620.0,3565.0,3565.0,3533.08935546875,109500
2021-02-25,3605.0,3605.0,3515.0,3530.0,3498.40283203125,120600
2021-02-26,3495.0,3505.0,3450.0,3455.0,3424.073974609375,115000
2021-03-01,3485.0,3565.0,3485.0,3550.0,3518.2236328125,72700
2021-03-02,3570.0,3600.0,3545.0,3545.0,3513.2685546875,94900
2021-03-03,3545.0,3555.0,3505.0,3545.0,3513.2685546875,65300
2021-03-04,3495.0,3520.0,3420.0,3465.0,3433.984619140625,105400
2021-03-05,3440.0,3455.0,3290.0,3350.0,3320.013916015625,154700
2021-03-08,3385.0,3400.0,3285.0,3305.0,3275.416748046875,91900
2021-03-09,3375.0,3395.0,3340.0,3380.0,3349.745361328125,87100
2021-03-10,3370.0,3390.0,3355.0,3380.0,3349.745361328125,48100
2021-03-11,3390.0,3410.0,3355.0,3405.0,3374.521728515625,60900
2021-03-12,3400.0,3400.0,3325.0,3365.0,3334.879638671875,113500
2021-03-15,3365.0,3435.0,3355.0,3435.0,3404.253173828125,89100
2021-03-16,3425.0,3445.0,3415.0,3445.0,3414.16357421875,68100
2021-03-17,3430.0,3490.0,3400.0,3475.0,3443.89501953125,58000
2021-03-18,3485.0,3490.0,3420.0,3450.0,3419.118896484375,91800
2021-03-19,3465.0,3500.0,3435.0,3485.0,3453.805419921875,117300
2021-03-22,3460.0,3500.0,3445.0,3485.0,3453.805419921875,75000
2021-03-23,3500.0,3520.0,3475.0,3500.0,3468.671142578125,64700
2021-03-24,3485.0,3500.0,3445.0,3455.0,3424.073974609375,75900
2021-03-25,3525.0,3615.0,3520.0,3580.0,3547.955078125,83200
2021-03-26,3620.0,3630.0,3585.0,3615.0,3582.641845703125,79500
2021-03-29,3640.0,3640.0,3535.0,3575.0,3543.0,105500
2021-03-30,3560.0,3625.0,3535.0,3555.0,3555.0,109300
2021-03-31,3515.0,3540.0,3430.0,3455.0,3455.0,74500
2021-04-01,3585.0,3680.0,3540.0,3655.0,3655.0,118700
2021-04-02,3760.0,3835.0,3740.0,3830.0,3830.0,153600
2021-04-05,3830.0,3845.0,3750.0,3770.0,3770.0,107800
2021-04-06,3810.0,3830.0,3690.0,3720.0,3720.0,85500
2021-04-07,3720.0,3805.0,3720.0,3785.0,3785.0,64000
2021-04-08,3735.0,3760.0,3700.0,3700.0,3700.0,51600
2021-04-09,3750.0,3750.0,3640.0,3640.0,3640.0,60500
2021-04-12,3675.0,3675.0,3615.0,3630.0,3630.0,36200
2021-04-13,3605.0,3645.0,3605.0,3620.0,3620.0,30700
2021-04-14,3590.0,3600.0,3555.0,3590.0,3590.0,28200
2021-04-15,3560.0,3610.0,3560.0,3595.0,3595.0,46000
2021-04-16,3635.0,3670.0,3610.0,3655.0,3655.0,32000
2021-04-19,3645.0,3660.0,3600.0,3600.0,3600.0,25300
2021-04-20,3560.0,3575.0,3510.0,3535.0,3535.0,51700
2021-04-21,3495.0,3520.0,3465.0,3485.0,3485.0,46800
2021-04-22,3555.0,3595.0,3540.0,3585.0,3585.0,50400
2021-04-23,3565.0,3655.0,3555.0,3605.0,3605.0,73100
2021-04-26,3605.0,3670.0,3580.0,3650.0,3650.0,62200
2021-04-27,3660.0,3670.0,3620.0,3655.0,3655.0,47200
2021-04-28,3650.0,3695.0,3650.0,3680.0,3680.0,45800
2021-04-30,3680.0,3725.0,3660.0,3715.0,3715.0,93000
2021-05-06,3880.0,3890.0,3730.0,3775.0,3775.0,174300
2021-05-07,3870.0,3875.0,3820.0,3855.0,3855.0,112800
2021-05-10,3900.0,3980.0,3890.0,3910.0,3910.0,139600
2021-05-11,4000.0,4015.0,3950.0,3955.0,3955.0,135500
2021-05-12,3915.0,3980.0,3890.0,3950.0,3950.0,106300
2021-05-13,3910.0,3960.0,3875.0,3880.0,3880.0,77900
2021-05-14,3985.0,4050.0,3950.0,4030.0,4030.0,86700
2021-05-17,4070.0,4195.0,4070.0,4150.0,4150.0,137400
2021-05-18,4220.0,4235.0,4115.0,4135.0,4135.0,142500
2021-05-19,4090.0,4165.0,4055.0,4165.0,4165.0,96700
2021-05-20,4120.0,4230.0,4120.0,4200.0,4200.0,97300
2021-05-21,4160.0,4265.0,4140.0,4255.0,4255.0,118900
2021-05-24,4225.0,4295.0,4185.0,4185.0,4185.0,74300
2021-05-25,4155.0,4180.0,4105.0,4180.0,4180.0,73100
2021-05-26,4130.0,4200.0,4130.0,4175.0,4175.0,56800
2021-05-27,4165.0,4165.0,4060.0,4085.0,4085.0,224500
2021-05-28,4155.0,4245.0,4105.0,4235.0,4235.0,118200
2021-05-31,4185.0,4190.0,4110.0,4145.0,4145.0,64800
2021-06-01,4145.0,4205.0,4135.0,4190.0,4190.0,43800
2021-06-02,4210.0,4305.0,4210.0,4285.0,4285.0,66400
2021-06-03,4285.0,4315.0,4225.0,4245.0,4245.0,59800
2021-06-04,4255.0,4255.0,4195.0,4215.0,4215.0,49200
2021-06-07,4170.0,4205.0,4155.0,4185.0,4185.0,54000
2021-06-08,4170.0,4215.0,4160.0,4180.0,4180.0,34700
2021-06-09,4155.0,4255.0,4150.0,4155.0,4155.0,72200
2021-06-10,4195.0,4280.0,4185.0,4235.0,4235.0,102700
2021-06-11,4230.0,4300.0,4190.0,4260.0,4260.0,150000
2021-06-14,4295.0,4295.0,4210.0,4250.0,4250.0,73400
2021-06-15,4245.0,4275.0,4240.0,4245.0,4245.0,49100
2021-06-16,4215.0,4310.0,4215.0,4285.0,4285.0,69000
2021-06-17,4270.0,4375.0,4255.0,4260.0,4260.0,82800
2021-06-18,4290.0,4290.0,4165.0,4165.0,4165.0,139000
2021-06-21,4095.0,4225.0,4045.0,4150.0,4150.0,122600
2021-06-22,4220.0,4295.0,4220.0,4285.0,4285.0,94700
2021-06-23,4290.0,4330.0,4245.0,4250.0,4250.0,64200
2021-06-24,4240.0,4240.0,4160.0,4160.0,4160.0,48400
2021-06-25,4220.0,4235.0,4190.0,4215.0,4215.0,61100
