Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,2128.0,2128.0,2092.0,2126.0,2050.964599609375,311300
2021-01-05,2127.0,2172.0,2120.0,2172.0,2095.341064453125,493300
2021-01-06,2182.0,2245.0,2179.0,2239.0,2159.9765625,541400
2021-01-07,2282.0,2305.0,2263.0,2300.0,2218.823486328125,660300
2021-01-08,2305.0,2344.0,2296.0,2343.0,2260.305908203125,366800
2021-01-12,2312.0,2326.0,2301.0,2312.0,2230.39990234375,460300
2021-01-13,2315.0,2329.0,2299.0,2329.0,2246.800048828125,290000
2021-01-14,2300.0,2347.0,2294.0,2334.0,2251.62353515625,467400
2021-01-15,2328.0,2342.0,2323.0,2325.0,2242.941162109375,375400
2021-01-18,2301.0,2327.0,2294.0,2327.0,2244.87060546875,339700
2021-01-19,2335.0,2377.0,2321.0,2353.0,2269.952880859375,419300
2021-01-20,2367.0,2380.0,2349.0,2359.0,2275.7412109375,326600
2021-01-21,2396.0,2419.0,2384.0,2401.0,2316.2587890625,516100
2021-01-22,2404.0,2439.0,2404.0,2433.0,2347.12939453125,400600
2021-01-25,2433.0,2433.0,2390.0,2403.0,2318.188232421875,331500
2021-01-26,2428.0,2440.0,2405.0,2426.0,2340.37646484375,317400
2021-01-27,2452.0,2460.0,2429.0,2454.0,2367.38818359375,332600
2021-01-28,2439.0,2495.0,2438.0,2480.0,2392.470703125,801100
2021-01-29,2480.0,2484.0,2415.0,2423.0,2337.482421875,673000
2021-02-01,2430.0,2500.0,2429.0,2464.0,2377.035400390625,403500
2021-02-02,2484.0,2513.0,2472.0,2492.0,2404.047119140625,337700
2021-02-03,2499.0,2524.0,2485.0,2515.0,2426.2353515625,325500
2021-02-04,2529.0,2580.0,2517.0,2560.0,2469.64697265625,495900
2021-02-05,2542.0,2596.0,2442.0,2591.0,2499.552978515625,818600
2021-02-08,2600.0,2617.0,2574.0,2592.0,2500.517578125,905900
2021-02-09,2592.0,2631.0,2586.0,2620.0,2527.529296875,482400
2021-02-10,2605.0,2623.0,2589.0,2609.0,2516.917724609375,430300
2021-02-12,2620.0,2660.0,2597.0,2655.0,2561.294189453125,515700
2021-02-15,2652.0,2680.0,2640.0,2670.0,2575.7646484375,429800
2021-02-16,2675.0,2699.0,2621.0,2636.0,2542.964599609375,464500
2021-02-17,2618.0,2640.0,2586.0,2599.0,2507.2705078125,606600
2021-02-18,2571.0,2590.0,2530.0,2543.0,2453.2470703125,512600
2021-02-19,2520.0,2570.0,2519.0,2559.0,2468.682373046875,340400
