Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,220.0,221.0,208.0,211.0,211.0,20587900
2021-01-05,209.0,214.0,207.0,214.0,214.0,11545500
2021-01-06,214.0,224.0,213.0,223.0,223.0,18014300
2021-01-07,227.0,238.0,225.0,232.0,232.0,30945700
2021-01-08,232.0,233.0,225.0,230.0,230.0,15338300
2021-01-12,231.0,236.0,230.0,232.0,232.0,13853900
2021-01-13,232.0,234.0,228.0,229.0,229.0,12223800
2021-01-14,226.0,231.0,224.0,230.0,230.0,17980600
2021-01-15,231.0,232.0,226.0,228.0,228.0,10958600
2021-01-18,226.0,229.0,221.0,222.0,222.0,12630700
2021-01-19,224.0,231.0,222.0,231.0,231.0,14112600
2021-01-20,231.0,235.0,227.0,234.0,234.0,13665000
2021-01-21,236.0,244.0,235.0,241.0,241.0,23660200
2021-01-22,240.0,242.0,236.0,237.0,237.0,13002800
2021-01-25,240.0,240.0,234.0,235.0,235.0,10284800
2021-01-26,237.0,237.0,231.0,235.0,235.0,9805500
2021-01-27,232.0,237.0,232.0,237.0,237.0,10205300
2021-01-28,231.0,256.0,231.0,253.0,253.0,32840100
2021-01-29,250.0,252.0,237.0,237.0,237.0,29283400
2021-02-01,237.0,246.0,236.0,242.0,242.0,12050500
2021-02-02,242.0,252.0,240.0,247.0,247.0,18018500
2021-02-03,255.0,283.0,255.0,275.0,275.0,48265400
2021-02-04,276.0,289.0,276.0,283.0,283.0,30555200
2021-02-05,296.0,324.0,294.0,306.0,306.0,79938800
2021-02-08,308.0,318.0,305.0,311.0,311.0,35410200
2021-02-09,320.0,324.0,295.0,303.0,303.0,34494800
2021-02-10,303.0,323.0,302.0,316.0,316.0,40736000
2021-02-12,317.0,318.0,302.0,317.0,317.0,27802300
2021-02-15,321.0,322.0,307.0,309.0,309.0,28786400
2021-02-16,310.0,310.0,298.0,306.0,306.0,29416100
2021-02-17,304.0,319.0,304.0,315.0,315.0,22189200
2021-02-18,318.0,318.0,300.0,301.0,301.0,29000300
2021-02-19,301.0,304.0,287.0,293.0,293.0,24399900
2021-02-22,301.0,301.0,290.0,293.0,293.0,20054800
2021-02-24,297.0,305.0,292.0,298.0,298.0,22576200
2021-02-25,306.0,307.0,299.0,305.0,305.0,20073500
2021-02-26,300.0,307.0,298.0,302.0,302.0,22102700
2021-03-01,304.0,313.0,299.0,313.0,313.0,21304600
2021-03-02,313.0,318.0,303.0,307.0,307.0,21685500
2021-03-03,308.0,321.0,307.0,314.0,314.0,26334700
2021-03-04,315.0,317.0,306.0,311.0,311.0,17244500
2021-03-05,315.0,320.0,310.0,320.0,320.0,23127400
2021-03-08,326.0,332.0,312.0,315.0,315.0,30891900
2021-03-09,322.0,337.0,318.0,335.0,335.0,44057800
2021-03-10,335.0,344.0,325.0,339.0,339.0,36324500
2021-03-11,339.0,348.0,330.0,333.0,333.0,30201800
2021-03-12,333.0,334.0,322.0,329.0,329.0,21561200
2021-03-15,332.0,338.0,330.0,332.0,332.0,19668300
2021-03-16,332.0,333.0,326.0,327.0,327.0,18351900
2021-03-17,325.0,326.0,316.0,320.0,320.0,22807700
2021-03-18,321.0,321.0,311.0,315.0,315.0,23594300
2021-03-19,314.0,320.0,310.0,317.0,317.0,24476800
2021-03-22,312.0,314.0,306.0,306.0,306.0,20792300
2021-03-23,308.0,313.0,306.0,307.0,307.0,15220200
2021-03-24,302.0,305.0,292.0,294.0,294.0,23525300
2021-03-25,299.0,308.0,298.0,302.0,302.0,15873300
2021-03-26,309.0,316.0,305.0,306.0,306.0,15936700
2021-03-29,311.0,313.0,304.0,308.0,308.0,17490800
2021-03-30,311.0,316.0,310.0,315.0,315.0,19281100
2021-03-31,314.0,320.0,311.0,315.0,315.0,17972500
2021-04-01,317.0,317.0,303.0,304.0,304.0,22801400
2021-04-02,304.0,309.0,301.0,309.0,309.0,14897300
2021-04-05,306.0,313.0,306.0,312.0,312.0,8957900
2021-04-06,309.0,309.0,299.0,303.0,303.0,18091700
2021-04-07,305.0,310.0,304.0,308.0,308.0,12602600
2021-04-08,306.0,307.0,301.0,304.0,304.0,8664200
2021-04-09,306.0,310.0,304.0,306.0,306.0,10215900
2021-04-12,310.0,314.0,308.0,310.0,310.0,14336500
2021-04-13,309.0,314.0,307.0,313.0,313.0,14414400
2021-04-14,309.0,316.0,306.0,316.0,316.0,13244400
2021-04-15,316.0,323.0,313.0,315.0,315.0,14425300
2021-04-16,314.0,315.0,308.0,313.0,313.0,11012600
2021-04-19,311.0,311.0,307.0,310.0,310.0,10092500
2021-04-20,307.0,307.0,296.0,297.0,297.0,21768200
2021-04-21,289.0,289.0,278.0,281.0,281.0,25151500
2021-04-22,284.0,289.0,282.0,287.0,287.0,15578000
2021-04-23,286.0,291.0,283.0,289.0,289.0,8194800
2021-04-26,291.0,297.0,288.0,295.0,295.0,9059100
2021-04-27,294.0,306.0,293.0,301.0,301.0,13215500
2021-04-28,301.0,301.0,297.0,299.0,299.0,8381900
2021-04-30,298.0,300.0,294.0,296.0,296.0,9830000
2021-05-06,300.0,306.0,299.0,305.0,305.0,14603700
2021-05-07,304.0,306.0,298.0,305.0,305.0,15413000
2021-05-10,307.0,312.0,306.0,311.0,311.0,9052000
2021-05-11,307.0,310.0,302.0,303.0,303.0,11400000
2021-05-12,300.0,301.0,286.0,300.0,300.0,25617700
2021-05-13,293.0,309.0,292.0,300.0,300.0,18278300
2021-05-14,300.0,306.0,296.0,303.0,303.0,13281200
2021-05-17,307.0,309.0,303.0,308.0,308.0,14618000
2021-05-18,304.0,315.0,304.0,309.0,309.0,13858600
2021-05-19,305.0,308.0,299.0,299.0,299.0,15765200
2021-05-20,295.0,302.0,293.0,300.0,300.0,13537200
2021-05-21,298.0,300.0,293.0,293.0,293.0,12526100
2021-05-24,297.0,300.0,294.0,294.0,294.0,8929100
2021-05-25,296.0,297.0,291.0,292.0,292.0,10654300
2021-05-26,292.0,295.0,290.0,295.0,295.0,7658100
2021-05-27,295.0,299.0,294.0,294.0,294.0,8712300
2021-05-28,297.0,309.0,296.0,309.0,309.0,21759300
2021-05-31,304.0,307.0,302.0,304.0,304.0,8032500
2021-06-01,307.0,311.0,305.0,310.0,310.0,8613000
2021-06-02,309.0,320.0,308.0,320.0,320.0,18714800
2021-06-03,319.0,327.0,318.0,321.0,321.0,15056900
2021-06-04,325.0,330.0,320.0,329.0,329.0,15127300
2021-06-07,325.0,328.0,315.0,319.0,319.0,14015600
2021-06-08,319.0,323.0,316.0,319.0,319.0,8638800
2021-06-09,320.0,324.0,319.0,319.0,319.0,6158900
2021-06-10,319.0,320.0,314.0,317.0,317.0,7670900
2021-06-11,314.0,314.0,307.0,307.0,307.0,13188700
2021-06-14,311.0,316.0,309.0,309.0,309.0,7414400
2021-06-15,311.0,314.0,308.0,311.0,311.0,8026400
2021-06-16,312.0,316.0,308.0,309.0,309.0,8255000
2021-06-17,311.0,312.0,307.0,308.0,308.0,9365400
2021-06-18,306.0,306.0,299.0,300.0,300.0,12351100
2021-06-21,295.0,297.0,292.0,293.0,293.0,13051900
2021-06-22,301.0,302.0,298.0,300.0,300.0,9256100
2021-06-23,300.0,302.0,295.0,297.0,297.0,7420600
2021-06-24,299.0,302.0,297.0,299.0,299.0,6081900
2021-06-25,303.0,310.0,303.0,309.0,309.0,10262600
2021-06-28,308.0,316.0,307.0,316.0,316.0,10174400
2021-06-29,312.0,317.0,308.0,311.0,311.0,11494800
2021-06-30,313.0,315.0,309.0,312.0,312.0,6261000
2021-07-01,312.0,316.0,312.0,315.0,315.0,8474600
2021-07-02,317.0,325.0,317.0,325.0,325.0,17795800
2021-07-05,323.0,326.0,317.0,318.0,318.0,11643300
2021-07-06,314.0,316.0,306.0,308.0,308.0,17187800
2021-07-07,301.0,307.0,300.0,302.0,302.0,12548000
2021-07-08,304.0,306.0,302.0,303.0,303.0,6910900
2021-07-09,302.0,307.0,298.0,306.0,306.0,17384900
