Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,1757.0,1763.0,1677.0,1698.0,1698.0,18300
2021-01-05,1670.0,1720.0,1660.0,1707.0,1707.0,9000
2021-01-06,1691.0,1737.0,1691.0,1717.0,1717.0,5800
2021-01-07,1785.0,1805.0,1721.0,1721.0,1721.0,15300
2021-01-08,1735.0,1735.0,1697.0,1703.0,1703.0,8900
2021-01-12,1692.0,1708.0,1687.0,1704.0,1704.0,8700
2021-01-13,1704.0,1745.0,1678.0,1686.0,1686.0,10100
2021-01-14,1685.0,1700.0,1639.0,1656.0,1656.0,15300
2021-01-15,1630.0,1630.0,1604.0,1610.0,1610.0,16100
2021-01-18,1625.0,1626.0,1568.0,1587.0,1587.0,10000
2021-01-19,1584.0,1600.0,1566.0,1570.0,1570.0,7000
2021-01-20,1576.0,1577.0,1554.0,1557.0,1557.0,6500
2021-01-21,1551.0,1609.0,1551.0,1595.0,1595.0,9500
2021-01-22,1597.0,1597.0,1568.0,1580.0,1580.0,7100
2021-01-25,1583.0,1616.0,1583.0,1612.0,1612.0,8700
2021-01-26,1607.0,1607.0,1581.0,1581.0,1581.0,7400
2021-01-27,1608.0,1632.0,1595.0,1618.0,1618.0,4800
2021-01-28,1591.0,1618.0,1573.0,1580.0,1580.0,8100
2021-01-29,1613.0,1613.0,1530.0,1536.0,1536.0,11100
2021-02-01,1511.0,1539.0,1505.0,1518.0,1518.0,7200
2021-02-02,1521.0,1557.0,1521.0,1531.0,1531.0,6000
2021-02-03,1532.0,1558.0,1532.0,1541.0,1541.0,4700
2021-02-04,1541.0,1564.0,1532.0,1558.0,1558.0,7300
2021-02-05,1558.0,1558.0,1533.0,1538.0,1538.0,4500
2021-02-08,1531.0,1553.0,1529.0,1547.0,1547.0,10800
2021-02-09,1540.0,1547.0,1503.0,1518.0,1518.0,11100
2021-02-10,1519.0,1554.0,1519.0,1533.0,1533.0,6600
2021-02-12,1530.0,1546.0,1513.0,1546.0,1546.0,7900
2021-02-15,1568.0,1595.0,1531.0,1595.0,1595.0,23000
2021-02-16,1607.0,1800.0,1601.0,1750.0,1750.0,53400
2021-02-17,1765.0,1997.0,1633.0,1840.0,1840.0,136400
2021-02-18,1864.0,1870.0,1762.0,1762.0,1762.0,43400
2021-02-19,1722.0,1754.0,1650.0,1701.0,1701.0,26700
2021-02-22,1698.0,1718.0,1670.0,1689.0,1689.0,13700
2021-02-24,1699.0,1700.0,1621.0,1630.0,1630.0,16100
2021-02-25,1630.0,1664.0,1630.0,1664.0,1664.0,8200
2021-02-26,1631.0,1655.0,1614.0,1638.0,1638.0,11500
2021-03-01,1620.0,1629.0,1602.0,1617.0,1617.0,9400
2021-03-02,1625.0,1634.0,1540.0,1551.0,1551.0,26600
2021-03-03,1550.0,1560.0,1469.0,1488.0,1488.0,28200
2021-03-04,1479.0,1493.0,1425.0,1454.0,1454.0,18700
2021-03-05,1441.0,1465.0,1402.0,1448.0,1448.0,10500
2021-03-08,1430.0,1450.0,1412.0,1412.0,1412.0,13700
2021-03-09,1403.0,1447.0,1389.0,1433.0,1433.0,13800
2021-03-10,1452.0,1489.0,1452.0,1483.0,1483.0,7800
2021-03-11,1499.0,1499.0,1458.0,1494.0,1494.0,5500
2021-03-12,1483.0,1526.0,1483.0,1525.0,1525.0,9600
2021-03-15,1511.0,1524.0,1490.0,1509.0,1509.0,9500
2021-03-16,1495.0,1517.0,1484.0,1510.0,1510.0,7100
2021-03-17,1519.0,1525.0,1499.0,1524.0,1524.0,4900
2021-03-18,1522.0,1564.0,1521.0,1558.0,1558.0,11900
2021-03-19,1558.0,1588.0,1549.0,1569.0,1569.0,7200
2021-03-22,1596.0,1666.0,1589.0,1665.0,1665.0,20600
2021-03-23,1669.0,1669.0,1590.0,1620.0,1620.0,17200
2021-03-24,1616.0,1623.0,1565.0,1578.0,1578.0,11600
2021-03-25,1591.0,1591.0,1544.0,1566.0,1566.0,7400
2021-03-26,1584.0,1592.0,1570.0,1592.0,1592.0,4600
2021-03-29,1592.0,1649.0,1587.0,1617.0,1617.0,15400
2021-03-30,1613.0,1634.0,1595.0,1614.0,1614.0,8300
2021-03-31,1616.0,1665.0,1616.0,1660.0,1660.0,9100
2021-04-01,1671.0,1680.0,1630.0,1640.0,1640.0,10700
2021-04-02,1672.0,1711.0,1646.0,1706.0,1706.0,22200
2021-04-05,1712.0,1766.0,1692.0,1743.0,1743.0,21900
2021-04-06,1794.0,1801.0,1707.0,1733.0,1733.0,25900
2021-04-07,1747.0,1747.0,1623.0,1650.0,1650.0,18700
2021-04-08,1653.0,1653.0,1601.0,1637.0,1637.0,12500
2021-04-09,1612.0,1673.0,1612.0,1628.0,1628.0,5400
2021-04-12,1659.0,1659.0,1617.0,1630.0,1630.0,4100
2021-04-13,1631.0,1635.0,1604.0,1607.0,1607.0,6600
2021-04-14,1615.0,1643.0,1605.0,1606.0,1606.0,5700
2021-04-15,1606.0,1630.0,1592.0,1600.0,1600.0,7300
2021-04-16,1576.0,1605.0,1576.0,1603.0,1603.0,8200
2021-04-19,1603.0,1616.0,1587.0,1602.0,1602.0,5600
2021-04-20,1603.0,1611.0,1580.0,1585.0,1585.0,4800
2021-04-21,1579.0,1579.0,1526.0,1526.0,1526.0,14900
2021-04-22,1535.0,1549.0,1525.0,1525.0,1525.0,4500
2021-04-23,1525.0,1531.0,1440.0,1477.0,1477.0,17600
2021-04-26,1493.0,1493.0,1454.0,1459.0,1459.0,4600
2021-04-27,1489.0,1505.0,1486.0,1495.0,1495.0,6400
2021-04-28,1495.0,1500.0,1484.0,1487.0,1487.0,1400
2021-04-30,1515.0,1518.0,1441.0,1441.0,1441.0,16500
2021-05-06,1450.0,1451.0,1437.0,1443.0,1443.0,2400
2021-05-07,1435.0,1476.0,1435.0,1461.0,1461.0,3000
2021-05-10,1445.0,1450.0,1440.0,1443.0,1443.0,3600
2021-05-11,1444.0,1463.0,1421.0,1439.0,1439.0,2800
2021-05-12,1413.0,1426.0,1363.0,1389.0,1389.0,12700
2021-05-13,1387.0,1396.0,1327.0,1393.0,1393.0,7100
2021-05-14,1393.0,1410.0,1370.0,1380.0,1380.0,3800
2021-05-17,1426.0,1431.0,1372.0,1423.0,1423.0,10800
2021-05-18,1443.0,1443.0,1415.0,1425.0,1425.0,4000
2021-05-19,1416.0,1470.0,1416.0,1470.0,1470.0,4400
2021-05-20,1468.0,1511.0,1468.0,1488.0,1488.0,3900
2021-05-21,1502.0,1502.0,1456.0,1467.0,1467.0,3900
2021-05-24,1479.0,1479.0,1454.0,1454.0,1454.0,1000
2021-05-25,1441.0,1461.0,1441.0,1461.0,1461.0,1800
2021-05-26,1452.0,1460.0,1437.0,1460.0,1460.0,3000
2021-05-27,1454.0,1454.0,1445.0,1445.0,1445.0,300
2021-05-28,1445.0,1445.0,1400.0,1439.0,1439.0,3200
2021-05-31,1435.0,1476.0,1423.0,1476.0,1476.0,2900
2021-06-01,1497.0,1497.0,1463.0,1467.0,1467.0,3900
2021-06-02,1467.0,1519.0,1467.0,1493.0,1493.0,9000
2021-06-03,1493.0,1509.0,1480.0,1509.0,1509.0,3200
2021-06-04,1532.0,1535.0,1499.0,1499.0,1499.0,2300
2021-06-07,1529.0,1562.0,1504.0,1559.0,1559.0,12100
2021-06-08,1559.0,1575.0,1558.0,1575.0,1575.0,4200
2021-06-09,1582.0,1598.0,1582.0,1598.0,1598.0,2700
2021-06-10,1598.0,1613.0,1586.0,1609.0,1609.0,4700
2021-06-11,1617.0,1620.0,1592.0,1615.0,1615.0,3800
2021-06-14,1614.0,1660.0,1601.0,1659.0,1659.0,10600
2021-06-15,1659.0,1709.0,1659.0,1660.0,1660.0,11500
2021-06-16,1653.0,1697.0,1651.0,1695.0,1695.0,6000
2021-06-17,1664.0,1682.0,1643.0,1650.0,1650.0,7200
2021-06-18,1640.0,1640.0,1573.0,1573.0,1573.0,5200
2021-06-21,1540.0,1549.0,1490.0,1490.0,1490.0,6600
2021-06-22,1495.0,1508.0,1495.0,1508.0,1508.0,2500
2021-06-23,1511.0,1529.0,1510.0,1514.0,1514.0,1500
2021-06-24,1505.0,1526.0,1494.0,1494.0,1494.0,900
2021-06-25,1537.0,1537.0,1494.0,1494.0,1494.0,4200
2021-06-28,1471.0,1500.0,1471.0,1500.0,1500.0,2200
2021-06-29,1535.0,1535.0,1500.0,1500.0,1500.0,400
