Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,1580.0,1580.0,1530.0,1565.0,1546.71728515625,3100
2021-01-05,1594.0,1594.0,1566.0,1581.0,1562.5302734375,3300
2021-01-06,1567.0,1587.0,1567.0,1585.0,1566.483642578125,900
2021-01-07,1589.0,1617.0,1589.0,1592.0,1573.40185546875,1900
2021-01-08,1592.0,1592.0,1563.0,1585.0,1566.483642578125,3700
2021-01-12,1585.0,1586.0,1562.0,1571.0,1552.6470947265625,2800
2021-01-13,1571.0,1585.0,1562.0,1575.0,1556.6004638671875,2200
2021-01-14,1597.0,1597.0,1575.0,1576.0,1557.5887451171875,3000
2021-01-15,1592.0,1592.0,1572.0,1574.0,1555.612060546875,2200
2021-01-18,1565.0,1565.0,1551.0,1551.0,1532.8807373046875,11100
2021-01-19,1551.0,1567.0,1551.0,1556.0,1537.8223876953125,1600
2021-01-20,1559.0,1573.0,1558.0,1559.0,1540.787353515625,800
2021-01-21,1572.0,1575.0,1555.0,1561.0,1542.763916015625,2600
2021-01-22,1570.0,1573.0,1561.0,1561.0,1542.763916015625,1900
2021-01-25,1561.0,1577.0,1561.0,1563.0,1544.7406005859375,2400
2021-01-26,1563.0,1567.0,1563.0,1566.0,1547.70556640625,500
2021-01-27,1566.0,1583.0,1566.0,1572.0,1553.635498046875,1400
2021-01-28,1551.0,1560.0,1551.0,1557.0,1538.8106689453125,1600
2021-01-29,1557.0,1558.0,1557.0,1557.0,1538.8106689453125,900
2021-02-01,1550.0,1587.0,1550.0,1571.0,1552.6470947265625,1000
2021-02-02,1571.0,1573.0,1570.0,1571.0,1552.6470947265625,2200
2021-02-03,1572.0,1577.0,1568.0,1570.0,1551.6588134765625,2800
2021-02-04,1572.0,1578.0,1572.0,1578.0,1559.5654296875,1500
2021-02-05,1578.0,1586.0,1578.0,1580.0,1561.5419921875,1100
2021-02-08,1580.0,1600.0,1579.0,1590.0,1571.4251708984375,1300
2021-02-09,1600.0,1605.0,1588.0,1601.0,1582.296630859375,4500
2021-02-10,1608.0,1634.0,1608.0,1618.0,1599.09814453125,2000
2021-02-12,1621.0,1626.0,1618.0,1618.0,1599.09814453125,3300
2021-02-15,1618.0,1619.0,1611.0,1611.0,1592.1798095703125,2300
2021-02-16,1622.0,1629.0,1616.0,1629.0,1609.9696044921875,1500
2021-02-17,1629.0,1629.0,1611.0,1612.0,1593.168212890625,1700
2021-02-18,1630.0,1630.0,1610.0,1610.0,1591.1915283203125,1500
2021-02-19,1605.0,1605.0,1605.0,1605.0,1586.25,600
2021-02-22,1630.0,1648.0,1601.0,1601.0,1582.296630859375,4100
2021-02-24,1602.0,1620.0,1599.0,1599.0,1580.320068359375,17300
2021-02-25,1599.0,1609.0,1592.0,1592.0,1573.40185546875,2700
2021-02-26,1592.0,1592.0,1573.0,1573.0,1554.623779296875,4900
2021-03-01,1575.0,1585.0,1566.0,1573.0,1554.623779296875,4700
2021-03-02,1570.0,1573.0,1568.0,1568.0,1549.6822509765625,2000
2021-03-03,1568.0,1589.0,1563.0,1589.0,1570.4368896484375,2800
2021-03-04,1590.0,1590.0,1571.0,1574.0,1555.612060546875,4700
2021-03-05,1569.0,1588.0,1569.0,1571.0,1552.6470947265625,1200
2021-03-08,1575.0,1577.0,1571.0,1571.0,1552.6470947265625,1800
2021-03-09,1571.0,1585.0,1567.0,1570.0,1551.6588134765625,4000
2021-03-10,1570.0,1571.0,1570.0,1571.0,1552.6470947265625,4300
2021-03-11,1571.0,1587.0,1571.0,1575.0,1556.6004638671875,1300
2021-03-12,1576.0,1600.0,1576.0,1580.0,1561.5419921875,4000
2021-03-15,1579.0,1605.0,1571.0,1601.0,1582.296630859375,3600
2021-03-16,1600.0,1607.0,1594.0,1607.0,1588.2265625,2400
2021-03-17,1607.0,1635.0,1607.0,1635.0,1615.8995361328125,2300
2021-03-18,1635.0,1635.0,1620.0,1623.0,1604.0396728515625,1200
2021-03-19,1624.0,1626.0,1621.0,1621.0,1602.06298828125,1100
2021-03-22,1620.0,1621.0,1602.0,1605.0,1586.25,4200
2021-03-23,1615.0,1620.0,1606.0,1606.0,1587.23828125,3500
2021-03-24,1606.0,1613.0,1586.0,1612.0,1593.168212890625,2300
2021-03-25,1612.0,1612.0,1590.0,1597.0,1578.3433837890625,1100
2021-03-26,1600.0,1623.0,1600.0,1623.0,1604.0396728515625,2100
2021-03-29,1610.0,1622.0,1610.0,1610.0,1591.1915283203125,700
2021-03-30,1608.0,1622.0,1608.0,1622.0,1603.0513916015625,1000
2021-03-31,1624.0,1627.0,1613.0,1627.0,1607.992919921875,2600
2021-04-01,1627.0,1627.0,1609.0,1609.0,1590.2032470703125,800
2021-04-02,1610.0,1616.0,1608.0,1610.0,1591.1915283203125,2500
2021-04-05,1613.0,1613.0,1609.0,1610.0,1591.1915283203125,1100
2021-04-06,1612.0,1616.0,1606.0,1612.0,1593.168212890625,1500
2021-04-07,1610.0,1614.0,1607.0,1610.0,1591.1915283203125,2700
2021-04-08,1610.0,1610.0,1603.0,1603.0,1584.2733154296875,1100
2021-04-09,1603.0,1696.0,1603.0,1640.0,1620.841064453125,7500
2021-04-12,1638.0,1641.0,1631.0,1641.0,1621.829345703125,2200
2021-04-13,1637.0,1645.0,1626.0,1645.0,1625.78271484375,2700
2021-04-14,1626.0,1747.0,1626.0,1733.0,1712.754638671875,11400
2021-04-15,1693.0,1733.0,1682.0,1685.0,1665.3154296875,5300
2021-04-16,1701.0,1705.0,1665.0,1705.0,1685.081787109375,3500
2021-04-19,1700.0,1700.0,1678.0,1678.0,1658.3970947265625,300
2021-04-20,1656.0,1730.0,1650.0,1700.0,1680.14013671875,3900
2021-04-21,1661.0,1719.0,1661.0,1711.0,1691.0115966796875,1700
2021-04-22,1708.0,1713.0,1669.0,1713.0,1692.98828125,1800
2021-04-23,1699.0,1714.0,1670.0,1714.0,1693.9765625,2200
2021-04-26,1710.0,1717.0,1677.0,1685.0,1665.3154296875,2700
2021-04-27,1682.0,1712.0,1652.0,1712.0,1692.0,4800
2021-04-28,1676.0,1698.0,1661.0,1672.0,1672.0,1100
2021-04-30,1694.0,1694.0,1685.0,1694.0,1694.0,900
2021-05-06,1662.0,1695.0,1662.0,1673.0,1673.0,2300
2021-05-07,1673.0,1692.0,1673.0,1690.0,1690.0,800
2021-05-10,1700.0,1702.0,1680.0,1702.0,1702.0,900
2021-05-11,1681.0,1702.0,1681.0,1702.0,1702.0,1400
2021-05-12,1694.0,1702.0,1681.0,1699.0,1699.0,1400
2021-05-13,1696.0,1699.0,1661.0,1677.0,1677.0,500
2021-05-14,1703.0,1703.0,1669.0,1669.0,1669.0,1200
2021-05-17,1683.0,1683.0,1682.0,1682.0,1682.0,200
2021-05-18,1668.0,1682.0,1668.0,1682.0,1682.0,400
2021-05-19,1683.0,1683.0,1683.0,1683.0,1683.0,100
2021-05-20,1683.0,1683.0,1620.0,1668.0,1668.0,2300
2021-05-21,1662.0,1662.0,1662.0,1662.0,1662.0,100
2021-05-24,1679.0,1679.0,1659.0,1659.0,1659.0,200
2021-05-25,1659.0,1659.0,1659.0,1659.0,1659.0,100
2021-05-26,1642.0,1674.0,1641.0,1652.0,1652.0,400
2021-05-27,1652.0,1652.0,1652.0,1652.0,1652.0,0
2021-05-28,1652.0,1652.0,1652.0,1652.0,1652.0,200
2021-05-31,1664.0,1664.0,1630.0,1647.0,1647.0,800
2021-06-01,1627.0,1627.0,1627.0,1627.0,1627.0,100
2021-06-02,1628.0,1628.0,1628.0,1628.0,1628.0,100
2021-06-03,1659.0,1659.0,1646.0,1646.0,1646.0,300
2021-06-04,1656.0,1680.0,1656.0,1680.0,1680.0,300
2021-06-07,1681.0,1681.0,1671.0,1675.0,1675.0,500
2021-06-08,1679.0,1705.0,1654.0,1705.0,1705.0,3400
2021-06-09,1665.0,1665.0,1640.0,1651.0,1651.0,4400
2021-06-10,1652.0,1655.0,1651.0,1651.0,1651.0,700
2021-06-11,1631.0,1649.0,1631.0,1649.0,1649.0,500
2021-06-14,1640.0,1650.0,1628.0,1648.0,1648.0,1700
2021-06-15,1626.0,1626.0,1626.0,1626.0,1626.0,100
2021-06-16,1626.0,1630.0,1623.0,1623.0,1623.0,600
2021-06-17,1620.0,1634.0,1620.0,1629.0,1629.0,400
2021-06-18,1629.0,1635.0,1620.0,1620.0,1620.0,700
2021-06-21,1610.0,1610.0,1600.0,1600.0,1600.0,800
2021-06-22,1600.0,1616.0,1600.0,1600.0,1600.0,900
2021-06-23,1596.0,1600.0,1594.0,1600.0,1600.0,800
2021-06-24,1581.0,1583.0,1581.0,1581.0,1581.0,300
2021-06-25,1598.0,1598.0,1590.0,1591.0,1591.0,800
2021-06-28,1599.0,1599.0,1599.0,1599.0,1599.0,200
2021-06-29,1609.0,1618.0,1609.0,1618.0,1618.0,300
2021-06-30,1616.0,1616.0,1616.0,1616.0,1616.0,300
2021-07-01,1628.0,1628.0,1616.0,1616.0,1616.0,500
2021-07-02,1617.0,1617.0,1582.0,1582.0,1582.0,1600
2021-07-05,1585.0,1620.0,1585.0,1600.0,1600.0,1300
2021-07-06,1600.0,1600.0,1600.0,1600.0,1600.0,100
2021-07-07,1600.0,1600.0,1595.0,1595.0,1595.0,1400
2021-07-08,1603.0,1603.0,1600.0,1600.0,1600.0,300
2021-07-09,1600.0,1600.0,1590.0,1600.0,1600.0,400
