Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,394.0,394.0,373.0,379.0,376.3680725097656,658400
2021-01-05,376.0,387.0,371.0,378.0,375.375,608200
2021-01-06,378.0,386.0,378.0,386.0,383.3194580078125,458900
2021-01-07,385.0,393.0,379.0,382.0,379.34722900390625,697500
2021-01-08,383.0,384.0,377.0,382.0,379.34722900390625,401700
2021-01-12,384.0,384.0,375.0,376.0,373.3888854980469,434800
2021-01-13,376.0,378.0,371.0,371.0,368.4236145019531,331200
2021-01-14,371.0,375.0,362.0,362.0,359.4861145019531,637900
2021-01-15,362.0,370.0,361.0,367.0,364.4513854980469,288700
2021-01-18,365.0,379.0,361.0,377.0,374.3819580078125,567100
2021-01-19,380.0,384.0,373.0,380.0,377.3611145019531,334000
2021-01-20,384.0,400.0,384.0,397.0,394.2430725097656,852800
2021-01-21,398.0,409.0,395.0,397.0,394.2430725097656,984100
2021-01-22,397.0,397.0,385.0,393.0,390.2708435058594,530000
2021-01-25,394.0,404.0,393.0,403.0,400.2013854980469,418200
2021-01-26,402.0,402.0,386.0,386.0,383.3194580078125,401600
2021-01-27,391.0,393.0,387.0,392.0,389.2778015136719,240700
2021-01-28,384.0,389.0,381.0,385.0,382.3263854980469,378400
2021-01-29,383.0,391.0,378.0,379.0,376.3680725097656,317400
2021-02-01,376.0,376.0,367.0,374.0,371.4028015136719,540100
2021-02-02,376.0,389.0,375.0,387.0,384.3125,331600
2021-02-03,390.0,396.0,389.0,393.0,390.2708435058594,423100
2021-02-04,395.0,399.0,393.0,398.0,395.2361145019531,305200
2021-02-05,400.0,406.0,398.0,406.0,403.1805725097656,567300
2021-02-08,410.0,424.0,410.0,423.0,420.0625,671400
2021-02-09,425.0,425.0,411.0,415.0,412.1180725097656,655700
2021-02-10,410.0,423.0,408.0,417.0,414.10418701171875,641400
2021-02-12,400.0,419.0,386.0,419.0,416.0903015136719,905700
2021-02-15,420.0,420.0,405.0,412.0,409.1388854980469,500500
2021-02-16,413.0,413.0,396.0,396.0,393.25,510800
2021-02-17,402.0,406.0,393.0,403.0,400.2013854980469,483200
2021-02-18,408.0,410.0,398.0,403.0,400.2013854980469,580800
2021-02-19,404.0,404.0,391.0,398.0,395.2361145019531,423400
2021-02-22,404.0,416.0,402.0,406.0,403.1805725097656,620400
2021-02-24,411.0,423.0,409.0,415.0,412.1180725097656,706200
2021-02-25,428.0,440.0,425.0,438.0,434.9583435058594,881500
2021-02-26,434.0,445.0,430.0,438.0,434.9583435058594,799700
2021-03-01,456.0,470.0,448.0,465.0,461.7708435058594,1094200
2021-03-02,464.0,465.0,444.0,452.0,448.8611145019531,710300
2021-03-03,449.0,449.0,432.0,439.0,435.9513854980469,613600
2021-03-04,435.0,437.0,426.0,436.0,432.97222900390625,431600
2021-03-05,440.0,441.0,424.0,434.0,430.9861145019531,472100
2021-03-08,442.0,446.0,432.0,432.0,429.0,412300
