Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,8180.0,8480.0,8060.0,8370.0,8370.0,327100
2021-01-05,8370.0,8710.0,8320.0,8510.0,8510.0,398800
2021-01-06,8700.0,9040.0,8600.0,8620.0,8620.0,518300
2021-01-07,8600.0,8620.0,8170.0,8230.0,8230.0,282900
2021-01-08,8380.0,8680.0,8320.0,8390.0,8390.0,250200
2021-01-12,8260.0,8310.0,7960.0,7990.0,7990.0,333000
2021-01-13,8050.0,8180.0,7950.0,8140.0,8140.0,172500
2021-01-14,8040.0,8230.0,7800.0,7810.0,7810.0,269700
2021-01-15,7900.0,8020.0,7650.0,8000.0,8000.0,216100
2021-01-18,7950.0,8130.0,7830.0,8070.0,8070.0,191100
2021-01-19,8210.0,8280.0,7950.0,8010.0,8010.0,190000
2021-01-20,8130.0,8380.0,7980.0,8210.0,8210.0,458500
2021-01-21,8710.0,9680.0,8550.0,9490.0,9490.0,1966700
2021-01-22,9370.0,9640.0,9220.0,9530.0,9530.0,827900
2021-01-25,9950.0,10550.0,9890.0,10490.0,10490.0,1079100
2021-01-26,10250.0,10590.0,10040.0,10340.0,10340.0,835100
2021-01-27,8840.0,9470.0,8650.0,8900.0,8900.0,2530200
2021-01-28,8770.0,9190.0,8600.0,9060.0,9060.0,793400
2021-01-29,9480.0,9500.0,8770.0,8850.0,8850.0,628600
2021-02-01,8970.0,9130.0,8800.0,9100.0,9100.0,281300
2021-02-02,9190.0,9190.0,8960.0,9000.0,9000.0,251200
2021-02-03,9020.0,9040.0,8710.0,8730.0,8730.0,289500
2021-02-04,8780.0,8780.0,8420.0,8510.0,8510.0,224500
2021-02-05,8470.0,8550.0,8230.0,8240.0,8240.0,260300
2021-02-08,8320.0,8540.0,8240.0,8500.0,8500.0,232500
2021-02-09,8530.0,8710.0,8350.0,8700.0,8700.0,240300
2021-02-10,8430.0,8670.0,8430.0,8460.0,8460.0,379800
2021-02-12,8400.0,8490.0,8280.0,8380.0,8380.0,243500
2021-02-15,8500.0,8670.0,8360.0,8630.0,8630.0,216700
2021-02-16,8650.0,9020.0,8650.0,8900.0,8900.0,370200
