Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,994.0,1005.0,980.0,1005.0,986.5596313476562,39200
2021-01-05,989.0,1004.0,989.0,999.0,980.6697387695312,25200
2021-01-06,999.0,1000.0,990.0,990.0,971.8348388671875,30900
2021-01-07,1000.0,1001.0,992.0,995.0,976.7431030273438,19200
2021-01-08,998.0,1015.0,993.0,1014.0,995.3944702148438,49700
2021-01-12,1014.0,1100.0,1005.0,1038.0,1018.9541015625,308300
2021-01-13,1040.0,1040.0,1021.0,1031.0,1012.0825805664062,104000
2021-01-14,1035.0,1047.0,1024.0,1037.0,1017.9724731445312,109700
2021-01-15,1044.0,1063.0,1032.0,1054.0,1034.6605224609375,91000
2021-01-18,1052.0,1066.0,1019.0,1019.0,1000.302734375,98000
2021-01-19,1018.0,1036.0,1012.0,1032.0,1013.064208984375,59000
2021-01-20,1032.0,1038.0,1015.0,1035.0,1016.0091552734375,54900
2021-01-21,1033.0,1046.0,1023.0,1027.0,1008.1559448242188,30600
2021-01-22,1027.0,1033.0,1018.0,1021.0,1002.2660522460938,33300
2021-01-25,1025.0,1057.0,1023.0,1031.0,1012.0825805664062,56000
2021-01-26,1030.0,1031.0,1018.0,1029.0,1010.1192626953125,32300
2021-01-27,1024.0,1043.0,1023.0,1043.0,1023.8623657226562,48500
2021-01-28,1020.0,1033.0,1015.0,1029.0,1010.1192626953125,135000
2021-01-29,1034.0,1034.0,1001.0,1002.0,983.6146850585938,45000
2021-02-01,1002.0,1027.0,1002.0,1022.0,1003.2476806640625,44000
2021-02-02,1020.0,1029.0,1016.0,1029.0,1010.1192626953125,33100
2021-02-03,1036.0,1036.0,1024.0,1028.0,1009.1376342773438,28500
2021-02-04,1036.0,1048.0,1030.0,1036.0,1016.9908447265625,66800
2021-02-05,1043.0,1069.0,1031.0,1050.0,1030.73388671875,115200
2021-02-08,1108.0,1110.0,1046.0,1049.0,1029.7523193359375,156600
2021-02-09,1041.0,1056.0,1036.0,1048.0,1028.7706298828125,40300
2021-02-10,1045.0,1051.0,1036.0,1047.0,1027.7889404296875,41200
2021-02-12,1050.0,1053.0,1032.0,1032.0,1013.064208984375,33100
2021-02-15,1033.0,1042.0,1020.0,1033.0,1014.0458374023438,43900
2021-02-16,1033.0,1036.0,998.0,1003.0,984.5963134765625,96100
2021-02-17,1010.0,1025.0,1008.0,1011.0,992.4495239257812,31200
2021-02-18,1019.0,1028.0,1009.0,1013.0,994.412841796875,29100
2021-02-19,1006.0,1012.0,999.0,1000.0,981.6513671875,31400
2021-02-22,1002.0,1015.0,1002.0,1012.0,993.43115234375,18300
2021-02-24,1006.0,1013.0,999.0,1003.0,984.5963134765625,36100
2021-02-25,1010.0,1018.0,1006.0,1012.0,993.43115234375,46100
2021-02-26,999.0,1016.0,995.0,1009.0,990.4862060546875,56000
2021-03-01,1049.0,1055.0,1038.0,1050.0,1030.73388671875,164400
2021-03-02,1066.0,1077.0,1034.0,1040.0,1020.9174194335938,132800
2021-03-03,1040.0,1056.0,1030.0,1041.0,1021.8990478515625,59600
2021-03-04,1041.0,1047.0,1020.0,1039.0,1019.935791015625,44500
2021-03-05,1030.0,1058.0,1010.0,1058.0,1038.587158203125,71700
2021-03-08,1074.0,1074.0,1041.0,1062.0,1042.5137939453125,72500
2021-03-09,1065.0,1076.0,1055.0,1056.0,1036.6239013671875,67500
2021-03-10,1056.0,1066.0,1050.0,1062.0,1042.5137939453125,37600
2021-03-11,1060.0,1071.0,1059.0,1071.0,1051.3486328125,44900
